cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count,forecast_target_corr,inverted_forecast_target_corr,effective_forecast_target_corr,forecast_q1_mean_pnl,forecast_q2_mean_pnl,forecast_q3_mean_pnl,forecast_q4_mean_pnl,forecast_q5_mean_pnl
0.014301567108934155,3.337149808623824e-05,0.0014840250035054873,0.022487153523296312,-0.019953755317941413,0.29772727272727273,0.4909090909090909,0.8886363636363637,0.6454545454545455,216.0,0.06726171511101776,-0.06726171511101776,-0.06726171511101776,8.910592684447664e-05,1.055158354237522e-05,-1.455068876176646e-05,-4.560866884579246e-05,2.053628194464709e-05
