cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
-0.01599563080943278,-0.00014586130626223747,0.0012005887818284148,-0.12149147857278882,-0.01599563080943278,0.01818181818181818,0.10909090909090909
