date,gross_pnl,transaction_cost,net_pnl
2020-07-01,0.001049814048947759,4.006724726086187e-05,0.0010097468016868972
2020-07-02,-0.0009684772391186485,8.314729047382552e-06,-0.0009767919681660311
2020-07-06,-2.244222452583446e-05,8.294632793868681e-06,-3.073685731970314e-05
2020-07-07,0.00012584174583631232,4.260514223529974e-06,0.00012158123161278235
2020-07-08,-0.00031224279743257663,3.7510999870749264e-06,-0.00031599389741965154
2020-07-09,0.00018612662528557825,5.468158333016735e-06,0.00018065846695256151
2020-07-10,0.0002772527836198898,7.95617479458329e-05,0.00019769103567405692
2020-07-13,0.0009187261640091498,1.1618464319094695e-06,0.0009175643175772404
2020-07-14,0.0,7.260491323557849e-05,-7.260491323557849e-05
2020-07-15,0.0,0.0,0.0
2020-07-16,0.0,0.0,0.0
2020-07-17,0.0,0.0,0.0
2020-07-20,0.0,0.0,0.0
2020-07-21,0.0,0.0,0.0
2020-07-22,0.0,0.0,0.0
2020-07-23,0.0006255285769436211,0.00011153912671334864,0.0005139894502302725
2020-07-24,-0.008164260252350494,3.9776119250111305e-05,-0.008204036371600606
2020-07-27,0.00019475286512597923,9.735255499946133e-05,9.74003101265179e-05
2020-07-28,-0.0011574916669459337,3.966164198510868e-05,-0.0011971533089310423
2020-07-29,0.0002734924307622837,5.193177928450897e-05,0.00022156065147777476
2020-07-30,0.0012357403392782163,5.943003183470769e-07,0.0012351460389598693
2020-07-31,0.0060002299384519465,7.560051909706311e-05,0.005924629419354883
2020-08-03,-0.0012053390484624076,3.7380806306990025e-05,-0.0012427198547693976
2020-08-04,0.0006872389340715084,7.967617728011309e-05,0.0006075627567913953
2020-08-05,-0.0006792263721169008,7.824543314826314e-07,-0.0006800088264483834
2020-08-06,-0.0008563644128288152,6.047320270343593e-07,-0.0008569691448558495
2020-08-07,0.0011289238458128297,1.037258525988868e-06,0.001127886587286841
2020-08-10,0.0004128098500624064,3.0340180554381986e-06,0.00040977583200696823
2020-08-11,-0.0012241381162015781,3.9546912996540373e-07,-0.0012245335853315435
2020-08-12,-0.0021881513229123927,3.421392118300401e-05,-0.0022223652440953967
2020-08-13,-0.005746931878672827,5.091587577032435e-05,-0.005797847754443151
2020-08-14,-0.0008944708915278651,6.663903275482771e-06,-0.0009011347948033479
2020-08-17,-0.0013620575270534283,6.121171629948837e-05,-0.0014232692433529166
2020-08-18,0.0029601602949668538,1.701151918345769e-06,0.002958459143048508
2020-08-19,0.001602050349458457,4.84350349096461e-05,0.001553615314548811
2020-08-20,0.0007677161423695091,0.00012652545028481974,0.0006411906920846893
2020-08-21,-0.004389132524519996,4.305531918842183e-05,-0.004432187843708417
2020-08-24,-0.00044064183843981234,4.57715658374684e-05,-0.00048641340427728075
2020-08-25,0.0011490169572552446,5.06594991920211e-06,0.0011439510073360424
2020-08-26,-0.009566566946725008,5.312638963552619e-05,-0.009619693336360534
2020-08-27,0.002646907589814889,0.00018759116024199825,0.0024593164295728907
2020-08-28,0.0008670785004854486,5.777300448509282e-05,0.0008093054960003558
2020-08-31,0.00041835414380971746,5.1262111747401905e-05,0.00036709203206231555
2020-09-01,0.001149160340665374,5.045717599785388e-05,0.00109870316466752
2020-09-02,-0.0008704456045503023,7.922588794868827e-05,-0.0009496714924989905
2020-09-03,0.0016131607226962138,2.3416085892005065e-06,0.0016108191141070134
2020-09-04,0.0007451011968043009,4.056107881323296e-06,0.0007410450889229776
2020-09-08,0.0005644738879422395,5.432906540924389e-05,0.0005101448225329956
2020-09-09,-0.0016578676919349565,6.912760085692644e-07,-0.0016585589679435258
2020-09-10,-3.416890895501609e-05,2.457616450974105e-06,-3.662652540599019e-05
2020-09-11,6.167162595566348e-06,4.3389841888644804e-05,-3.7222679293078456e-05
2020-09-14,-0.0049327599535194475,0.00010796590586817107,-0.005040725859387619
2020-09-15,-0.002339294832944655,3.108362900243398e-06,-0.0023424031958448983
2020-09-16,0.002546831032703137,3.8305374480951226e-05,0.0025085256582221857
2020-09-17,-0.0005861534750226454,4.760673800446759e-05,-0.000633760213027113
2020-09-18,0.0012782603997462472,3.8076566766611446e-05,0.0012401838329796357
2020-09-21,-0.0011144040978763071,1.112977735560348e-06,-0.0011155170756118676
2020-09-22,-0.0007099677468358349,2.413696708678706e-06,-0.0007123814435445136
2020-09-23,0.0024193332680477013,2.3011722927947735e-06,0.0024170320957549066
2020-09-24,-0.0007511376474573418,2.9268002218784726e-06,-0.0007540644476792202
2020-09-25,-0.001958932872305001,6.648537763242774e-07,-0.0019595977260813253
2020-09-28,-0.001087549583597396,1.1657525046933696e-05,-0.0010992071086443297
2020-09-29,-0.00015292761502166795,4.7089580014925814e-05,-0.00020001719503659376
2020-09-30,-0.0002520936267104094,3.491597976255836e-07,-0.000252442786508035
2020-10-01,-0.0006922688107182139,4.7552969559975344e-05,-0.0007398217802781893
2020-10-02,0.0020585465716070708,6.809717208834867e-05,0.001990449399518722
2020-10-05,-0.0005533275748835594,4.702909989843546e-05,-0.0006003566747819948
2020-10-06,-0.00035989583341450066,4.339319688250439e-06,-0.0003642351531027511
2020-10-07,-0.0007101218628538354,4.6730813521103436e-05,-0.0007568526763749388
2020-10-08,0.00037747997999902584,5.137995447673474e-06,0.0003723419845513524
2020-10-09,0.0001324421998981976,4.256273919633523e-06,0.0001281859259785641
2020-10-12,-0.0010284090832941746,9.900081414583444e-05,-0.001127409897440009
2020-10-13,0.0005823907579875725,7.014052009467505e-06,0.0005753767059781049
2020-10-14,0.0002326561313111746,4.035162014782423e-05,0.00019230451116335038
2020-10-15,-0.00027943161119957865,2.049535777767532e-06,-0.0002814811469773462
2020-10-16,-7.760739219794932e-05,1.6106355702753325e-05,-9.371374790070265e-05
2020-10-19,0.0007693437321134659,9.077056962636165e-05,0.0006785731624871043
2020-10-20,-1.2413129041640476e-05,1.205546807347516e-06,-1.3618675848987991e-05
2020-10-21,-7.242860953648925e-05,4.528957954676416e-07,-7.28815053319569e-05
2020-10-22,-0.0001526721081496484,3.894257762650251e-07,-0.00015306153392591343
2020-10-23,-0.0003326116475515735,1.5556247567271695e-06,-0.0003341672723083007
2020-10-26,0.000875158440021369,1.0437371515400846e-06,0.0008741147028698289
2020-10-27,-0.00058999235329439,6.920900829852149e-06,-0.0005969132541242421
2020-10-28,0.00010252148767343956,6.657589183075084e-05,3.5945595842688715e-05
2020-10-29,-0.00013245092924135286,8.69913604072842e-07,-0.0001333208428454257
2020-10-30,-0.0007415433152360222,7.580995571012028e-07,-0.0007423014147931234
2020-11-02,0.00041092851349337734,6.424681417034356e-05,0.0003466816993230338
2020-11-03,-0.0005364140485660845,2.2274517840325145e-06,-0.000538641500350117
2020-11-04,0.0012472665045266734,1.1700331438263093e-06,0.0012460964713828472
2020-11-05,-0.000353205524479056,8.506456560551817e-05,-0.0004382700900845742
2020-11-06,0.0008153525572479069,0.00016899690656326167,0.0006463556506846452
2020-11-09,-0.0027672502139475925,2.0315933454696163e-06,-0.002769281807293062
2020-11-10,-0.004772217628505979,5.781081440886738e-06,-0.0047779987099468655
2020-11-11,0.002970290481503874,4.3598996366270175e-05,0.002926691485137604
2020-11-12,-0.0022812092895927233,8.061606735797891e-06,-0.0022892708963285213
2020-11-13,0.0007632661520984867,4.072881627393925e-06,0.0007591932704710927
2020-11-16,-0.0004972508180715825,6.102074784302067e-07,-0.0004978610255500127
2020-11-17,0.0015038381478969854,1.807685875402827e-05,0.0014857612891429571
2020-11-18,-0.00047436705706050276,1.5857804288006774e-06,-0.0004759528374893034
2020-11-19,0.0006158535451870351,0.00014797086411103187,0.0004678826810760033
2020-11-20,-0.0007494578901512979,1.238774840081315e-06,-0.0007506966649913792
2020-11-23,0.0022285043401684356,2.4483439594575696e-06,0.002226055996208978
2020-11-24,6.812516710322033e-05,5.187370107032266e-05,1.6251466032897668e-05
2020-11-25,-0.00010965239826634667,7.716219196636325e-05,-0.00018681459023270992
2020-11-27,0.0007976785144273434,9.426810791259414e-07,0.0007967358333482175
2020-11-30,0.0016794305340430752,6.93420062478515e-06,0.00167249633341829
2020-12-01,0.00015322618485043174,0.00010548319727235342,4.774298757807832e-05
2020-12-02,-0.0009329220300560004,6.94709228676548e-05,-0.0010023929529236553
2020-12-03,0.0005200917209804399,5.4683582871176724e-05,0.00046540813810926323
2020-12-04,0.0008453567037337176,3.625783913330283e-05,0.0008090988646004148
2020-12-07,5.651059749704179e-05,7.176773839700246e-05,-1.5257140899960664e-05
2020-12-08,0.0009914680294835039,2.5202938953685222e-06,0.0009889477355881353
2020-12-09,0.0006321519937984517,1.2708984708942442e-06,0.0006308810953275575
2020-12-10,-0.0011389971266618332,0.0001089740503842751,-0.0012479711770461083
2020-12-11,0.0005865501893113315,2.5066622251894475e-06,0.000584043527086142
2020-12-14,0.0009741923542920712,8.650282386922945e-05,0.0008876895304228417
2020-12-15,-0.0015188456015870948,0.0001155528278490357,-0.0016343984294361305
2020-12-16,-9.97749572686208e-05,8.107078047808554e-05,-0.00018084573774670634
2020-12-17,-0.0008099431354537145,2.603504667455436e-06,-0.0008125466401211699
2020-12-18,-0.00011463541247894789,3.755026389712145e-06,-0.00011839043886866004
2020-12-21,-0.00032005877255070366,0.00011206340645323008,-0.00043212217900393375
2020-12-22,-0.0013333008223481095,1.1075991066673789e-06,-0.001334408421454777
