mode,cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count,gross_pnl_sum,transaction_cost_sum,net_pnl_sum,active_observations,active_hit_rate
trend,0.003076339364545877,5.14926508293852e-05,0.000779477755444829,1.0486771238080304,-0.0015736821160405867,0.06666666666666667,0.025759797993408506,0.02120292802136941,0.2,1.5455878796045104,0.00385700152017409,0.0007674424704109772,0.003089559049763112,12,0.3333333333333333
mean_reversion,-0.01263566948616679,-0.00021126449788933178,0.0011490223933010384,-2.9187594194728224,-0.016032457003238187,0.38333333333333336,0.01791195612908136,0.10788977646639664,0.95,1.0747173677448816,-0.012079377752429293,0.0005964921209306156,-0.012675869873359906,57,0.40350877192982454
flat,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
