cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
-0.019516298637090923,-3.72058757224342e-05,0.000493250694646177,-0.07542995098896525,-0.025978077860875692,0.06628787878787878,0.2537878787878788
