date,long_gross,short_gross,stock_gross,hedge_gross,gross_exposure,net_exposure,turnover,net_XLK_exposure
2020-07-01,0.04962480160967792,0.05,0.05,0.04962480160967792,0.09962480160967793,-0.0003751983903220804,0.09962480160967793,0.0
2020-07-02,0.04947689478064805,0.05,0.05,0.04947689478064805,0.09947689478064806,-0.0005231052193519561,0.00014790682902987573,0.0
2020-07-06,0.05028491854477595,0.05,0.1,0.00028491854477594863,0.10028491854477595,0.00028491854477594863,0.0991919762358721,0.0
2020-07-07,0.050565318260891445,0.05,0.1,0.0005653182608914425,0.10056531826089145,0.0005653182608914425,0.0002803997161154939,0.0
2020-07-08,0.10246544792214404,0.1,0.15000000000000002,0.05246544792214403,0.20246544792214405,0.0024654479221440304,0.10190012966125259,0.0
2020-07-09,0.10281577234085806,0.1,0.15000000000000002,0.05281577234085806,0.20281577234085807,0.002815772340858058,0.0003503244187140278,0.0
2020-07-10,0.15073013210441355,0.15000000000000002,0.2,0.10073013210441356,0.30073013210441357,0.0007301321044135417,0.0979143597635555,0.0
2020-07-13,0.15237514790663265,0.15000000000000002,0.2,0.10237514790663263,0.30237514790663267,0.0023751479066326103,0.0016450158022190686,0.0
2020-07-14,0.052586847671225775,0.05,0.1,0.0025868476712257726,0.10258684767122578,0.0025868476712257726,0.19978830023540686,0.0
2020-07-15,0.05298951169580057,0.05,0.1,0.00298951169580057,0.10298951169580058,0.00298951169580057,0.00040266402457479755,0.0
2020-07-16,0.05,0.048032213638566204,0.05,0.048032213638566204,0.0980322136385662,0.0019677863614337987,0.10102172533436678,0.0
2020-07-17,0.05,0.04726471888607526,0.05,0.04726471888607526,0.09726471888607527,0.0027352811139247438,0.0007674947524909451,0.0
2020-07-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.09726471888607527,0.0
2020-07-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-23,0.05650676559853807,0.05,0.05,0.05650676559853807,0.10650676559853807,0.006506765598538064,0.10650676559853807,0.0
2020-07-24,0.06114419476872753,0.05,0.1,0.01114419476872753,0.11114419476872753,0.01114419476872753,0.09536257082981053,0.0
2020-07-27,0.1,0.101034903227323,0.1,0.101034903227323,0.201034903227323,-0.0010349032273229974,0.21217909799605053,0.0
2020-07-28,0.05,0.04721784739885239,0.05,0.04721784739885239,0.09721784739885239,0.002782152601147614,0.10381705582847062,0.0
2020-07-29,0.05,0.04856470727097695,0.05,0.04856470727097695,0.09856470727097695,0.001435292729023055,0.001346859872124559,0.0
2020-07-30,0.05,0.04872570481169793,0.05,0.04872570481169793,0.09872570481169793,0.00127429518830207,0.00016099754072098488,0.0
2020-07-31,0.05852237853964423,0.05,0.05,0.05852237853964423,0.10852237853964423,0.00852237853964423,0.20724808335134218,0.0
