cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
0.009771351696818309,0.00011224740562872219,0.0018788511001200945,0.05974257652538162,-0.02098208042174765,0.26136363636363635,0.7727272727272727
