date,AAPL,MSFT,NVDA,AVGO,AMD,ADBE,CRM,CSCO,INTC,ORCL,QCOM,TXN,XLK
2020-07-01,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.024812400804838965
2020-07-02,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.024738447390324034
2020-07-06,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0001424592723879431
2020-07-07,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.00028265913044567617
2020-07-08,0.0,0.0,0.0,0.0,0.0,-0.05,-0.05,0.05,0.0,0.0,0.0,0.0,0.026232723961071944
2020-07-09,0.0,0.0,0.0,0.0,0.0,-0.05,-0.05,0.05,0.0,0.0,0.0,0.0,0.026407886170428985
2020-07-10,0.0,-0.05,0.0,0.0,0.0,-0.05,-0.05,0.05,0.0,0.0,0.0,0.0,0.05036506605220673
2020-07-13,0.0,-0.05,0.0,0.0,0.0,-0.05,-0.05,0.05,0.0,0.0,0.0,0.0,0.05118757395331622
2020-07-14,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0012934238356128412
2020-07-15,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0014947558479002539
2020-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.024016106819283147
2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.02363235944303767
2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-07-23,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028253382799269013
2020-07-24,0.05,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005572097384363754
2020-07-27,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,-0.050517451613661474
2020-07-28,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02360892369942619
2020-07-29,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024282353635488453
2020-07-30,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024362852405848935
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0292611892698221
