date,long_gross,short_gross,stock_gross,hedge_gross,gross_exposure,net_exposure,turnover,net_XLK_exposure,portfolio_vol_scale
2023-08-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-18,0.05,0.0961769235157896,0.05,0.0961769235157896,0.1461769235157896,-0.0461769235157896,0.1461769235157896,0.0,1.0
2023-08-21,0.05,0.09931045961205824,0.05,0.09931045961205824,0.14931045961205824,-0.04931045961205824,0.003133536096268638,0.0,1.0
2023-08-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.14931045961205824,0.0,1.0
2023-08-23,0.09180794954861915,0.05,0.05,0.09180794954861915,0.14180794954861914,0.04180794954861915,0.14180794954861914,0.0,1.0
2023-08-24,0.09721931320722071,0.05,0.05,0.09721931320722071,0.1472193132072207,0.04721931320722071,0.0054113636586015645,0.0,1.0
2023-08-25,0.08925198523088154,0.05,0.05,0.08925198523088154,0.13925198523088156,0.03925198523088154,0.007967327976339172,0.0,1.0
2023-08-28,0.083330439722331,0.05,0.05,0.083330439722331,0.133330439722331,0.033330439722331004,0.005921545508550535,0.0,1.0
2023-08-29,0.08131868212742849,0.05,0.05,0.08131868212742849,0.13131868212742848,0.031318682127428485,0.002011757594902519,0.0,1.0
2023-08-30,0.08291976251139585,0.05,0.05,0.08291976251139585,0.13291976251139587,0.03291976251139585,0.0016010803839673626,0.0,1.0
2023-08-31,0.08282390406178564,0.05,0.05,0.08282390406178564,0.13282390406178562,0.03282390406178563,9.585844961021439e-05,0.0,1.0
2023-09-01,0.08247670508256849,0.05,0.05,0.08247670508256849,0.13247670508256848,0.03247670508256849,0.0003471989792171448,0.0,1.0
2023-09-05,0.05,0.06801976331169407,0.05,0.06801976331169407,0.11801976331169407,-0.018019763311694068,0.25049646839426254,0.0,1.0
2023-09-06,0.05,0.06793527941685004,0.05,0.06793527941685004,0.11793527941685004,-0.01793527941685004,8.448389484402852e-05,0.0,1.0
2023-09-07,0.05,0.06692894604145386,0.05,0.06692894604145386,0.11692894604145386,-0.016928946041453855,0.0010063333753961845,0.0,1.0
2023-09-08,0.05,0.061870163556895966,0.05,0.061870163556895966,0.11187016355689597,-0.011870163556895963,0.005058782484557892,0.0,1.0
2023-09-11,0.05,0.06235713799959041,0.05,0.06235713799959041,0.1123571379995904,-0.012357137999590408,0.00048697444269444473,0.0,1.0
2023-09-12,0.0,-0.0,0.0,0.0,0.0,0.0,0.1123571379995904,0.0,1.0
2023-09-13,0.05824958769109989,0.05,0.05,0.05824958769109989,0.1082495876910999,0.008249587691099888,0.1082495876910999,0.0,1.0
2023-09-14,0.05948728049585503,0.05,0.05,0.05948728049585503,0.10948728049585503,0.009487280495855024,0.001237692804755136,0.0,1.0
2023-09-15,0.05813188998972523,0.05,0.05,0.05813188998972523,0.10813188998972523,0.008131889989725229,0.0013553905061297958,0.0,1.0
2023-09-18,0.0766045701411184,0.1,0.1,0.0766045701411184,0.1766045701411184,-0.0233954298588816,0.06847268015139318,0.0,1.0
2023-09-19,0.061672538388078214,0.05,0.05,0.061672538388078214,0.11167253838807822,0.011672538388078212,0.06493203175304019,0.0,1.0
2023-09-20,0.0636815632794644,0.05,0.05,0.0636815632794644,0.11368156327946441,0.013681563279464404,0.002009024891386192,0.0,1.0
2023-09-21,0.11740981701003524,0.1,0.1,0.11740981701003524,0.21740981701003526,0.01740981701003523,0.10372825373057083,0.0,1.0
2023-09-22,0.11683227337817217,0.1,0.1,0.11683227337817217,0.21683227337817218,0.01683227337817217,0.0005775436318630617,0.0,1.0
2023-09-25,0.11687851815602332,0.1,0.1,0.11687851815602332,0.21687851815602333,0.016878518156023314,4.6244777851145447e-05,0.0,1.0
2023-09-26,0.05056419122570475,0.05,0.05,0.05056419122570475,0.10056419122570476,0.0005641912257047452,0.11631432693031858,0.0,1.0
2023-09-27,0.060557156647627126,0.05,0.1,0.010557156647627124,0.11055715664762714,0.010557156647627124,0.09000703457807763,0.0,1.0
2023-09-28,0.05,0.03954413487757844,0.05,0.03954413487757844,0.08954413487757845,0.01045586512242156,0.10010129152520557,0.0,1.0
2023-09-29,0.05,0.039908866521532665,0.05,0.039908866521532665,0.08990886652153267,0.010091133478467337,0.00036473164395422336,0.0,1.0
2023-10-02,0.05,0.039569973031073846,0.05,0.039569973031073846,0.08956997303107385,0.010430026968926157,0.0003388934904588192,0.0,1.0
2023-10-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.08956997303107385,0.0,1.0
2023-10-04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-09,0.03864844894661483,0.05,0.05,0.03864844894661483,0.08864844894661483,-0.011351551053385173,0.08864844894661483,0.0,1.0
2023-10-10,0.05,0.04674420162691633,0.05,0.04674420162691633,0.09674420162691633,0.0032557983730836723,0.18539265057353116,0.0,1.0
2023-10-11,0.05,0.05671627689555882,0.1,0.006716276895558815,0.10671627689555882,-0.006716276895558815,0.09002792473135751,0.0,1.0
2023-10-12,0.05,0.05635672431908678,0.1,0.006356724319086779,0.10635672431908678,-0.006356724319086779,0.00035955257647203587,0.0,1.0
2023-10-13,0.05,0.046355302885254385,0.05,0.046355302885254385,0.09635530288525439,0.003644697114745618,0.08999857856616761,0.0,1.0
2023-10-16,0.05,0.04629636647656386,0.05,0.04629636647656386,0.09629636647656387,0.0037036335234361395,5.8936408690521414e-05,0.0,1.0
2023-10-17,0.05,0.04651200949170705,0.05,0.04651200949170705,0.09651200949170705,0.0034879905082929527,0.0002156430151431868,0.0,1.0
2023-10-18,0.05,0.08037021158697019,0.05,0.08037021158697019,0.1303702115869702,-0.03037021158697019,0.13385820209526314,0.0,1.0
2023-10-19,0.05,0.081550553161709,0.05,0.081550553161709,0.131550553161709,-0.031550553161709,0.0011803415747388135,0.0,1.0
2023-10-20,0.05,0.08279164001037714,0.05,0.08279164001037714,0.13279164001037713,-0.03279164001037714,0.0012410868486681381,0.0,1.0
2023-10-23,0.0,-0.0,0.0,0.0,0.0,0.0,0.13279164001037713,0.0,1.0
2023-10-24,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-25,0.04358205424889025,0.05,0.05,0.04358205424889025,0.09358205424889025,-0.006417945751109752,0.09358205424889025,0.0,1.0
2023-10-26,0.05065466695616849,0.05,0.1,0.0006546669561684898,0.1006546669561685,0.0006546669561684898,0.09292738729272176,0.0,1.0
2023-10-27,0.05,0.054494386749725496,0.1,0.004494386749725493,0.1044943867497255,-0.004494386749725493,0.005149053705893983,0.0,1.0
2023-10-30,0.05,0.04350710448709963,0.05,0.04350710448709963,0.09350710448709963,0.0064928955129003735,0.08901271773737414,0.0,1.0
2023-10-31,0.05,0.04459719228188899,0.05,0.04459719228188899,0.094597192281889,0.005402807718111011,0.0010900877947893628,0.0,1.0
2023-11-01,0.05,0.04458507286928308,0.05,0.04458507286928308,0.09458507286928308,0.005414927130716923,1.211941260591265e-05,0.0,1.0
2023-11-02,0.10293513210338304,0.05,0.1,0.05293513210338304,0.15293513210338305,0.05293513210338304,0.1475202049726661,0.0,1.0
