mode,cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count,gross_pnl_sum,transaction_cost_sum,net_pnl_sum,active_observations,active_hit_rate
trend,0.001316575093766259,2.13017963685563e-05,0.00040438439662530626,0.8362230017845128,-0.0016527338864127383,0.20967741935483872,0.020849073190206267,0.03339681315681014,0.3064516129032258,1.2926425377927886,0.0019641398003860003,0.0006434284255355097,0.0013207113748504905,19,0.6842105263157895
mean_reversion,0.0006961552378517144,1.1399275653097772e-05,0.0005961356874141698,0.30355151494310506,-0.003551386253694222,0.3064516129032258,0.028563079489111708,0.06999814606313508,0.6129032258064516,1.7709109283249258,0.0015875308709347277,0.000880775780442665,0.0007067550904920619,38,0.5
flat,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
