cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
-0.00438697943219768,-3.9505028604670304e-05,0.0009671695801135998,-0.040846020612052544,-0.010543174463269467,0.045454545454545456,0.15454545454545454
