cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
0.002049022943025225,1.876685785279596e-05,0.0005655690371004122,0.033182258259771134,-0.0033675786826387055,0.01818181818181818,0.02727272727272727
