date,gross_pnl,transaction_cost,net_pnl
2020-07-01,0.0013095127559814828,5.5134494521723766e-05,0.001254378261459759
2020-07-02,-0.000786339431757847,1.662945809476545e-05,-0.0008029688898526124
2020-07-06,0.000523334231889995,1.6589265587737177e-05,0.0005067449663022579
2020-07-07,-0.00016980392804923785,8.521028447060083e-06,-0.00017832495649629793
2020-07-08,0.00012416845206928215,7.50219997414937e-06,0.00011666625209513278
2020-07-09,0.00022234415444441778,1.0936316666033529e-05,0.00021140783777838425
2020-07-10,0.00023310152110437817,0.0001091234958916659,0.00012397802521271227
2020-07-13,0.000548439204534844,2.32369286381905e-06,0.0005461155116710249
2020-07-14,0.0,0.00012020982647115735,-0.00012020982647115735
2020-07-15,0.0,0.0,0.0
2020-07-16,0.0,0.0,0.0
2020-07-17,0.0,0.0,0.0
2020-07-20,0.0,0.0,0.0
2020-07-21,0.0,0.0,0.0
2020-07-22,0.0,0.0,0.0
2020-07-23,8.401607969711015e-05,0.0001730782534266971,-8.906217372958695e-05
2020-07-24,-0.007937334562098643,5.4552238500222476e-05,-0.007991886800598865
2020-07-27,-0.0008773626991239168,0.0001447051099989231,-0.00102206780912284
2020-07-28,-0.0006271252782442754,5.4323283970218476e-05,-0.0006814485622144938
2020-07-29,-0.00014342417552926068,7.886355856901803e-05,-0.00022228773409827871
2020-07-30,0.0013074874609682063,1.18860063669423e-06,0.001306298860331512
2020-07-31,0.0055403305905122584,0.00010120103819412604,0.005439129552318132
2020-08-03,-0.0012632527241192796,4.9761612613980086e-05,-0.0013130143367332597
2020-08-04,0.0006839137934537642,0.00010935235456022612,0.0005745614388935382
2020-08-05,-0.0007965458224562678,1.564908662964968e-06,-0.0007981107311192327
2020-08-06,-0.0005513400057378877,1.2094640540686076e-06,-0.0005525494697919563
2020-08-07,0.0005867157522547421,2.074517051977514e-06,0.0005846412352027646
2020-08-10,0.00013228771734512897,6.068036110876519e-06,0.00012621968123425245
2020-08-11,-0.0017298306310283725,7.909382599307902e-07,-0.0017306215692883032
2020-08-12,-0.0019661604774417465,4.3427842366007944e-05,-0.0020095883198077546
2020-08-13,-0.005599206698725781,7.683175154064964e-05,-0.0056760384502664305
2020-08-14,-0.000920649908957679,1.332780655096694e-05,-0.0009339777155086459
2020-08-17,-0.000851720496970153,9.742343259897668e-05,-0.0009491439295691297
2020-08-18,0.0034397507436387843,3.4023038366912674e-06,0.0034363484398020933
2020-08-19,0.0014506754119361731,7.187006981929305e-05,0.00137880534211688
2020-08-20,0.0010278958229664602,0.00017805090056964017,0.00084984492239682
2020-08-21,-0.004299759364468965,6.1110638376844e-05,-0.004360870002845809
2020-08-24,-0.0008156470587810327,6.654313167493708e-05,-0.0008821901904559698
2020-08-25,0.0012988110755280543,1.0131899838404266e-05,0.00128867917568965
2020-08-26,-0.008730430995339043,8.125277927105251e-05,-0.008811683774610096
2020-08-27,0.002409753865502791,0.00025018232048399654,0.0021595715450187947
2020-08-28,0.0003921384996061508,9.054600897018553e-05,0.0003015924906359653
2020-08-31,0.0004999872150405675,7.75242234948037e-05,0.0004224629915457638
2020-09-01,0.00016061950048618041,7.591435199570773e-05,8.470514849047268e-05
2020-09-02,-0.0008294931331534836,0.00010845177589737635,-0.00093794490905086
2020-09-03,0.001555504920503532,4.683217178401063e-06,0.001550821703325131
2020-09-04,0.0006639679244041694,8.112215762646806e-06,0.0006558557086415226
2020-09-08,-0.0007224070522060859,8.365813081848784e-05,-0.0008060651830245737
2020-09-09,-0.0008075955179682998,1.3825520171384353e-06,-0.0008089780699854383
2020-09-10,-0.0006702106110923598,4.915232901948311e-06,-0.0006751258439943082
2020-09-11,-0.00018508083812130143,6.177968377728985e-05,-0.0002468605218985913
2020-09-14,-0.003057859615035253,0.00016593181173634225,-0.0032237914267715957
