date,long_gross,short_gross,stock_gross,hedge_gross,gross_exposure,net_exposure,turnover,net_SPY_exposure,net_XLK_exposure,net_QQQ_exposure
2020-07-27,0.18680329097392184,0.19536987326763358,0.15000000000000002,0.2321731642415554,0.38217316424155545,-0.008566582293711732,0.2894102199978462,0.0,0.0,0.0
2020-07-28,0.13483493492684856,0.13869166137426994,0.1,0.1735265963011185,0.27352659630111853,-0.0038567264474213964,0.10864656794043695,0.0,0.0,0.0
2020-07-29,0.1593611405114108,0.16306622024813158,0.15000000000000002,0.17242736075954238,0.32242736075954237,-0.0037050797367208094,0.15772711713803605,0.0,0.0,0.0
2020-07-30,0.15904337435294447,0.1626651384372781,0.15000000000000002,0.17170851279022253,0.32170851279022256,-0.003621764084333623,0.00237720127338846,0.0,0.0,0.0
2020-07-31,0.11105487817931134,0.10825155822265912,0.15000000000000002,0.06930643640197046,0.21930643640197048,0.0028033199566522213,0.20240207638825208,0.0,0.0,0.0
2020-08-03,0.09615892328361461,0.09383237809900223,0.1,0.08999130138261685,0.18999130138261686,0.002326545184612387,0.09952322522796017,0.0,0.0,0.0
2020-08-04,0.1829249381740432,0.1761924002202907,0.2,0.1591173383943339,0.3591173383943339,0.006732537953752497,0.21870470912045223,0.0,0.0,0.0
2020-08-05,0.18253814199851082,0.17445840666074797,0.2,0.1569965486592588,0.3569965486592588,0.00807973533776285,0.003129817325929936,0.0,0.0,0.0
2020-08-06,0.18321464835902473,0.17486601252296352,0.2,0.1580806608819882,0.3580806608819882,0.008348635836061206,0.002418928108137215,0.0,0.0,0.0
2020-08-07,0.18315487286922827,0.1758524224596803,0.2,0.15900729532890856,0.35900729532890857,0.007302450409547953,0.004149034103955028,0.0,0.0,0.0
2020-08-10,0.18638490870083985,0.17688497366504394,0.2,0.16326988236588375,0.36326988236588376,0.009499935035795902,0.012136072221753037,0.0,0.0,0.0
2020-08-11,0.1872650499550506,0.17618323839939315,0.2,0.16344828835444375,0.36344828835444376,0.011081811555657482,0.0015818765198615803,0.0,0.0,0.0
2020-08-12,0.22551242977420133,0.20088713354476084,0.25,0.17639956331896212,0.4263995633189621,0.02462529622944048,0.08685568473201588,0.0,0.0,0.0
2020-08-13,0.27388018286841276,0.2446520399267022,0.3,0.21853222279511497,0.518532222795115,0.02922814294171059,0.15366350308129928,0.0,0.0,0.0
2020-08-14,0.2713998843421676,0.24724477916030452,0.3,0.21864466350247208,0.5186446635024721,0.024155105181863132,0.02665561310193388,0.0,0.0,0.0
2020-08-17,0.33817626048750504,0.3120091152847096,0.35,0.3001853757722146,0.6501853757722146,0.02616714520279545,0.19484686519795336,0.0,0.0,0.0
2020-08-18,0.34080419981821,0.31507786670666493,0.35,0.3058820665248748,0.6558820665248748,0.025726333111545097,0.0068046076733825345,0.0,0.0,0.0
2020-08-19,0.3373934382693914,0.3162109564717258,0.3,0.3536043947411171,0.6536043947411171,0.021182481797665575,0.1437401396385861,0.0,0.0,0.0
2020-08-20,0.2925391211140568,0.2843979240129304,0.25,0.3269370451269872,0.5769370451269872,0.00814119710112629,0.35610180113928036,0.0,0.0,0.0
2020-08-21,0.3119586210126962,0.3028757978583073,0.3,0.3148344188710035,0.6148344188710035,0.009082823154388936,0.12222127675368799,0.0,0.0,0.0
2020-08-24,0.2614057008172944,0.2518671048017066,0.25,0.263272805619001,0.513272805619001,0.009538596015587791,0.13308626334987417,0.0,0.0,0.0
2020-08-25,0.27254238130312236,0.2609942239926872,0.25,0.28353660529580954,0.5335366052958095,0.011548157310435181,0.020263799676808532,0.0,0.0,0.0
2020-08-26,0.30452520941427286,0.2942617539759894,0.3,0.29878696339026223,0.5987869633902623,0.01026345543828347,0.16250555854210502,0.0,0.0,0.0
2020-08-27,0.19947027103144838,0.19581483882066364,0.15000000000000002,0.245285109852112,0.395285109852112,0.0036554322107847648,0.500364640967993,0.0,0.0,0.0
2020-08-28,0.1270389022229857,0.12566265064793428,0.1,0.15270155287091997,0.25270155287092,0.0013762515750514112,0.18109201794037105,0.0,0.0,0.0
2020-08-31,0.08662782741167793,0.08511243832537217,0.05,0.1217402657370501,0.1717402657370501,0.0015153890863057531,0.1550484469896074,0.0,0.0,0.0
2020-09-01,0.13073195493264866,0.130011292507286,0.1,0.16074324743993465,0.26074324743993466,0.0007206624253626656,0.15182870399141546,0.0,0.0,0.0
2020-09-02,0.09178254291725291,0.08496869760202477,0.1,0.07675124051927766,0.17675124051927765,0.006813845315228148,0.21690355179475268,0.0,0.0,0.0
2020-09-03,0.0948874930788478,0.08634128218088041,0.1,0.08122877525972821,0.18122877525972822,0.008546210897967393,0.009366434356802126,0.0,0.0,0.0
2020-09-04,0.08934207711250006,0.0761344906996416,0.1,0.06547656781214165,0.16547656781214165,0.013207586412858463,0.01622443152529361,0.0,0.0,0.0
2020-09-08,0.11149898868912686,0.1,0.15000000000000002,0.06149898868912685,0.21149898868912687,0.011498988689126848,0.1673162616369757,0.0,0.0,0.0
2020-09-09,0.10873388465484998,0.1,0.15000000000000002,0.05873388465484998,0.20873388465485,0.008733884654849977,0.0027651040342768704,0.0,0.0,0.0
2020-09-10,0.1086124290279934,0.1,0.15000000000000002,0.0586124290279934,0.20861242902799343,0.008612429027993397,0.009830465803896621,0.0,0.0,0.0
2020-09-11,0.1605620827826259,0.17062385533081512,0.2,0.13118593811344098,0.331185938113441,-0.010061772548189202,0.12355936755457972,0.0,0.0,0.0
2020-09-14,0.21469522600816232,0.2283549452013524,0.2,0.24305017120951472,0.44305017120951473,-0.013659719193190104,0.3318636234726845,0.0,0.0,0.0
2020-09-15,0.21351095068103254,0.22206940092749397,0.2,0.2355803516085265,0.4355803516085265,-0.008558450246461416,0.012433451600973758,0.0,0.0,0.0
2020-09-16,0.20353859041497147,0.1909489892670143,0.15000000000000002,0.24448757968198576,0.3944875796819858,0.012589601147957166,0.10322149792380579,0.0,0.0,0.0
2020-09-17,0.1723786515751151,0.15152443289368908,0.1,0.22390308446880416,0.32390308446880417,0.020854218681426007,0.14042695201787092,0.0,0.0,0.0
2020-09-18,0.18896055100060807,0.173577588587982,0.15000000000000002,0.21253813958859005,0.36253813958859005,0.015382962412626072,0.10230626706644542,0.0,0.0,0.0
2020-09-21,0.18793364016937542,0.17120610188171725,0.15000000000000002,0.20913974205109265,0.35913974205109267,0.016727538287658175,0.004451910942241621,0.0,0.0,0.0
2020-09-22,0.1913358164694413,0.17745871241636632,0.15000000000000002,0.2187945288858076,0.36879452888580766,0.013877104053075004,0.00965478683471497,0.0,0.0,0.0
2020-09-23,0.19091931416573815,0.1789055089966054,0.15000000000000002,0.21982482316234356,0.36982482316234355,0.012013805169132766,0.009204689171179434,0.0,0.0,0.0
2020-09-24,0.18703195555662772,0.17108566671820227,0.15000000000000002,0.20811762227482994,0.35811762227482996,0.01594628883842543,0.011707200887513598,0.0,0.0,0.0
2020-09-25,0.18703451554079473,0.17174091473968744,0.15000000000000002,0.20877543028048218,0.3587754302804822,0.015293600801107282,0.0026594151052965753,0.0,0.0,0.0
2020-09-28,0.18524592587156435,0.16679679145660312,0.15000000000000002,0.20204271732816745,0.3520427173281675,0.018449134414961252,0.046630100187735536,0.0,0.0,0.0
2020-09-29,0.12140401956278006,0.12451573009130257,0.1,0.14591974965408264,0.24591974965408264,-0.003111710528522507,0.13835832005970292,0.0,0.0,0.0
2020-09-30,0.12131494336958633,0.12485922385299066,0.1,0.14617416722257698,0.24617416722257698,-0.0035442804834043273,0.001396639190502761,0.0,0.0,0.0
2020-10-01,0.18606163705226558,0.16905312526021538,0.15000000000000002,0.20511476231248094,0.35511476231248096,0.017008511792050193,0.1402118782399011,0.0,0.0,0.0
2020-10-02,0.12351917423726905,0.1,0.1,0.12351917423726905,0.22351917423726905,0.02351917423726905,0.222388688353393,0.0,0.0,0.0
2020-10-05,0.062241653782589335,0.05774688115468964,0.05,0.06998853493727897,0.11998853493727897,0.004494772627899688,0.13811639959374158,0.0,0.0,0.0
2020-10-06,0.07204050411638521,0.06530530957389577,0.05,0.08734581369028097,0.13734581369028098,0.006735194542489449,0.017357278753002,0.0,0.0,0.0
2020-10-07,0.12537915748890407,0.1,0.1,0.12537915748890407,0.22537915748890408,0.025379157488904087,0.13692325408441314,0.0,0.0,0.0
2020-10-08,0.12026069037992361,0.1,0.1,0.12026069037992361,0.22026069037992363,0.020260690379923608,0.020551981790693834,0.0,0.0,0.0
2020-10-09,0.12166296811600757,0.1,0.1,0.12166296811600757,0.22166296811600758,0.021662968116007562,0.01702509567853436,0.0,0.0,0.0
2020-10-12,0.1253667223894563,0.12065747989944933,0.1,0.1460242022889056,0.24602420228890562,0.004709242490006933,0.29600325658333704,0.0,0.0,0.0
2020-10-13,0.12438524782713352,0.1175711915190777,0.1,0.14195643934621122,0.24195643934621122,0.006814056308055816,0.028056208037869325,0.0,0.0,0.0
2020-10-14,0.14133220868687957,0.1312092895238477,0.15000000000000002,0.12254149821072724,0.27254149821072726,0.01012291916303188,0.11140648059129749,0.0,0.0,0.0
2020-10-15,0.14507109619319322,0.13356696723511646,0.15000000000000002,0.1286380634283097,0.2786380634283097,0.01150412895807676,0.008198143111070238,0.0,0.0,0.0
2020-10-16,0.1792372789191072,0.16382620732021358,0.15000000000000002,0.19306348623932076,0.3430634862393208,0.015411071598893628,0.06442542281101107,0.0,0.0,0.0
2020-10-19,0.056383900235621495,0.05397161081857567,0.05,0.06035551105419716,0.11035551105419716,0.0024122894170458264,0.2630822785054467,0.0,0.0,0.0
2020-10-20,0.05638847607847352,0.053164877139090565,0.05,0.05955335321756408,0.10955335321756408,0.0032235989393829536,0.004822187229390331,0.0,0.0,0.0
2020-10-21,0.0568448223363682,0.05363852763483915,0.05,0.06048334997120735,0.11048334997120735,0.0032062947015290494,0.001811583181870673,0.0,0.0,0.0
2020-10-22,0.05729236771888601,0.054056356295579595,0.05,0.0613487240144656,0.1113487240144656,0.003236011423306413,0.0015577031050600684,0.0,0.0,0.0
2020-10-23,0.05561943290575933,0.051148261696369754,0.05,0.05676769460212908,0.10676769460212909,0.004471171209389577,0.006222499026908892,0.0,0.0,0.0
2020-10-26,0.05621630060069875,0.051997857167772735,0.05,0.05821415776847148,0.10821415776847149,0.00421844343292602,0.004174948606160561,0.0,0.0,0.0
2020-10-27,0.06097372073108991,0.0570916463939129,0.05,0.06806536712500282,0.11806536712500282,0.003882074337177014,0.027683603319408667,0.0,0.0,0.0
2020-10-28,0.10718872759485781,0.09305211255288401,0.1,0.10024084014774182,0.20024084014774182,0.014136615041973798,0.21630356732300376,0.0,0.0,0.0
2020-10-29,0.10785398711600516,0.09354508988709972,0.1,0.10139907700310488,0.2013990770031049,0.014308897228905423,0.0034796544162911877,0.0,0.0,0.0
2020-10-30,0.10972368545573431,0.09443297692378952,0.1,0.10415666237952384,0.20415666237952385,0.015290708531944794,0.003032398228404884,0.0,0.0,0.0
2020-11-02,0.20552062881698058,0.194477692437387,0.15000000000000002,0.24999832125436755,0.3999983212543676,0.011042936379593624,0.20698725668137016,0.0,0.0,0.0
2020-11-03,0.2023992701293139,0.19352936122372882,0.15000000000000002,0.24592863135304274,0.3959286313530428,0.008869908905585089,0.008909807136129676,0.0,0.0,0.0
2020-11-04,0.20469127708263174,0.1946735948646576,0.15000000000000002,0.2493648719472893,0.3993648719472893,0.010017682217974111,0.004680132575305307,0.0,0.0,0.0
2020-11-05,0.302269247904699,0.26736408724821137,0.25,0.31963333515291037,0.5696333351529104,0.034905160656487605,0.24025826242207352,0.0,0.0,0.0
2020-11-06,0.3392010886001498,0.3004563908211031,0.3,0.3396574794212529,0.6396574794212528,0.03874469777904671,0.4259876262530422,0.0,0.0,0.0
2020-11-09,0.3385133177657895,0.2999880338886051,0.3,0.3385013516543946,0.6385013516543946,0.038525283877184416,0.0081263733818768,0.0,0.0,0.0
2020-11-10,0.3461290241834646,0.30540615557055373,0.3,0.3515351797540184,0.6515351797540183,0.04072286861291083,0.0231243257635471,0.0,0.0,0.0
2020-11-11,0.3879213822017197,0.34429186000869144,0.35,0.3822132422104111,0.7322132422104111,0.04362952219302818,0.12439598546508103,0.0,0.0,0.0
2020-11-12,0.3890838853567788,0.34429365183330657,0.35,0.3833775371900854,0.7333775371900854,0.044790233523472237,0.03224642694319223,0.0,0.0,0.0
2020-11-13,0.38183496795538024,0.3405778770382542,0.35,0.3724128449936345,0.7224128449936345,0.041257090917126024,0.016291526509575452,0.0,0.0,0.0
2020-11-16,0.3830842027193688,0.3417694721879861,0.35,0.37485367490735494,0.7248536749073549,0.04131473053138272,0.002440829913720452,0.0,0.0,0.0
2020-11-17,0.39968220983550035,0.35270517598111617,0.35,0.40238738581661654,0.7523873858166166,0.04697703385438417,0.07230743501611384,0.0,0.0,0.0
2020-11-18,0.40014069034170363,0.3528281249319899,0.35,0.40296881527369355,0.7529688152736935,0.047312565409713764,0.006343121715203216,0.0,0.0,0.0
2020-11-19,0.16275657695372578,0.14832878187583817,0.2,0.11108535882956393,0.31108535882956395,0.01442779507788761,0.44188345644412974,0.0,0.0,0.0
2020-11-20,0.1650950282657252,0.15094542992416438,0.2,0.11604045818988953,0.3160404581898896,0.014149598341560841,0.004955099360325607,0.0,0.0,0.0
2020-11-23,0.16539714644169756,0.15113168395243298,0.2,0.11652883039413049,0.3165288303941305,0.014265462489264576,0.00979337583782905,0.0,0.0,0.0
2020-11-24,0.18640156203838879,0.17482365419812013,0.15000000000000002,0.2112252162365089,0.36122521623650894,0.011577907840268664,0.157494804281294,0.0,0.0,0.0
2020-11-25,0.1129658332858138,0.10403101121279179,0.1,0.11699684449860559,0.2169968444986056,0.008934822073022,0.25864876786545277,0.0,0.0,0.0
2020-11-27,0.11214824835011478,0.10330562409913066,0.1,0.11545387244924543,0.21545387244924544,0.008842624250984112,0.003770724316503816,0.0,0.0,0.0
2020-11-30,0.11572821132934324,0.1012863853090748,0.1,0.11701459663841804,0.21701459663841804,0.014441826020268451,0.027736802499141674,0.0,0.0,0.0
2020-12-01,0.05756679446886273,0.06055947301492575,0.05,0.06812626748378847,0.11812626748378847,-0.00299267854606302,0.271932789089417,0.0,0.0,0.0
2020-12-02,0.12284072074425618,0.14482757423963694,0.1,0.16766829498389313,0.2676682949838931,-0.02198685349538074,0.22788369147061965,0.0,0.0,0.0
2020-12-03,0.1939321254370448,0.20839153701965243,0.15000000000000002,0.25232366245669724,0.40232366245669726,-0.01445941158260761,0.1687343314847075,0.0,0.0,0.0
2020-12-04,0.21353310242913887,0.2230238705449576,0.2,0.23655697297409645,0.43655697297409646,-0.009490768115818716,0.09503135653321111,0.0,0.0,0.0
2020-12-07,0.1257915499399776,0.1455463733506953,0.1,0.1713379232906729,0.2713379232906729,-0.019754823410717725,0.1870709535880108,0.0,0.0,0.0
2020-12-08,0.12111694353103318,0.14013980417816624,0.1,0.1612567477091994,0.2612567477091994,-0.019022860647133044,0.010081175581473516,0.0,0.0,0.0
2020-12-09,0.11834518161296101,0.13782797221266113,0.1,0.15617315382562214,0.2561731538256221,-0.019482790599700126,0.005083593883577261,0.0,0.0,0.0
2020-12-10,0.1,0.09465629540102968,0.15000000000000002,0.04465629540102966,0.1946562954010297,0.005343704598970341,0.2858962015370974,0.0,0.0,0.0
2020-12-11,0.10238602953100247,0.09720228360681454,0.15000000000000002,0.049588313137817,0.19958831313781702,0.005183745924187921,0.010026648900757877,0.0,0.0,0.0
2020-12-14,0.22046615452794055,0.22114446247404704,0.2,0.24161061700198755,0.44161061700198756,-0.0006783079461064878,0.2960112954769175,0.0,0.0,0.0
2020-12-15,0.16415863906727224,0.20925101407100005,0.25,0.12340965313827225,0.37340965313827224,-0.045092375003727814,0.3122113113961404,0.0,0.0,0.0
2020-12-16,0.17619707251743078,0.1970063256088164,0.25,0.12320339812624714,0.37320339812624714,-0.020809253091385607,0.22428312191234223,0.0,0.0,0.0
2020-12-17,0.18210679690644915,0.20109031628508622,0.25,0.13319711319153532,0.3831971131915353,-0.01898351937863707,0.010414018669821782,0.0,0.0,0.0
2020-12-18,0.17707713159668126,0.2019956869999327,0.25,0.12907281859661393,0.3790728185966139,-0.02491855540325147,0.015020105558848529,0.0,0.0,0.0
2020-12-21,0.1886022591376728,0.20916855453185806,0.15000000000000002,0.24777081366953085,0.3977708136695309,-0.020566295394185266,0.34825362581292096,0.0,0.0,0.0
2020-12-22,0.18510116967700677,0.2082392475658542,0.15000000000000002,0.243340417242861,0.39334041724286106,-0.023138077888847437,0.004430396426669873,0.0,0.0,0.0
2020-12-23,0.08724664649540098,0.07868773905797652,0.1,0.0659343855533775,0.1659343855533775,0.00855890743742447,0.4428943125683469,0.0,0.0,0.0
2020-12-24,0.08608294704935046,0.07749775007479849,0.1,0.06358069712414895,0.16358069712414897,0.008585196974551965,0.005156127794379019,0.0,0.0,0.0
2020-12-28,0.08104242328733889,0.0759411830703235,0.05,0.1069836063576624,0.1569836063576624,0.005101240217015384,0.10141276887663729,0.0,0.0,0.0
2020-12-29,0.08176368882135128,0.07533914303500823,0.05,0.1071028318563595,0.1571028318563595,0.006424545786343048,0.0023521158021923864,0.0,0.0,0.0
2020-12-30,0.08349543187875391,0.0769755872976091,0.05,0.11047101917636301,0.16047101917636303,0.006519844581144813,0.008237147943376747,0.0,0.0,0.0
2020-12-31,0.08374678364487474,0.07772186221520704,0.05,0.11146864586008177,0.16146864586008178,0.006024921429667706,0.0019333853740236768,0.0,0.0,0.0
2021-01-04,0.08499698888808671,0.08136095325219724,0.05,0.11635794214028394,0.16635794214028393,0.0036360356358894827,0.01399591748893251,0.0,0.0,0.0
2021-01-05,0.08491312187687225,0.07997313979028964,0.05,0.11488626166716187,0.16488626166716186,0.004939982086582611,0.0014716804731220732,0.0,0.0,0.0
2021-01-06,0.08421083469943307,0.07847492983363301,0.05,0.11268576453306607,0.16268576453306607,0.005735904865800057,0.004614516923273214,0.0,0.0,0.0
2021-01-07,0.08539422850318132,0.0797444168824509,0.05,0.1151386453856322,0.16513864538563222,0.00564981162073041,0.003886314377388177,0.0,0.0,0.0
2021-01-08,0.10566509445350253,0.1097432162517633,0.1,0.11540831070526582,0.21540831070526584,-0.0040781217982607774,0.11258312940648173,0.0,0.0,0.0
2021-01-11,0.16813617851555562,0.17843584195957066,0.15000000000000002,0.19657202047512626,0.34657202047512625,-0.010299663444014999,0.16125425093969092,0.0,0.0,0.0
2021-01-12,0.1216772756884055,0.13428270007652676,0.1,0.15595997576493226,0.25595997576493223,-0.012605424388121247,0.16115991473844557,0.0,0.0,0.0
2021-01-13,0.11189841048965846,0.12316903350930354,0.1,0.13506744399896198,0.23506744399896198,-0.011270623019645085,0.029916399342391202,0.0,0.0,0.0
2021-01-14,0.19641895588191838,0.20242260686450222,0.15000000000000002,0.24884156274642058,0.3988415627464206,-0.006003650982583861,0.1886064896926282,0.0,0.0,0.0
2021-01-15,0.14571216524651648,0.14565694330629808,0.1,0.19136910855281455,0.29136910855281456,5.522194021842508e-05,0.10747245419360602,0.0,0.0,0.0
2021-01-19,0.19475819856086357,0.19552598834102006,0.15000000000000002,0.24028418690188363,0.39028418690188366,-0.000767789780156472,0.10576064569956761,0.0,0.0,0.0
2021-01-20,0.1923096164778684,0.1916149940241214,0.15000000000000002,0.23392461050198982,0.38392461050198984,0.0006946224537469903,0.006359576399893825,0.0,0.0,0.0
2021-01-21,0.19753970690523154,0.17868379205457408,0.15000000000000002,0.2262234989598056,0.3762234989598056,0.018855914850657463,0.19610604272597104,0.0,0.0,0.0
2021-01-22,0.20601672630088783,0.18409562468716362,0.15000000000000002,0.24011235098805145,0.39011235098805147,0.02192110161372421,0.040110851215981055,0.0,0.0,0.0
2021-01-25,0.20411718329900191,0.17871320566395496,0.2,0.18283038896295684,0.38283038896295685,0.025403977635046926,0.16495611531757193,0.0,0.0,0.0
2021-01-26,0.20157014632797474,0.16530978263582097,0.15000000000000002,0.2168799289637957,0.36687992896379573,0.036260363692153755,0.159350925928665,0.0,0.0,0.0
2021-01-27,0.2041040656890213,0.16537070134176918,0.15000000000000002,0.21947476703079044,0.36947476703079046,0.03873336434725215,0.003092310921191964,0.0,0.0,0.0
2021-01-28,0.20980457660398677,0.20878509549300714,0.2,0.21858967209699387,0.4185896720969939,0.0010194811109796031,0.2661853347739067,0.0,0.0,0.0
2021-01-29,0.21243261982507977,0.21528863962604378,0.2,0.22772125945112354,0.42772125945112355,-0.0028560198009640048,0.010257839912880304,0.0,0.0,0.0
2021-02-01,0.1813255659630755,0.17589845880793323,0.15000000000000002,0.2072240247710087,0.35722402477100873,0.005427107155142261,0.2095230789261533,0.0,0.0,0.0
2021-02-02,0.13365439776069393,0.13043087372712486,0.1,0.1640852714878188,0.2640852714878188,0.003223524033569042,0.20653663398408617,0.0,0.0,0.0
2021-02-03,0.06918424843007454,0.0759948845190856,0.05,0.09517913294916014,0.14517913294916013,-0.0068106360890110695,0.1958665237360827,0.0,0.0,0.0
2021-02-04,0.1639717487824061,0.20488455487825488,0.15000000000000002,0.218856303660661,0.368856303660661,-0.040912806095848755,0.24854288439752803,0.0,0.0,0.0
2021-02-05,0.16218960220221984,0.20570358890318202,0.15000000000000002,0.21789319110540184,0.36789319110540186,-0.04351398670096221,0.005621826695760574,0.0,0.0,0.0
2021-02-08,0.14452474993397713,0.1888729179427409,0.15000000000000002,0.18339766787671802,0.33339766787671804,-0.04434816800876375,0.06036875459790665,0.0,0.0,0.0
2021-02-09,0.16879092621697656,0.22144954055814642,0.2,0.19024046677512296,0.390240466775123,-0.052658614341169835,0.21110429110030565,0.0,0.0,0.0
2021-02-10,0.16634192935580816,0.2194262765775009,0.2,0.18576820593330903,0.38576820593330907,-0.053084347221692786,0.007733094374559678,0.0,0.0,0.0
2021-02-11,0.23838161712329578,0.2985761760135986,0.2,0.33695779313689433,0.5369577931368943,-0.06019455889030283,0.3613854783505134,0.0,0.0,0.0
2021-02-12,0.16989055958087157,0.21179804651358985,0.2,0.1816886060944614,0.3816886060944614,-0.04190748693271827,0.2682479351861624,0.0,0.0,0.0
2021-02-16,0.18001143686626805,0.1981863181201863,0.2,0.17819775498645432,0.37819775498645436,-0.018174881253918224,0.26196119396224415,0.0,0.0,0.0
2021-02-17,0.2570462653368134,0.2460535598160455,0.25,0.2530998251528589,0.5030998251528589,0.010992705520767962,0.12490207016640453,0.0,0.0,0.0
2021-02-18,0.24549807398926607,0.22828259355569996,0.25,0.223780667544966,0.473780667544966,0.01721548043356609,0.02931915760789286,0.0,0.0,0.0
2021-02-19,0.24472015379952,0.22832552715142546,0.25,0.2230456809509454,0.4730456809509454,0.016394626648094532,0.003750052090796395,0.0,0.0,0.0
2021-02-22,0.24015542400230994,0.22822050920829745,0.25,0.21837593321060733,0.46837593321060733,0.011934914794012472,0.00715851412652492,0.0,0.0,0.0
2021-02-23,0.16892493903507136,0.18940596891573158,0.2,0.1583309079508029,0.3583309079508029,-0.02048102988066021,0.11004502525980443,0.0,0.0,0.0
2021-02-24,0.16409799607146852,0.15664688406214702,0.15000000000000002,0.17074488013361552,0.3207448801336156,0.007451112009321484,0.13436471717735615,0.0,0.0,0.0
2021-02-25,0.05963332296051822,0.06809662239936107,0.1,0.027729945359879278,0.12772994535987928,-0.008463299438842838,0.20262673982835244,0.0,0.0,0.0
2021-02-26,0.06836848366915599,0.06276034880390839,0.1,0.03112883247306438,0.1311288324730644,0.0056081348652476035,0.014071434304090441,0.0,0.0,0.0
2021-03-01,0.07862563880698821,0.07760840350100273,0.1,0.056234042307990936,0.15623404230799093,0.0010172353059854887,0.02510520983492655,0.0,0.0,0.0
2021-03-02,0.09195511775994912,0.0943503354602589,0.05,0.136305453220208,0.18630545322020803,-0.0023952177003097735,0.2210370711886361,0.0,0.0,0.0
2021-03-03,0.09413870182226707,0.0962656376711273,0.05,0.14040433949339437,0.19040433949339436,-0.002126935848860225,0.004098886273186355,0.0,0.0,0.0
2021-03-04,0.09645807955538682,0.09796331033343678,0.05,0.14442138988882358,0.19442138988882357,-0.0015052307780499576,0.007732477228305969,0.0,0.0,0.0
2021-03-05,0.09601078464133232,0.09776604107556142,0.05,0.14377682571689374,0.19377682571689375,-0.0017552564342290904,0.005871649797621552,0.0,0.0,0.0
2021-03-08,0.18391631249340853,0.21791384680029377,0.15000000000000002,0.2518301592937023,0.4018301592937023,-0.03399753430688525,0.2781791928670456,0.0,0.0,0.0
2021-03-09,0.21071742330269191,0.24089341543700163,0.15000000000000002,0.3016108387396935,0.45161083873969354,-0.03017599213430973,0.06170815435848298,0.0,0.0,0.0
2021-03-10,0.20573468086533794,0.23610943873802917,0.15000000000000002,0.2918441196033671,0.4418441196033671,-0.03037475787269124,0.014099863619798203,0.0,0.0,0.0
2021-03-11,0.20279774092485997,0.2342154140184286,0.15000000000000002,0.2870131549432886,0.43701315494328863,-0.03141767309356863,0.008151070487973117,0.0,0.0,0.0
2021-03-12,0.15752580478959236,0.1635240079866962,0.1,0.22104981277628855,0.3210498127762885,-0.005998203197103848,0.24301598289507093,0.0,0.0,0.0
2021-03-15,0.07772866986671242,0.08415631442501376,0.05,0.11188498429172619,0.1618849842917262,-0.006427644558301339,0.1958144300367501,0.0,0.0,0.0
2021-03-16,0.07853976554610745,0.08577151731495876,0.05,0.1143112828610662,0.16431128286106622,-0.0072317517688513105,0.0024262985693400234,0.0,0.0,0.0
2021-03-17,0.07852527748837722,0.08570294656427967,0.05,0.11422822405265687,0.16422822405265686,-0.007177669075902449,0.00024680909984493155,0.0,0.0,0.0
