date,gross_pnl,transaction_cost,net_pnl
2021-12-08,0.0,0.0,0.0
2021-12-09,-0.0006095921864869772,5.7769025376793124e-05,-0.0006673612118637703
2021-12-10,0.0003947404500442009,4.8467912589765667e-05,0.00034627253745443524
2021-12-13,-0.00047168759991116343,5.6862134652249093e-05,-0.0005285497345634125
2021-12-14,-8.573369447887019e-05,5.675149613395798e-05,-0.00014248519061282818
2021-12-15,-0.0008933579836582619,6.188191648931023e-07,-0.0008939768028231551
2021-12-16,-0.0009041647343153439,1.0957396314543248e-06,-0.0009052604739467982
2021-12-17,0.0033496270841421177,6.49854704105472e-05,0.0032846416137315704
2021-12-20,-0.0005356219998570478,4.258656115411212e-05,-0.0005782085610111599
2021-12-21,0.0,6.673677523313423e-05,-6.673677523313423e-05
2021-12-22,0.0,0.0,0.0
2021-12-23,0.0,0.0,0.0
2021-12-27,0.0,0.0,0.0
2021-12-28,0.0,0.0,0.0
2021-12-29,0.0,0.0,0.0
2021-12-30,0.00014047857277955952,3.452219396387846e-05,0.00010595637881568107
2021-12-31,0.00010335002547587964,6.566515024417248e-08,0.00010328436032563547
2022-01-03,0.0003521453802046337,2.6786628438769423e-07,0.00035187751392024605
2022-01-04,0.0008135716755023971,4.655876965618286e-05,0.0007670129058462142
2022-01-05,0.0,8.141449505469318e-05,-8.141449505469318e-05
2022-01-06,0.0006053250809709682,4.834598746564323e-05,0.000556979093505325
2022-01-07,-0.0021028721115242855,4.5406896949630636e-05,-0.002148279008473916
2022-01-10,2.6489914131592833e-06,4.545048904573579e-05,-4.280149763257651e-05
2022-01-11,-0.00027116892199049504,1.4558591878005568e-07,-0.0002713145079092751
2022-01-12,9.369554058641404e-05,1.229476829432731e-07,9.357259290347076e-05
2022-01-13,-0.00027758342038498927,6.437977703777076e-08,-0.00027764780016202703
2022-01-14,0.00013735595300677726,3.044532372114897e-07,0.00013705149976956578
2022-01-18,-0.00017591940412853713,4.8610398683247154e-08,-0.0001759680145272204
2022-01-19,0.0004103407759972246,6.393644004263136e-08,0.000410276839557182
2022-01-20,0.0007583333682788854,4.5700715097412904e-05,0.0007126326531814725
2022-01-21,-0.0017632376688661265,4.05501049106187e-07,-0.0017636431699152328
2022-01-24,-7.456701337855992e-05,1.307013190868539e-06,-7.587402656942846e-05
2022-01-25,-0.00019496430342340635,3.5800329386721785e-08,-0.00019500010375279308
2022-01-26,-0.0007133778626970968,3.358383641820159e-07,-0.0007137137010612787
2022-01-27,0.0005486706164240084,4.7226799217036517e-07,0.000548198348431838
2022-01-28,-0.0003771328837255143,1.431814106361423e-07,-0.00037727606513615044
2022-01-31,0.0010602206874111516,5.4981369651182386e-05,0.0010052393177599692
