mode,cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count,gross_pnl_sum,transaction_cost_sum,net_pnl_sum,active_observations,active_hit_rate
trend,-0.016007223097268986,-1.574879607823167e-05,0.0003781379497049858,-0.6611459850170274,-0.016938292978091796,0.06568627450980392,0.009557040937050659,0.01640728222392254,0.1607843137254902,9.748181755791672,-0.011391043552978583,0.004672728446817719,-0.016063771999796306,164,0.40853658536585363
mean_reversion,0.02289158984392281,2.2594301035886497e-05,0.0008996061350028522,0.39870049299805105,-0.017110026029261816,0.27941176470588236,0.02228475509287476,0.07402974918024227,0.5529411764705883,22.730450194732256,0.03394188539947072,0.010895698342866491,0.023046187056604227,564,0.5053191489361702
flat,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
