,intercept,residual,residual_mean,residual_vol,spread_bps,imbalance,microprice_pressure
AAPL,-7.109845890948644e-05,-0.022150134635999377,0.001926671349917343,-0.029350188135283672,7.472101433754036e-05,0.00019082511299988163,9.541250863091922e-05
MSFT,-0.0008627518523190253,-0.0012978016881112758,0.00238517233342698,0.0004895163741041111,0.0008379672922330984,-6.163408861492756e-05,-3.081700597333465e-05
NVDA,-0.0006220686002573854,0.07907681943121624,0.002065999783267099,-0.04040740452603488,0.00020992139056624025,0.00041107195706512647,0.00020553595483009736
