cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
0.006380189300573269,5.828684805025077e-05,0.0009719046763405409,0.05997177446425613,-0.007628366367689821,0.13636363636363635,0.37272727272727274
