cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
-0.008994050215446636,-2.7148773926588053e-05,0.0006771508984969257,-0.0400926499349706,-0.015845977182847415,0.06666666666666667,0.21818181818181817
