,intercept,residual,residual_mean,residual_vol,spread_bps,imbalance,microprice_pressure
AAPL,0.00015666188422728034,-0.015187205906622476,0.007383768753205187,0.0029229852650948835,-5.3544375251349404e-05,-0.00019436110974069317,-9.718053447369691e-05
MSFT,-0.0004764230016351444,-0.012875515703436062,-0.0035527717653056133,0.004380652470987114,0.0003433316492439411,3.422181122388921e-05,1.711091443755519e-05
NVDA,0.0003236449577732846,-0.011879844103786579,0.006137128805502513,-0.015367170436671886,-3.579876963267926e-05,2.293465142025288e-05,1.1467322904747226e-05
