cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count
-0.012726591725860326,-0.0001446430768313657,0.0013453479758579376,-0.10751350537330374,-0.01541509492469395,0.26136363636363635,0.5,0.9090909090909091,0.5909090909090909,44.0
