cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
0.0005916616741605818,5.786215087016648e-06,0.0009088125576482753,0.006366786020199343,-0.004646750361358087,0.05454545454545454,0.17272727272727273
