fold_id,train_start,train_end,test_start,test_end,retrained,cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
0.0,2019-01-02,2019-03-26,2019-03-27,2019-04-23,yes,-0.018903057668737788,-2.865323499182597e-06,0.00022886066745977883,-0.012519947315482527,-0.03273984036926314,0.07015151515151515,0.23
1.0,2019-01-30,2019-04-23,2019-04-24,2019-05-21,yes,-0.0041060996932643645,-5.617664167267166e-07,0.0003511355480719676,-0.0015998562942752203,-0.03495089962679854,0.07742424242424242,0.2640909090909091
2.0,2019-02-27,2019-05-21,2019-05-22,2019-06-18,yes,0.05957486377672638,8.811701184812435e-06,0.00029612513597192225,0.02975668092440466,-0.02039817163410007,0.07469696969696969,0.24242424242424243
3.0,2019-03-27,2019-06-18,2019-06-19,2019-06-28,yes,0.016179979540097866,6.114425790179749e-06,0.0002634381881961832,0.023210096577290146,-0.01747622021336681,0.09356060606060607,0.2916666666666667
