date,long_gross,short_gross,stock_gross,hedge_gross,gross_exposure,net_exposure,turnover,net_XLK_exposure
2022-09-15,0.08221823695708937,0.1,0.1,0.08221823695708937,0.18221823695708939,-0.01778176304291064,0.1017980051300395,0.0
2022-09-16,0.05179740987662223,0.05,0.05,0.05179740987662223,0.10179740987662222,0.001797409876622226,0.08042082708046713,0.0
2022-09-19,0.13302358322954028,0.15000000000000002,0.15000000000000002,0.13302358322954028,0.2830235832295403,-0.016976416770459746,0.18122617335291805,0.0
2022-09-20,0.09948926859127175,0.1,0.1,0.09948926859127175,0.19948926859127175,-0.00051073140872826,0.08353431463826853,0.0
2022-09-21,0.14951960989761354,0.15000000000000002,0.15000000000000002,0.14951960989761354,0.29951960989761356,-0.0004803901023864854,0.1000303413063418,0.0
2022-09-22,0.1296118512991049,0.15000000000000002,0.2,0.0796118512991049,0.27961185129910493,-0.020388148700895115,0.11990775859850863,0.0
2022-09-23,0.07946496458586601,0.1,0.15000000000000002,0.029464964585866005,0.17946496458586603,-0.020535035414133998,0.1001468867132389,0.0
2022-09-26,0.08045016284108192,0.1,0.15000000000000002,0.030450162841081915,0.18045016284108195,-0.019549837158918087,0.0009851982552159105,0.0
2022-09-27,0.07948354510816184,0.1,0.15000000000000002,0.02948354510816184,0.17948354510816186,-0.020516454891838162,0.0009666177329200748,0.0
2022-09-28,0.07962215030375379,0.1,0.15000000000000002,0.029622150303753786,0.1796221503037538,-0.020377849696246217,0.0001386051955919454,0.0
2022-09-29,0.05,0.06824932673116557,0.1,0.018249326731165576,0.11824932673116559,-0.018249326731165576,0.09787147703491936,0.0
2022-09-30,0.05,0.06541355438621739,0.1,0.015413554386217387,0.11541355438621739,-0.015413554386217387,0.0028357723449481884,0.0
2022-10-03,0.05,0.06717646030495084,0.05,0.06717646030495084,0.11717646030495084,-0.017176460304950833,0.10176290591873345,0.0
2022-10-04,0.05,0.0670227172403785,0.05,0.0670227172403785,0.11702271724037851,-0.0170227172403785,0.00015374306457233144,0.0
2022-10-05,0.05,0.06666793089246269,0.05,0.06666793089246269,0.11666793089246269,-0.016667930892462685,0.000354786347915817,0.0
2022-10-06,0.05,0.06671203584356852,0.05,0.06671203584356852,0.11671203584356853,-0.01671203584356852,4.410495110583612e-05,0.0
2022-10-07,0.05,0.06632853118092938,0.05,0.06632853118092938,0.11632853118092938,-0.016328531180929376,0.00038350466263914473,0.0
2022-10-10,0.05,0.0629549615984252,0.1,0.0129549615984252,0.1129549615984252,-0.0129549615984252,0.10337356958250418,0.0
2022-10-11,0.05146119622974408,0.05,0.05,0.05146119622974408,0.10146119622974409,0.0014611962297440759,0.11441615782816929,0.0
2022-10-12,0.05149972761754612,0.05,0.05,0.05149972761754612,0.10149972761754612,0.0014997276175461177,3.853138780204185e-05,0.0
2022-10-13,0.05,0.05072493407389844,0.1,0.0007249340738984394,0.10072493407389844,-0.0007249340738984394,0.10222466169144456,0.0
2022-10-14,0.05,0.05009181739728289,0.1,9.181739728288812e-05,0.1000918173972829,-9.181739728288812e-05,0.0006331166766155513,0.0
2022-10-17,0.1,0.12314043128933472,0.2,0.023140431289334705,0.22314043128933472,-0.023140431289334705,0.12304861389205182,0.0
2022-10-18,0.2,0.22920754576652821,0.3,0.1292075457665282,0.4292075457665282,-0.02920754576652819,0.2060671144771935,0.0
2022-10-19,0.2,0.22404491703692458,0.35,0.07404491703692456,0.42404491703692454,-0.02404491703692456,0.10516262872960365,0.0
