fold_id,train_start,train_end,test_start,test_end,retrained,cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count
0.0,2019-01-02,2019-03-26,2019-03-27,2019-04-23,yes,0.004992339377876576,1.2025356410613598e-05,0.0011900605205290877,0.01010482761436978,-0.02566941347924656,0.20227272727272727,0.6295454545454545,0.6045454545454545,0.4727272727272727,277.0
1.0,2019-01-30,2019-04-23,2019-04-24,2019-05-21,yes,0.0456728250164411,0.00010271665266388268,0.0015581415852018471,0.06592254108318174,-0.020564160352690153,0.20909090909090908,0.65,0.5340909090909091,0.39545454545454545,286.0
2.0,2019-02-27,2019-05-21,2019-05-22,2019-06-18,yes,0.0010862166594425293,3.2128313813690503e-06,0.0012221858343949153,0.0026287584841462935,-0.03138457675300976,0.19772727272727272,0.5818181818181818,0.6863636363636364,0.41363636363636364,256.0
3.0,2019-03-27,2019-06-18,2019-06-19,2019-06-28,yes,-0.019171196558370296,-0.00010932375855927907,0.0011481684190973221,-0.09521578606492961,-0.02259480001064562,0.17613636363636365,0.6704545454545454,0.5965909090909091,0.4772727272727273,118.0
