fold_id,train_start,train_end,test_start,test_end,retrained,cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
0.0,2019-01-02,2019-01-22,2019-01-23,2019-01-29,yes,-0.01599563080943278,-0.00014586130626223747,0.0012005887818284148,-0.12149147857278882,-0.01599563080943278,0.01818181818181818,0.10909090909090909
1.0,2019-01-09,2019-01-29,2019-01-30,2019-02-05,yes,0.002049022943025225,1.876685785279596e-05,0.0005655690371004122,0.033182258259771134,-0.0033675786826387055,0.01818181818181818,0.02727272727272727
2.0,2019-01-16,2019-02-05,2019-02-06,2019-02-12,yes,-0.00438697943219768,-3.9505028604670304e-05,0.0009671695801135998,-0.040846020612052544,-0.010543174463269467,0.045454545454545456,0.15454545454545454
3.0,2019-01-23,2019-02-12,2019-02-13,2019-02-19,yes,0.001600307910585519,1.455582040455821e-05,0.00019635119526207248,0.07413155995882972,-0.0008289748294851851,0.02727272727272727,0.08181818181818182
4.0,2019-01-30,2019-02-19,2019-02-20,2019-02-26,yes,-0.004626544336262084,-4.171213159246803e-05,0.0009459129199128631,-0.044097221545837985,-0.014062957998221992,0.08181818181818182,0.14545454545454545
5.0,2019-02-06,2019-02-26,2019-02-27,2019-02-28,yes,0.0,0.0,0.0,,0.0,0.0,0.0
