timestamp,symbol,factor,beta,ar_intercept,ar_coef,kappa_per_year,equilibrium_mean,equilibrium_vol,mean_reversion_days,s_score,eligible,status
2020-07-01,AAPL,XLK,0.8976858725754332,0.003711321069771581,0.9786397326450409,5.441108257321994,0.1737488116650348,0.043635928138689745,46.314094129792124,-0.7688451059595939,False,slow_mean_reversion
2020-07-01,ABBV,XLV,0.7801822066355054,0.004863529764854782,0.9794387330711241,5.2354493707414305,0.23653842837984423,0.06416749545850585,48.13340406046414,-0.8792945517428555,False,slow_mean_reversion
2020-07-01,AMD,XLK,1.1870599298257418,-0.002991389988213737,0.9828055611715488,4.370682923060029,-0.17397427261562992,0.12427518189172268,57.656893541837675,0.19888772432878193,False,slow_mean_reversion
2020-07-01,AVGO,XLK,1.094325773308879,-0.0062205565600818025,0.8580125299026118,38.590417148146635,-0.043810602131407556,0.02533840633398845,6.530118579246887,0.37524448536794347,True,eligible
2020-07-01,BAC,XLF,1.3152853427896134,-0.005783134101366941,0.7958385724463292,57.546445858876034,-0.028326281661831768,0.014776901866687163,4.379071482850425,-1.1519189263977467,True,eligible
2020-07-01,C,XLF,1.610550611543654,0.0006902865135617862,0.8363900779669728,45.02236391921703,0.004219099336912106,0.025729654838044427,5.597218316927115,1.6078667138790612,True,eligible
2020-07-01,CAT,XLI,1.0793882796969387,-0.022116468145402177,0.8338891324190506,45.77701469275293,-0.1331428127941379,0.02531108737447224,5.504946132712641,0.680967287299467,True,eligible
2020-07-01,COP,XLE,1.0007299771342728,-0.0003146418816917934,0.9219224498715547,20.486130772320642,-0.004029863657020185,0.03142261016760497,12.301005143464373,0.3217045049478686,True,eligible
2020-07-01,CVX,XLE,0.750630126484855,0.0006900115394972914,0.9039123757027258,25.457758910719196,0.0071810656631757855,0.02278493706769294,9.898750352840105,-0.5992904375570549,True,eligible
2020-07-01,EOG,XLE,1.075227835890558,-0.007600041741053436,0.8108022580614236,52.852232016010895,-0.04016983322940932,0.027368162152719804,4.768010552963211,0.8459263848288258,True,eligible
2020-07-01,GS,XLF,1.0469483339554673,0.02621652942840791,0.7471325750015879,73.4611835213776,0.103676973926446,0.020137313793368597,3.4303830665437975,1.0437864050035621,True,eligible
2020-07-01,HON,XLI,1.0855603652919366,-0.004449196356325062,0.9427504790536225,14.85631594411789,-0.0777158705047049,0.02524607884989774,16.962482552733753,-0.45238583741630545,True,eligible
2020-07-01,JNJ,XLV,0.7814705199931774,-0.0015461067866741132,0.9746603196520424,6.467897214245714,-0.061015244290511673,0.035984413409860326,38.96165811741154,-0.09211637514000598,False,slow_mean_reversion
2020-07-01,JPM,XLF,1.1561158915801266,-0.009591917847207643,0.8235394082747478,48.92425672561391,-0.054357280305067694,0.016703116195424136,5.15081918184906,-1.360120861120313,True,eligible
2020-07-01,LLY,XLV,0.8994224255417641,-0.0022609247842722037,0.8569105896691273,38.914267207530195,-0.015800783433547985,0.0389411305364281,6.4757740048420125,1.2683552930567463,True,eligible
2020-07-01,LMT,XLI,0.6455371039984782,-0.0025971004753759484,0.9261712119994412,19.32743414924649,-0.03517734132864664,0.04402746311156493,13.038461187038871,-1.193434807924294,True,eligible
2020-07-01,MRK,XLV,1.0584424294898434,-0.01246690317726,0.9040279383295737,25.425543486593387,-0.129901379216715,0.024104678246783726,9.911292560289885,-0.2844053704499498,True,eligible
2020-07-01,MS,XLF,1.0707082851216918,0.0024496502107128684,1.005908134305129,,,,,,False,non_stationary_ar_coef
2020-07-01,MSFT,XLK,0.9459703084988985,-0.0015133386994341143,0.9352597309703584,16.86661228603993,-0.02337553924499798,0.020316920282748552,14.940759633668346,0.7837916685362163,True,eligible
2020-07-01,NVDA,XLK,1.1848274504921623,0.00465987152475561,0.9257744384402606,19.43541457342321,0.06277987564978112,0.044768281920192686,12.96602133430152,0.45766942652195797,True,eligible
2020-07-01,SLB,XLE,1.2580390653044664,-0.014834813273419317,0.8247377609972689,48.557831776081656,-0.0846435225170674,0.03525096553060837,5.189688064369644,1.0590024640123752,True,eligible
2020-07-01,UNH,XLV,1.2160349981342802,0.026752141319741553,0.6110181013462384,124.14243100848591,0.06877477181413529,0.018163902402820994,2.02992641559254,0.4896647650435373,True,eligible
2020-07-01,UNP,XLI,0.8192790781187635,0.0035860698469604192,0.8996850367299271,26.639055096394515,0.035748105068890104,0.02410419993546075,9.459794992282108,0.02861181271482891,True,eligible
2020-07-01,UPS,XLI,0.6538764631670314,0.0019171610483133539,0.9200611792689954,20.995408210038033,0.02398285377219452,0.04505992328887053,12.002624453832588,1.2797453347305787,True,eligible
2020-07-01,XOM,XLE,0.938243870967899,-0.006283167468242062,0.9324738605968738,17.61836816591708,-0.09304792964294908,0.022332311339766597,14.303254287051208,0.050407088785036906,True,eligible
2020-07-02,AAPL,XLK,0.8669553625732657,0.004184207956276359,0.9720938002261275,7.132350175647445,0.14993829293065786,0.037985960513988566,35.33197246265667,-0.43080479090689655,False,slow_mean_reversion
2020-07-02,ABBV,XLV,0.8192859511295079,0.004898612958835494,0.9804554866590376,4.973984313535055,0.25063877894410014,0.06575181235136023,50.663609717116564,-0.9495583087507238,False,slow_mean_reversion
2020-07-02,AMD,XLK,1.127512198433073,-0.003192847352551473,0.9797622529993052,5.1522246038876975,-0.15776693682561876,0.11407991333010176,48.9109111838504,0.061166627403795006,False,slow_mean_reversion
2020-07-02,AVGO,XLK,1.1528209894320463,-0.006475534081634898,0.8394998966712618,44.08712923815039,-0.04034598076470788,0.02346986544361685,5.715953938364717,-0.13283304098661472,True,eligible
2020-07-02,BAC,XLF,1.3522423039858584,-0.001624033725025311,0.8420860120967756,43.31202569140772,-0.010284293029320364,0.01597183296033646,5.818245532902702,-1.388192227445898,True,eligible
