date,AAPL,MSFT,NVDA,AVGO,AMD,JPM,BAC,GS,MS,C,XOM,CVX,COP,SLB,EOG,LLY,JNJ,MRK,ABBV,UNH,CAT,HON,UNP,UPS,LMT
2020-07-20,-2.1647476616553387,-0.16419806870847953,0.6405087535564782,-0.7891226354526777,-0.42895521893858873,-0.750526824992406,,1.0986580121932958,,-1.381526631342164,0.11102048021519335,-0.4553763569734249,-0.8712994286309879,1.387542981147345,-0.6952715551188047,0.18480982492521744,0.0462186257072154,-1.2747913158077344,-0.09770444923569206,-1.4658801326631359,1.4226283906480361,0.259029071621507,1.6706326810342917,0.278527286612442,-0.3655234723940527
2020-07-21,-2.4905773283955,0.3617198821208163,0.6445003231484339,-1.159344164319862,-0.19217028129036,-0.910387835068622,-0.882864760830133,1.171635996688061,-4.130448756622757,-1.2683629717411005,-0.4692893300269719,-0.8561728949766103,-0.9370491225748321,1.015827718648131,0.23298570987547257,0.36916866592156783,0.18947886999031757,-1.380946903419505,-0.2420031721471671,-1.9720775543928322,1.3335613962353434,0.42537996099539643,0.9755984787838231,0.0837043278389964,-0.3850943070721918
2020-07-22,-1.20126726261087,0.1329873443809579,0.5574928354786521,-1.035801986805816,-0.1672590152916851,-0.9165268654233897,-0.8998816473927939,0.5938740199304502,-1.6670118123653523,-1.1100203473929506,-0.8060461327419371,0.5273836845430596,-1.078338445174397,0.7893887385357835,0.049737114984378716,0.1008653248459151,0.24632225169586483,-1.8139117536213707,-0.5604961175779635,-1.537288957891135,1.0087425286788092,0.18442314584461503,0.7438039079584903,0.27871391159360875,-0.24237056135965157
2020-07-23,-0.6215879288416366,0.20299951834159347,0.553248721186345,-1.260199707180267,1.1481964479240545,-1.1935844789899077,-0.8660414160055797,-0.3648652781929358,-0.6652809559530226,-1.1334074851193248,-1.6679541319543751,0.7225421400252696,-1.4626135437698717,0.6828635065490338,0.3285281960871942,-0.17706905256367575,0.007198418415536168,-1.8354960023589875,-0.6671470675514359,-1.7726968324471484,0.818546426995077,-0.30889406625675664,0.5631810062194111,-1.6551583454901158,0.3260995781268019
2020-07-24,-0.2497583396573656,-0.3382673979251268,0.5807822555689477,-0.7013122684873141,0.8123835371839594,-1.0624373877537434,-0.8240199500161909,-1.0180730154904525,-0.4411493781637135,-0.8212010990894076,-1.313722054091168,0.7964113234199132,-1.816782267436133,0.6699381876059637,-0.8937730924554155,-0.5607645537767701,0.07066104370332753,-1.6041243470180158,-0.4848194833753674,-2.157540007618403,0.9161398176479194,-0.4445553070895351,-0.9189928589799882,-0.9834211266524434,0.08641662174010332
2020-07-27,-0.44895865674093144,0.04612346041739331,1.0472675093678374,-0.675686376707434,1.7547734015989478,-1.1689496320889783,-0.8322287383632874,-1.280930710391703,-0.361315048586941,-0.8527262234686783,-1.3594497020523995,0.44153902170448917,-1.6949897443635455,0.5672689166721655,-0.39992121937302216,-0.5806706471820309,-0.024738675839434857,-1.258721258305381,-0.5608964344386116,-1.6628982937558527,1.1168250254627208,-1.3151059017492086,-0.08475946926850413,-1.0741303114099423,0.18626508888363566
2020-07-28,-0.574614188834239,-0.0787191734185082,1.1383245470700896,-0.5570496440891971,1.639705044505892,-1.3816162161482404,-0.7868044873534805,-0.6369566944414008,-0.28850993798161145,-0.7034949630937805,-0.3752210619462762,1.0537392532516727,-2.2257459466527227,0.4285448304304988,-1.0298250935191928,-0.5575255358608007,-0.5103985895394079,-1.1148441479775602,-0.6592852418615404,-2.252503692255006,0.9596739218849522,-1.2038076542490361,-0.0208583398895033,-1.643485373937113,-0.03269418291016326
2020-07-29,-0.38687109845197176,0.12318771737757905,0.9896111264688017,-0.669271923296251,1.7984368692389503,-1.0817757398431163,-0.539898190059604,-0.8054665491456728,-0.17417680692505264,-0.5397994092454371,-0.05910618112036039,0.6190551225858727,-2.2804905180790027,0.6259683223515358,-1.494564053614598,-0.2736182045990567,-0.6117585092054706,-0.7850340704810272,-0.906090397698606,-1.8434767666981804,0.8825159284442852,-0.3447991459593584,-0.5706989823178747,-0.8535801306209185,0.2797838372789141
2020-07-30,-0.3873187487078774,-0.10797255140465427,1.212355286855227,-0.9943963676275994,-4.294165011832655,-0.9806728093106265,-0.1800672031037102,-1.3164703739409822,-0.2333512681788992,-0.8337475325798589,-0.6773040016068592,0.5131883974037473,-1.8545099964740512,0.640526980116074,-1.4869777890184166,-0.558326087820931,-0.7626227472408516,-1.1394140627078722,-0.9718269139159246,-1.3507763853504224,0.801087754218455,-0.3550370098095886,-0.046500959276989044,-4.6712774062563565,0.19633718129447958
2020-07-31,-0.4608353487365142,-0.43428121631143535,1.3802671256850714,-0.9386448762372455,,-1.4875699953182864,0.1633759626701074,-0.9950481080056724,-0.36428575052469897,-0.7847676793452382,-1.596916639874318,-0.3107112179408892,-1.910860526464236,0.611950936431857,-1.3764994930226306,-1.3364599619086326,-0.6186921684746529,-1.0450983486637733,-1.0348443916675891,-1.1653028740989821,0.6323091007087628,-1.8118807726074535,-1.3511790839905233,,0.0013692149062788988
2020-08-03,,-0.9134540377924238,0.76343095934896,-1.2606827742275093,-0.41336765782058676,-1.4203444253231632,0.18984216170973295,-1.2070072184947742,-0.3841105968607758,-1.1219165846578043,-0.8682256430671083,-1.7914657622190509,-1.836059143837805,0.43421556322973076,-0.6515942155045097,-1.4088789297304296,-0.6861816218855697,-0.5151407319676128,-1.4781691225716547,-1.2343288693654266,-0.07238988326722805,-1.381332229984311,-0.9330062737982222,,-0.10043346309886132
2020-08-04,,-0.19840766243376232,0.9915920452368501,-1.3475451174985023,0.4928461519764318,-1.3254089530017459,0.24264445487882105,-1.1045619575665775,-0.26783797799137715,-1.0143833821515633,-0.7570518830239695,-1.3888952141398505,3.3354634335728655,0.4498487869584231,-1.3770599672483792,-1.2904073542461394,-0.6372371834696055,0.19000722823756164,-1.5520296952739687,-1.5656980294773557,-0.4000794504482426,-1.8257680464049433,-1.523234286393052,,-0.2534982844112129
2020-08-05,,-0.9802249932542855,1.2698769341141474,-0.9011286355955953,,-1.081439567791196,0.42905271449456805,-0.5140835488819305,-0.2576592701599953,-1.0695400065409877,-0.26196705841986884,-1.2337934886027826,0.7794915722230339,0.5216997001103676,-0.3521064672467528,-0.9969005493880277,-0.47959522208383615,-0.03273130289470857,-1.7538969561037407,-1.277935364773388,-0.6999942366013687,-1.9936452297826204,-1.0740090101404516,,-0.22418015132679353
2020-08-06,,-1.132672656665987,1.3580121268649095,-0.9382202647768529,,-1.0198949975816367,0.34917425331624957,-0.577197126801649,-0.33097383599798047,-1.0926434775101712,-0.42575897940406865,-1.164729279039618,0.6671024249097535,0.5003382097546301,1.5987099418855752,-1.0218039085607529,-0.3061514944100844,-0.16370521469181162,-1.226923575170671,-0.3032907923972375,-0.5503308710537913,-1.6044869165686106,-0.7170655912883456,,-0.16064255275764971
2020-08-07,,-1.1229560665218097,1.0529278328702854,-1.3275698480292109,,-0.9665233359304262,0.469936533561305,-0.5722240027355078,-0.4290944180779258,-1.0097329679986105,-0.2921227226768929,-0.5451314753236018,-0.46157970849698843,0.5733337705276682,2.1498304072333587,-1.001428506231769,-0.39367642696195826,-0.11949258418367666,-1.320511885983798,0.11096191294020921,-0.6821495711294913,-1.4535985406450098,-0.16353493714797207,,-0.433325371458056
2020-08-10,,-1.1080476550879494,1.0784732870457379,-1.1603789722126292,,-0.9607482291487084,0.39108470981693894,-0.8062052050029498,-0.556892286079059,-1.088865042653154,-0.7637382270011547,-1.245086874202118,-0.5941960625621561,0.6597289265730002,-0.1389925361547463,-0.9914063875789962,-0.1602846756323852,-0.21406632095734043,-1.22114363415204,0.5256107653028351,-1.03186072206296,-1.3542473452265464,-0.017846150931645655,,-0.33535133309163095
2020-08-11,,-1.4805454597746777,0.9872560340350063,-1.2325654126304737,-1.426909331329425,-0.7804996426065041,0.6970506391846758,-0.9427938637155001,-0.668616055975559,-0.9375750804362905,-1.0903341957877115,-0.3496401292089268,-0.5691512689620565,0.7122669252108424,-0.04011772866245046,-0.9094643599014954,-0.2651354939664214,-0.11242029035869529,-1.0909093671762273,1.0414345690920348,-0.20955929223510766,-1.243166505286271,-0.03576669902495207,,-0.43091908457808104
2020-08-12,-10.856288351701894,-0.8634425475472055,0.8416332596389718,-0.7763928106089973,0.27861753869542183,-0.39579643977560636,0.6428163104902657,-1.120670297223609,-0.42387198563683903,-0.851891415160811,-0.053866146041556685,-0.24140822898418438,-0.4651726944798818,0.6090117499327693,-0.9296634648747234,-0.9778419161607138,-0.42779189729053146,0.12578150055288545,-1.098147246439254,0.8041271593906419,-0.3341999971883817,-1.2006478122132658,0.7557910027608188,,-0.3558528101204839
2020-08-13,-5.669816620000488,-0.6396760563034147,1.2270764022161909,-0.556659830013809,-0.0776397769825763,-0.5393002108338163,0.5282305940091836,-0.8140444329335544,-0.10810360276350718,-0.7261895043518048,-2.055525309939129,0.13458643465723427,0.052038678817057996,0.707370595683276,-1.7181561034135138,-0.9538127964551056,-0.04482335216178193,0.21190002127146781,-0.8722692841551949,0.8438035168422866,-0.5598570320195275,-1.2155584571808211,1.0155286372369308,,-0.33217120218201546
2020-08-14,,-0.3636296055417223,1.1611115058119708,-1.0131390688724387,0.08296109208327415,-0.44282008869467304,0.29261220237039287,-1.1403614765233079,-0.0590026243218614,-0.7001830903636028,-2.2897475360231705,0.6171108939829577,-0.08537804278484483,0.6416449929527763,-2.211579963812953,-1.0177008922228896,-0.8002093814121624,0.618141078973265,-0.9359837851519102,0.7674957378871037,-0.6517780443697149,-1.1227733898390777,0.8037368600106857,,-0.4559004240662276
2020-08-17,,-0.42166270170747505,1.0880991610520279,-1.1740389472210693,0.04959538620194452,-0.6057614792857141,0.30759796862110117,-1.3177565445551682,-0.10171027536026225,-0.6366999524971745,-2.331904317008914,0.5182739571811595,-0.17876124021834558,0.6735956257903426,-2.0142974137775713,-0.949767269658589,-0.58676883285431,0.6652162278182588,-0.43205567494753394,1.1367651877229095,-1.0062218729057606,-0.9833553295217028,1.3767689202189588,,-0.35567747296254637
2020-08-18,-4.486389849855785,-0.27564870356804644,,-1.1236307546390811,-0.0637699151524054,-0.7830173103467296,0.33720891862431623,-1.3352268079721041,-0.12581180253713298,-0.7154809048942978,-1.9294021180511152,1.1948512775322744,-0.08758066000991709,0.7780883496714818,-2.6359650349848587,-0.9292503185218818,-0.49399693756879987,0.8951161009741421,-0.5204837857270387,0.4220629683268974,-1.2491293903366523,-1.2217971299564623,2.424194526624594,,-0.40380860694069615
2020-08-19,-3.5336833614580505,-0.3187476989061773,-0.8420997491010224,-1.2100586784341698,-0.12295127841302199,-0.8302796698346516,0.07711098818435967,-1.128956167452145,-0.1300484107476697,-0.36524142928820424,-1.7328302260084119,-0.8849503179524113,-0.05714460148552308,0.7664310400970578,-2.0937352074792073,-0.9384848269462936,0.07081224586545798,0.9163143594437344,-0.7804432493801222,-0.02637537255399423,-1.2038213361583185,-1.2992208681723874,1.6415342661625123,,-0.28636520748406225
2020-08-20,-2.9325201192480588,0.18485131752763442,0.12133602163885776,-0.9871019903130128,-0.14852960460270798,-0.8270215190846216,0.11860984957835552,-0.8740469251076707,0.07757028897414543,-0.15625066861435544,-1.6899054455679305,-1.3055012618382924,-0.09930614796000975,0.7592322711888257,-1.9409645823809394,-1.1014152799758563,0.3724691239204809,1.0420886993661604,-1.0041840826070842,0.018925073520708567,-1.1331627152041266,-1.1599696769978358,1.7957452410638948,,-0.14734391120699544
2020-08-21,-3.9215137019999955,-0.33048817941269554,0.5802466650176853,-1.381914423743968,-0.24057730565132682,-0.9047493477955797,-0.09848561383237078,-0.799510174583675,-0.04903974053622402,-0.5496608554091539,-1.5536045256446858,-1.4112510558915785,-0.11440949487162878,0.49878130462220077,-1.8454209601948155,-0.9407387157192766,1.1148543388637708,1.1166492519496063,-1.2971031486827014,-0.12625846402651894,-1.1208399895523986,-1.1303617457618986,1.6254972520311461,,-0.07049718099057596
2020-08-24,,3.078919103668605,-1.1008038472317232,-1.2884237160255148,-0.18892503231103702,-0.6861270183794387,-0.26098238811158536,-0.7052554935470001,0.14860978575093403,-0.7129835177703887,-1.2348110947155109,-0.7381198900723512,-0.42933526356467266,0.42677212441426493,-1.641175887772768,-0.9564325959739223,1.7231364807684748,1.1786321032988394,-0.934431215990104,-0.1146656308662237,-1.0414524713987026,-0.9398933606090905,1.902255482285034,-6.186224327402919,-0.02632302759422941
2020-08-25,,,-0.39304528930278404,-1.227329082835263,-0.09432108415919539,-0.6542710604191931,-0.3252445009192848,-0.7271972132526241,0.20706405630473432,0.027131264740345617,-1.1094312841653662,-0.3867053174192761,-0.5435900149925875,0.7380753666259309,-1.3291357143832785,-0.8560998924158685,1.6167293403362129,1.1954120885977066,-1.2629227176516613,-0.6279510630245198,-0.9505624148970789,-1.154567847539054,1.21962866772723,-3.6678117608972713,0.0796735557769555
2020-08-26,-2.8737443630872495,1.3240346712054183,-0.09842727829843824,-1.024344449576781,-0.36257922834998524,-0.5899451067893732,0.10325238577861737,-0.8966153106317749,-0.012838443719923254,0.1258054201426335,-0.941921806264441,-0.492183896149007,-0.3108800121659008,0.8554533058303287,-1.3055265552007422,-0.8061422536136531,1.357786703856729,1.2985569852911738,-1.3515565925344128,-0.5014897785420042,-0.9212475409133332,0.43299860068889906,1.8885408355639388,-2.8298434982505003,0.0914327823919648
2020-08-27,-1.0830865912624141,1.3648814953505384,0.3519711764777763,-1.173206781997201,-0.23035564667379632,-0.7920875086386497,-0.4441981565908818,-0.6123667544450762,-0.059666537893877714,0.4424982704401617,-0.5496257833895245,-0.41597152912159513,-0.6275322334996097,0.7804860374585332,-1.131466217325905,-0.8149680564329076,1.663487459408396,1.6134208735500077,-1.3474729091053825,-0.9115395297955404,-0.9398708183201574,0.6555187958756792,1.6992819155934265,-2.301771826156994,0.1687849133898679
2020-08-28,-0.40388519292496255,-0.6440580394607224,0.34369185016575476,-1.3024298886683938,-0.1139241139781614,-0.3881095276861071,-0.5426313322485241,-0.7463035576335839,-0.056565573955851316,4.872843878587265,0.8874501499557316,-0.4391465256696254,-0.39861627333428573,0.5907947564383227,-0.6923363571897801,-0.7988717978851155,1.4369607223390608,1.574692810803229,-0.04878352940512117,-0.9246055430373319,-0.7658595938483761,0.675041834755205,1.3995046102287254,-1.8785317121785368,0.12141920015911112
2020-08-31,-0.1279402521477865,-0.7468182923558253,0.4589106300200553,-1.1396914520262083,-0.1663497873192667,-0.4036175471991581,-0.29342674591540563,-1.3354417925952229,-0.005116987531190754,1.3330117895184543,-0.45699669653386216,-0.8837171966639074,-0.6228789652630928,0.8495322331779035,-0.46982395447982933,-0.9443659966683398,1.4265976280516703,1.3330856084951035,0.17161913404127419,-0.54103171430137,-0.962233101340996,0.9205330610368964,1.1871396870535422,-1.9117214544425645,-0.027613016260087633
2020-09-01,-0.23086077964985652,-0.41627805822100944,0.6760552282379889,-1.0174393629300824,-0.25960842363113285,-0.8708128848429731,-0.6223398225365221,-1.4671065305509716,-0.059141343535416585,2.649850950637809,-0.27945519199681856,-1.1562742447710268,-0.48106804643273177,0.7557804404244706,-0.34660827674866646,-0.9738589311881771,1.0369472969799385,1.148211844318597,-0.44385533959572193,-0.8823802781176893,-0.8280672985845803,0.5665141693486734,0.8726108690035853,-2.8279490420854994,-0.2770795510019805
2020-09-02,-1.435318597018418,0.5109217919023041,0.30259851884921574,-0.36182241554713607,-0.2552278753638854,-0.9338656363631795,-0.7560034173151637,-1.3113208431307288,0.02234615068358829,3.116788271587248,-0.10245204503204325,-1.3825634522584263,-0.707539123330453,0.6664828289046898,-0.2331982024298933,-0.8206999793751707,0.6654996883271141,1.1660129821354646,,-0.2771552639925617,-0.36867288483270805,0.6448911488099474,1.2223346375347894,-1.883638814008845,-0.832633951843754
2020-09-03,-0.16744221761645503,0.2961235548682998,-1.2654137573412523,0.8474451704781103,-0.13034857451078805,-0.9875038617125491,-1.0263800414985018,-0.9335876599810935,-0.09064073374130842,,0.4219578885105714,-0.9256905601663006,-1.0062061731904417,0.8793357406926401,-0.98450594649498,-0.5600748788044959,0.8812499462938704,1.3845754607055742,,-0.2824080858577666,-0.18873640049767018,1.0374841764789968,0.5406757643969108,-2.004144737906092,-0.19057101059054246
2020-09-04,-0.07305433408155425,0.032399134254202926,0.5929434612030594,0.4026105807670416,-0.07876087923236999,-0.45036993540326636,-0.6969514903799312,-0.7340232850291506,0.1775049921438661,0.7512450017552319,0.013215301165216613,-1.1696808283785214,-0.7401781211123433,1.0634503787086795,-0.950708147961346,-0.6180278077407715,0.2552299863695694,1.5876578251117919,5.309200526295138,0.7690080002734809,0.27290575021894325,0.8233960157673749,0.199574283993201,-0.8908189272323419,-0.956763991779815
2020-09-08,0.07405833577464373,0.3178860099862122,0.7634773210400205,2.16121353629241,-0.13957972486988937,0.22365289485144288,0.39392151232763656,-0.5598097245946421,-0.16388180595863816,0.708370317177706,-0.0842393646561592,-0.9698124252166352,-0.6221059080537236,1.0713633009482493,-0.7958681902095108,-0.5100530719245986,0.2714917078648812,0.9877693712264427,2.070329365003383,0.5373312172816278,0.5428048372870271,0.43677779576906034,0.3511561772686956,-1.0414667092137389,-1.2316042771579645
2020-09-09,0.18234810610626825,0.4222623837674076,0.7207395143459215,2.1463282925593505,-0.15783949628217223,0.02187949972184371,0.04893884821716993,-0.6168400832072594,-1.1748257194418843,0.2948584878336795,-0.29311939303851936,-1.3074664214148644,-0.6895530757491924,0.90723285069511,-1.038661738782314,-0.5734157894550108,0.45268369233930994,0.38900048086464106,2.1989380449754687,0.5771879259738844,1.2416314356393363,0.7668801707848747,0.5473997179514579,-0.9853687877739031,-0.7983006673655921
2020-09-10,0.150391225772738,0.2723650883350125,0.8196960947071716,2.0256956062766336,-0.2165844109147277,-0.18138148031246276,-0.5394512730716199,-0.7608218794970012,-0.8538688336346886,0.37040563414585337,-0.026006713419790738,-0.69584781131783,-0.5844523766210025,1.2897338115864454,-0.6028424847215933,0.6240109933100423,0.7815545139039608,0.3162828100922641,1.8611778361492548,0.4719144748811295,0.9500538154169365,0.35886508692378505,1.0152658603796387,-0.9099261641722481,-0.7768085732797837
2020-09-11,0.1583461648468419,0.3573278600115623,0.7579764532296709,1.9767702347552305,-0.1799602254029577,0.17278983116658714,-0.3415875508539652,-0.6666893609779023,-0.9195496061143592,0.23171070311633477,-0.23165993628726786,-0.01968730578613862,-0.42737401827910565,-0.7757917194354701,-1.433476282854643,0.7399748640294178,0.20379108218956846,0.15335941456102287,2.887426216055794,-0.04319194995988795,0.9489574494855868,0.6486997925966997,1.5099000058080865,-0.8164433631733069,-0.8988850819387372
2020-09-14,0.14228441368626338,0.2934261518033031,0.8195326850483313,1.7601654488379386,-0.22507941358540656,0.33190360492596616,-0.046276507403921925,-0.7349331361992513,-1.285611276091294,0.22695591296951553,-0.127871059386382,-0.6311659941722426,-0.4345013354787184,-3.7199741412936436,-1.0495108195249583,0.47489836681629116,0.4291858745791663,-0.15926803156014477,2.4895642266207196,-0.8305070425391904,0.6920877162734663,0.5734822226560053,1.5547409193443207,-0.754320468569522,-0.5161383439414956
2020-09-15,0.14643573132313117,0.8738326146049396,0.304531726780464,-0.30033446129416214,-0.2307786937357639,0.12854486341565796,-0.3753373541474213,-0.7620750951245375,-1.3798273901615856,3.157891366850888,0.7631781047921754,-1.7028747914233102,-0.3879251233210766,-1.8180966057892494,-1.0950283027058654,0.5663251068338878,-0.13929796559765265,0.3746806649229564,3.1965663785755116,-0.38102701947250617,0.8845677159313393,0.37059986326876054,1.5898214949174436,-0.7221885263964147,-0.5453159830979314
2020-09-16,0.0021843252508623816,0.46428831392899944,0.4552577537426268,-2.7392236548694373,-0.25003729761194754,-0.5456725967991422,-0.4103372078633021,-0.4980067572543374,-1.284106763172169,,1.2721253027738941,-1.8229288216807435,-0.09875342985391077,,-1.1155210806894507,0.4811901011524723,0.10387330424034096,0.22751891177637532,1.5966353164034182,-0.6285845443776175,0.14098519315337657,0.3170610281068604,1.6095468854641293,-0.6228201230932052,-0.6771062289120753
2020-09-17,-0.09253747118432017,0.39455426431162194,0.7820273030464813,,-0.3167821696857354,-0.8943016403588385,-0.4984014201575453,-0.4205261841307721,-1.1214405771697697,,0.12016890467231048,-2.0618987319109117,-0.2216601928063026,,-0.8989304668401371,0.44340317500825294,-0.12388764337849821,0.04758690332623112,2.6409592045729715,-0.5924540406975876,0.33028376577400037,0.23869923102853038,1.377299144878892,-0.7087862290507957,-0.6745940977862201
2020-09-18,-0.11635605101150515,0.3272083757538628,0.6672227807472151,,-0.28603527808228657,-0.8717797096917593,-0.23386560171899481,-0.10789839055742999,-1.2494556180423428,,0.08482712496682959,-1.7553696219197852,0.37213442452187023,-1.421748568223771,-0.7346989497768674,0.4465486484267904,-0.5785219971357446,-0.12838018832453715,1.8528341436894102,-0.6572736206472894,0.7475987559047694,0.18356939948803558,1.2949908211132866,-0.6812624459801477,-0.7011507727919509
2020-09-21,-0.2477754953653984,0.17253946984998808,0.5768932114847556,,-0.3164344005092045,-0.8006291750988027,-0.39514670721127626,-0.25038024635487566,-1.1298215601153834,,0.2867124381305584,-1.5406448066698721,0.5833322221245064,-0.8052580677691996,-0.6383786547475234,0.7155613468863413,0.46263547035482766,-0.3195646043319384,0.8376376615277538,0.06272151915925228,0.7942315933428528,0.567929730576227,1.3112740408043058,-0.6263185421598572,-0.415347487387773
2020-09-22,0.0849979407737631,0.131516738936651,0.32629019832618145,0.35411534100444947,-0.1457107214618914,-0.41556014853873224,0.2459955044365116,-0.38440899897696246,-1.0545473737665394,1.3360205017191942,-0.13512729852530264,-0.4817357010280238,0.8261276515093525,0.06467815375478551,-0.3615521049511341,0.6685098621129184,-0.32489186285290733,0.1815584441327115,0.4734671039774071,-0.3299288114932829,0.5854831545682553,0.412870295253685,1.2508570770478475,-0.603644354909624,-0.5847535744610823
