date,AAPL,MSFT,NVDA,AVGO,AMD,JPM,BAC,GS,MS,C,XOM,CVX,COP,SLB,EOG,LLY,JNJ,MRK,ABBV,UNH,CAT,HON,UNP,UPS,LMT,XLE,XLF,XLI,XLK,XLV
2020-08-19,0.0,-0.0,-0.0,8.664591360383163e-05,-0.0,0.0,-0.0,0.00042292439227740184,0.0,-0.0,-0.0005569437843068536,-0.0,-0.0,-0.0,-0.0008047150644127582,-0.0002685009726702175,0.0,0.0,0.0,-0.0,-0.0,-0.0001686664235075065,-6.550505325759297e-05,0.0,-0.0,0.001126696748153734,2.452821849355563e-05,2.1656313424377937e-05,5.9252760481720824e-05,0.0001797718771600542
2020-08-20,0.0,0.0,0.0,-5.774725582640509e-05,0.0,-0.0,-0.0,-0.0002889824528667659,-0.0,-0.0,-0.0007685069638329318,-0.0009229233998592087,-0.0,-0.0,-0.001683360413540435,-0.0003128818298611938,0.0,0.0,-0.0,-0.0,-0.0,-0.00021723885684662615,0.0002704341405083647,-0.0,-0.0,0.0029943820118662093,0.0005444868855972337,4.1440474433719934e-05,-0.0006470652050770684,0.0001742164306377893
2020-08-21,0.0,-0.0,0.0,0.0001806179394458565,0.0,-0.0,-0.0,0.000143465023726812,0.0,-0.0,-0.0003765352423734906,0.00015892649792138217,-0.0,-0.0,-0.0008115391321270524,-0.0006919604781567145,0.0,-0.0,-0.00017889106739419833,0.0,0.0,0.00042401503829665645,-0.00043251731078258656,-0.0,0.0,0.0008734107567023196,0.00011556933441141106,-3.1855229487445166e-05,-0.0006094769439103214,-0.00010089414241559967
2020-08-24,0.0,0.0,0.0,0.0005993867146020754,-0.0,0.0,0.0,0.0011982905060739983,0.0,0.0,0.001453905150810322,0.0012306170291448734,0.0,0.0,0.0010716324473351423,8.702057220330403e-05,0.00020005930071677458,0.0,-0.00018482357212354087,-0.0,0.0,0.0005901542302927232,-0.0002577258198903462,0.0,0.0,-0.003720612954277178,-0.0013079410909053834,-0.00014846465284142288,-0.00041106957346157723,0.00027494812145421036
2020-08-25,-0.0,0.0,0.0,0.00031933734358599824,0.0,0.0,0.0,-0.00032418945526924647,-0.0,0.0,-0.001612654826236273,-0.0,-0.0,-0.0,5.636343737427911e-05,5.347594092634234e-05,2.958482713447336e-05,0.0,-0.00023863862450314435,0.0,-0.0,0.0015932190763508225,-0.0006039406519349319,-0.0,-0.0,0.0014026070412418885,-0.0001548067510618394,1.076447685054362e-05,-0.0002376415262267812,-0.00039304567220620424
2020-08-26,0.0,0.0,0.0,0.0005223409100365617,-0.0,-0.0,-0.0,0.0002952431017012342,-0.0,-0.0,-0.0010755761513152643,-0.0,-0.0,-0.0,-0.0012780248489767552,-0.0001404965131296461,-7.885400504127954e-05,8.176616703653767e-05,0.00015391976488286175,-0.0,0.0,0.0,0.00014901609097990807,-0.0,0.0,0.0021137266869193363,0.0002649649346291813,2.2926128872817542e-05,-0.0009498020314175431,1.1921627655160659e-05
2020-08-27,-0.0,0.0,-0.0,-7.80778285085128e-05,-0.0,0.0,0.0,0.0007020265313759989,0.0,0.0,-0.0003385592872736448,0.0,0.0,0.0,0.0019161170196358242,-9.724041558698507e-05,-0.00022274669963018458,-0.00016339883823080067,-2.6504108757370652e-05,0.0,0.0,0.0,-3.0867374166882395e-05,0.0,-0.0,-0.0001925786976046334,-0.0009165701560548167,0.00016055961775770359,-3.7946654479266855e-05,-7.894667082820708e-05
2020-08-28,-0.0,0.0,0.0,0.0008304770134361906,0.0,0.0,0.0,-0.0005839342681554331,0.0,0.0,0.0,0.0,0.0,0.0,0.001382273198227284,-0.0005501051068416998,-0.0002152504791992074,9.914273966248802e-05,-0.0,0.0,0.0,0.0,-0.00017711854648262478,0.0,0.0,-0.0009396639048541792,-0.0002180411344140852,0.000415087871224481,-0.0003997611151084883,6.761333951067874e-05
2020-08-31,0.0,-0.0,0.0,0.0003367210725788691,0.0,-0.0,-0.0,-0.0006883622223454724,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00035505508816837447,7.490638105109961e-05,0.00022232660080853222,0.0,-0.0,-0.0,-0.0,0.0006940793137827199,0.0,-0.0,0.0,0.0006570492880935501,-0.0005553148692910392,-0.00014643958198386724,7.293845458351079e-05
2020-09-01,0.0,0.0,0.0,0.001753423670949373,0.0,-0.0,-0.0,0.00014378680735049754,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00036863097747251656,0.0006198223209456893,0.0004949952036274877,-0.0,0.0,0.0,0.0,-0.0008654656632578535,-0.0,-0.0,0.0,-0.00015998773977043455,0.0004338354431753676,-0.000870276494296558,-0.00026238865372119757
2020-09-02,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.001102331049077038,0.0,0.0,-0.0,6.615746439423818e-05,-0.0,0.0,-0.0,0.0007579730803686259,0.0,-0.0014590204204782194,0.0,0.0,0.0,0.0,-0.000122424056264627,0.0,0.0,0.0001903744276021094,-0.0008212384674780138,0.0007432496865571096,-0.0,-0.00015816638306472366
2020-09-03,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0005938767135059804,-0.0,-0.0,-0.0,-0.0005499541755519966,-0.0,0.0,-0.0,-0.000177512997518782,-0.0,0.0008351893526415297,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0002973125992889003,0.0009026766562287794,0.0,0.0,0.00018569787323583327
2020-09-04,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0008076639174464666,-0.0,0.0,-0.0,-0.0002131420315516522,-0.0,0.0,0.0,0.0006301553752438829,-0.0,0.00014643014038629535,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.00012671424031723223,-0.0004564357722612164,-0.0,0.0,2.969791386369569e-05
2020-09-08,-0.0,-0.0,-0.0,0.0017395130542909834,-0.0,-0.0,-0.0,-0.0020466308305799818,-0.0,-0.0,-0.0,-0.0018398595322116917,-0.0,-0.0,-0.0,-0.0005329475545943271,-0.0,0.0011331089418150583,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0016321505961250338,0.00165474425060796,0.0,-0.002048981732810434,0.00017181262605900602
2020-09-09,0.0,0.0,0.0,-0.0013356269333214994,0.0,0.0,0.0,-6.424512868077913e-05,0.0,0.0,-0.0,0.0006666765434732584,0.0,0.0,0.0,0.0008829225703470664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00030770870088802374,-0.0006477809717214504,-0.0,0.00138452564496055,-0.0009977796841320664
2020-09-10,-0.0,-0.0,-0.0,0.00041137575001492913,-0.0,-0.0,-0.0,-0.0005494424182587353,-0.0,-0.0,-0.0,-0.0011885753755734555,-0.0,0.002478480942970855,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0005560515129940243,0.000897631100021056,0.0,-0.000979529700368095,0.0
2020-09-11,-0.0,-0.0,-0.0,-0.00036552521952085484,-0.0,0.0,0.0,0.00022697267918827648,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0013628358279654616,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0007351939562102012,0.0,0.0,-5.5119238141145996e-05,-0.00043582039111015583,0.0005816401047129771,-0.00032175055323212145,-0.0
2020-09-14,0.0,0.0,0.0,-0.00034630973738672736,0.0,0.0,0.0,0.00010441012097166529,0.0007881936616532184,-0.0,-0.0,-0.0,0.0,0.0,0.00015341356960225613,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0007345995654987884,0.0,0.0,-0.00046046927589193774,-0.0015742858658494118,0.0005847879054196558,0.0008642537003743562,-0.0
2020-09-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0008363995303371012,-0.0007484874852564455,-0.0,-0.0,-0.000611827472706906,0.0,0.0,-0.0007458986064106255,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.000879861192854805,0.0,-0.0,0.0007697254379877759,0.0015637707432740926,2.77370912326099e-05,-0.0,-0.0
2020-09-16,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0007484874852564438,0.0,0.0,0.0014267316190784483,0.0,0.0,0.002857920691997421,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.00023527124317847907,-0.0,0.0,-0.004143605481615419,-0.0005840496677896504,0.0004346249632337758,0.0,0.0
2020-09-17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0008875972729225226,-0.0,-0.0,0.00014617106056931232,0.0,-0.0,0.0004021959529256773,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-5.706205496893366e-05,-0.0,0.0,-0.0001558496237511556,0.0005535120639311471,8.544198131133209e-05,0.0,0.0
2020-09-18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.00016944100736709776,-0.0,-0.0,-0.00036942843220383315,-0.0,-0.0,-0.0005860872966550988,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0004608327552461976,-0.0,-0.0,0.0011910695493998545,0.00010755142182033233,-0.0004782030865707301,0.0,0.0
2020-09-21,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0017474350522625655,-0.0,-0.0,-0.0012362289161554465,-0.0,-0.0,-0.0023897908567036222,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0014729353575562514,0.0,-0.0,0.005351588689540477,0.0017306980650558055,-0.001655477360807975,-0.0,0.0
2020-09-22,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0007605105466911397,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.000848430865110472,0.0,0.0,0.0,0.0004622386614941804,0.00042782955047480974,-0.0,0.0
2020-09-23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.001286620698323901,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0007660245835810243,-0.0,-0.0,0.0,0.0013116249904685652,-0.0007688847647719132,0.0,0.0
2020-09-24,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.00020423547691793265,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0003461641048045109,-0.0,-0.0,0.0,-0.0001256013409276705,6.500437519966108e-05,-0.0,0.0
2020-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.00045915966028608986,-0.0,0.0,0.0,-0.00014858851945787402,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0006297376423218399,0.0,0.0,-3.5898923745107825e-05,-0.0005946445563349596,0.0006574927457991952,-0.0,-0.0
2020-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001404410079575484,0.0,0.0,0.0,-1.483459438266694e-05,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0003269629357485717,0.0,0.0,0.0012562346593364897,-0.0013581241032456016,0.0007820374421464182,-0.0,-0.0
2020-09-29,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0011922756926359835,-0.0,-0.0,-0.0,0.001889298357976208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0005571158497745068,-0.0,-0.0,-0.0014643100361997588,0.0007255851776962714,-0.0003806711134199307,0.0,0.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001161261528507087,0.0,0.0,0.0,-0.0005819361248891196,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.388244619647897e-05,-0.0,-0.0,-0.00015875829154532664,-0.0007805123021424742,-0.00011080503343934361,-0.0,-0.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.001140097507027076,0.0,-0.0,-0.0,0.0006281682132500481,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0016682207668682772,-9.723104719962509e-05,0.0,-0.0,0.0
2020-10-02,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0007455771877605272,0.0,-0.0,0.0,-0.000977130333723737,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0005028431737029387,-0.00045205959298480144,-0.0,0.0,0.0
