date,gross_pnl,transaction_cost,net_pnl
2024-08-05,0.0004903566646023388,6.944027585586328e-05,0.00042091638874647557
2024-08-06,-0.00071183421957906,9.022178000543043e-07,-0.0007127364373791143
2024-08-07,-0.001060159472333574,6.661117489826383e-05,-0.0011267706472318378
2024-08-08,0.001805093998388474,6.809261625706617e-05,0.0017370013821314078
2024-08-09,-0.0031394556029705808,2.0830204000394024e-06,-0.00314153862337062
2024-08-12,-0.0015905690394165365,3.9859551230997383e-07,-0.0015909676349288465
2024-08-13,0.0012685827254812429,1.8772888113258863e-07,0.0012683949966001103
2024-08-14,-0.001719447503772142,1.614407967543932e-06,-0.001721061911739686
2024-08-15,0.003013662396519527,6.126974877032493e-05,0.0029523926477492022
2024-08-16,0.0012016323368812237,2.5455947759630214e-06,0.0011990867421052607
2024-08-19,0.001186236538535956,2.3844397507008507e-08,0.001186212694138449
2024-08-20,0.0005192518652327564,4.740902984675249e-07,0.0005187777749342888
2024-08-21,0.0001550270547911959,6.761943520844806e-05,8.740761958274784e-05
2024-08-22,-1.2455139118928076e-05,7.93160108925519e-08,-1.2534455129820629e-05
2024-08-23,0.00036365936787969926,7.077213996494174e-08,0.0003635885957397343
2024-08-26,9.686499047068962e-05,6.209734476512499e-05,3.4767645705564634e-05
2024-08-27,-0.00041786017236214164,3.421726939270175e-05,-0.0004520774417548434
2024-08-28,-9.46458502168343e-05,3.654372769078263e-08,-9.468239394452509e-05
2024-08-29,0.0028035617668979284,8.81468454973916e-08,0.002803473620052431
2024-08-30,0.0040921441927611905,7.373074777721291e-05,0.004018413444983978
2024-09-03,-0.00032160313185907504,6.166953031927108e-05,-0.0003832726621783461
2024-09-04,-0.000889260342112316,2.257746694138557e-07,-0.0008894861167817299
2024-09-05,0.0003448877001996631,7.429182489934045e-08,0.00034481340837476377
2024-09-06,6.66322829462598e-05,2.101689487588737e-08,6.661126605138392e-05
2024-09-09,-1.4510749474208086e-05,7.434961075793819e-05,-8.886036023214628e-05
2024-09-10,-0.0012664068042249224,6.452498734929257e-05,-0.001330931791574215
2024-09-11,-0.00036566289312914605,4.066263723885104e-05,-0.0004063255303679971
2024-09-12,-0.0026053405968503576,1.1278883971243409e-08,-0.002605351875734329
2024-09-13,-4.427037323138778e-05,6.45770583891322e-05,-0.00010884743162051997
2024-09-16,-0.0018889748153342921,5.720570822977805e-08,-0.001889032021042522
2024-09-17,0.0006900067969996597,1.1732459344515959e-07,0.0006898894724062146
2024-09-18,8.134630946328398e-05,6.426554197275129e-05,1.7080767490532694e-05
2024-09-19,-0.002986633229035729,1.20793303914183e-06,-0.0029878411620748706
2024-09-20,0.0020487010909544827,1.6606236092670083e-06,0.0020470404673452154
2024-09-23,0.003474037429404754,0.00017872772491850508,0.003295309704486249
2024-09-24,0.00069703256194229,3.7190204078527116e-05,0.0006598423578637629
2024-09-25,0.0005623703219683549,1.857756127668364e-07,0.0005621845463555881
2024-09-26,-0.0015801745409063086,3.377140573332937e-07,-0.0015805122549636418
2024-09-27,7.738578372897009e-05,3.2972112486714947e-07,7.705606260410293e-05
2024-09-30,-0.00010309229150116755,6.491254567363336e-05,-0.00016800483717480092
2024-10-01,-0.0002670042393076214,7.397838895334077e-05,-0.00034098262826096217
2024-10-02,-0.0011896876654473826,3.725661655923225e-05,-0.0012269442820066149
2024-10-03,-0.000442147551646138,3.9859028631673725e-05,-0.00048200658027781174
2024-10-04,-0.00248000161543714,5.9539539233304744e-05,-0.0025395411546704446
2024-10-07,-0.001984464123077502,1.3944054083620192e-06,-0.001985858528485864
2024-10-08,0.0005408050082556222,1.4304730935946197e-07,0.0005406619609462628
2024-10-09,0.001753306383560193,2.328245497815254e-07,0.0017530735590104115
2024-10-10,0.002583884484236873,4.959870188396414e-07,0.0025833884972180335
2024-10-11,-0.0014591467907369717,3.0852197065966566e-06,-0.0014622320104435683
2024-10-14,0.002458889610237159,2.2835866429454787e-08,0.0024588667743707295
2024-10-15,0.0003780197874249378,5.778825578899019e-05,0.00032023153163594764
2024-10-16,-0.0020120473277143672,6.714746525137398e-05,-0.002079194792965741
2024-10-17,-0.0006097595367238443,6.722045699258276e-05,-0.000676979993716427
2024-10-18,-0.0005021578330663905,6.369824084322822e-08,-0.0005022215313072337
2024-10-21,0.00057639557869832,3.5303351384848547e-07,0.0005760425451844715
2024-10-22,4.416985992109459e-05,7.943617188049812e-08,4.409042374921409e-05
2024-10-23,-0.00017514117306986532,4.7121410883687114e-08,-0.000175188294480749
2024-10-24,-0.000626857274480368,3.171439428182165e-07,-0.0006271744184231862
2024-10-25,-0.0005297835080243394,1.525777547768073e-06,-0.0005313092855721075
2024-10-28,-0.0008452262752470539,8.12786547980596e-07,-0.0008460390617950345
2024-10-29,-0.0003787660137992319,1.2499951224823753e-07,-0.00037889101331148013
2024-10-30,0.0004865450232743217,7.003773611630078e-07,0.0004858446459131587
