date,long_gross,short_gross,stock_gross,hedge_gross,gross_exposure,net_exposure,turnover,net_XLK_exposure,portfolio_vol_scale
2024-08-05,0.05,0.08888055171172655,0.1,0.03888055171172655,0.13888055171172656,-0.03888055171172655,0.13888055171172656,0.0,1.0
2024-08-06,0.05,0.08707611611161795,0.1,0.03707611611161794,0.13707611611161796,-0.03707611611161794,0.0018044356001086087,0.0,1.0
2024-08-07,0.1,0.0702984659081456,0.1,0.0702984659081456,0.17029846590814562,0.0297015340918544,0.13322234979652767,0.0,1.0
2024-08-08,0.11588676660598672,0.05,0.15000000000000002,0.015886766605986716,0.16588676660598672,0.06588676660598672,0.13618523251413234,0.0,1.0
2024-08-09,0.11172072580590792,0.05,0.15000000000000002,0.011720725805907911,0.16172072580590793,0.061720725805907914,0.004166040800078805,0.0,1.0
2024-08-12,0.11251791683052786,0.05,0.15000000000000002,0.012517916830527859,0.16251791683052788,0.06251791683052786,0.0007971910246199476,0.0,1.0
2024-08-13,0.11289337459279304,0.05,0.15000000000000002,0.012893374592793036,0.16289337459279307,0.06289337459279304,0.00037545776226517724,0.0,1.0
2024-08-14,0.10966455865770518,0.05,0.15000000000000002,0.009664558657705172,0.15966455865770518,0.059664558657705175,0.0032288159350878642,0.0,1.0
2024-08-15,0.132204056198355,0.05,0.1,0.08220405619835502,0.18220405619835503,0.08220405619835502,0.12253949754064986,0.0,1.0
2024-08-16,0.12711286664642898,0.05,0.1,0.07711286664642898,0.177112866646429,0.07711286664642898,0.0050911895519260425,0.0,1.0
2024-08-19,0.12706517785141497,0.05,0.1,0.07706517785141496,0.17706517785141496,0.07706517785141496,4.7688795014017016e-05,0.0,1.0
2024-08-20,0.12611699725447992,0.05,0.1,0.07611699725447992,0.17611699725447993,0.07611699725447992,0.0009481805969350499,0.0,1.0
2024-08-21,0.05,0.009121873162416192,0.05,0.009121873162416192,0.0591218731624162,0.04087812683758381,0.1352388704168961,0.0,1.0
2024-08-22,0.05,0.009280505184201296,0.05,0.009280505184201296,0.0592805051842013,0.04071949481579871,0.0001586320217851038,0.0,1.0
2024-08-23,0.05,0.00942204946413118,0.05,0.00942204946413118,0.05942204946413118,0.04057795053586882,0.00014154427992988348,0.0,1.0
2024-08-26,0.1,0.08361673899438116,0.1,0.08361673899438116,0.18361673899438116,0.01638326100561885,0.12419468953024998,0.0,1.0
2024-08-27,0.1,0.11518220020897767,0.15000000000000002,0.06518220020897766,0.2151822002089777,-0.015182200208977661,0.0684345387854035,0.0,1.0
2024-08-28,0.1,0.11525528766435923,0.15000000000000002,0.06525528766435923,0.21525528766435925,-0.015255287664359227,7.308745538156525e-05,0.0,1.0
2024-08-29,0.1,0.11507899397336445,0.15000000000000002,0.06507899397336445,0.21507899397336447,-0.015078993973364443,0.0001762936909947832,0.0,1.0
2024-08-30,0.15000000000000002,0.21254048952779026,0.2,0.16254048952779027,0.3625404895277903,-0.06254048952779026,0.14746149555442584,0.0,1.0
2024-09-03,0.1,0.1392014288892481,0.15000000000000002,0.0892014288892481,0.2392014288892481,-0.0392014288892481,0.12333906063854216,0.0,1.0
2024-09-04,0.1,0.13965297822807582,0.15000000000000002,0.08965297822807582,0.23965297822807585,-0.039652978228075814,0.0004515493388277114,0.0,1.0
2024-09-05,0.1,0.13980156187787451,0.15000000000000002,0.0898015618778745,0.23980156187787452,-0.039801561877874495,0.00014858364979868088,0.0,1.0
2024-09-06,0.1,0.13975952808812273,0.15000000000000002,0.08975952808812272,0.23975952808812273,-0.03975952808812272,4.203378975177474e-05,0.0,1.0
2024-09-09,0.05893969342775365,0.05,0.1,0.008939693427753652,0.10893969342775366,0.008939693427753652,0.1486992215158764,0.0,1.0
2024-09-10,0.1,0.12011028127083148,0.15000000000000002,0.07011028127083148,0.2201102812708315,-0.020110281270831476,0.12904997469858515,0.0,1.0
2024-09-11,0.1,0.1387850067931294,0.2,0.0387850067931294,0.23878500679312942,-0.0387850067931294,0.08132527447770208,0.0,1.0
2024-09-12,0.1,0.1388075645610719,0.2,0.038807564561071886,0.23880756456107188,-0.038807564561071886,2.2557767942486817e-05,0.0,1.0
2024-09-13,0.09034655221719251,0.1,0.15000000000000002,0.040346552217192515,0.19034655221719254,-0.009653447782807488,0.12915411677826438,0.0,1.0
2024-09-16,0.09023214080073297,0.1,0.15000000000000002,0.04023214080073296,0.19023214080073297,-0.009767859199267044,0.0001144114164595561,0.0,1.0
