date,AAPL,MSFT,NVDA,AVGO,AMD,ADBE,CRM,CSCO,INTC,ORCL,QCOM,TXN,SPY,XLK,QQQ
2020-07-01,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0007901153419140484,-0.0,0.0,0.0,0.0
2020-07-02,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0011506150464794492,0.0,0.0,0.0,0.0
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005682186809416596,0.0,-0.0,0.0,0.0
2020-07-07,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00042148741972187586,-0.0,0.0,-0.0,-0.0
2020-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007486540469344359,0.0,0.0,0.0,0.0
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.00014990909612673704,0.0,-0.0,0.0,-0.0
2020-07-10,0.0,-0.0,-0.0,0.0003214040461354018,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0
2020-07-13,-0.0,-0.0,-0.0,0.001289013123483459,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2020-07-14,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2020-07-15,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
2020-07-16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-17,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2020-07-21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
2020-07-22,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2020-07-23,-0.0,-0.0,-0.0,-0.0006624312974244807,0.0018294723716146086,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
2020-07-24,-0.00012401602389362993,-0.0,0.0,-0.0006304311251005682,-0.007636738793608141,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
2020-07-27,0.0011711886677590701,0.0,0.0,0.0011140855751849198,-0.0,0.0,0.0,0.0,-0.0010184058135681141,-0.0,0.0,0.0,-0.0,-0.0,0.0
2020-07-28,-0.0008282010556920317,-0.0,-0.0,-0.0008596569999555602,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
2020-07-29,0.0009493493899153858,-0.0005023682923060509,0.0,0.000243427939444493,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
2020-07-30,0.0006013773275094653,3.92195333374807e-05,0.0,0.0005233963567412815,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2020-07-31,0.004978175942913655,0.0,0.0,0.0007394584962257322,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0007424948472522502,-0.0,-0.0,-0.0,0.0
2020-08-03,0.0,0.0,0.0,0.0007022279130403517,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018496532858458888,0.0,-0.0,-0.0,0.0
2020-08-04,-0.0003327970566574607,-0.0,0.0,0.001102227449133589,0.0,-0.0,-0.0,0.0005378096773782159,0.0,0.0,-0.0006166759951651015,0.0,-0.0,0.0,0.0
2020-08-05,-0.00018090609215179167,-0.0,0.0,0.00017479080922790896,0.0,0.0,0.0,-0.0003578962649288832,-0.0,-0.0,-0.00019789537392476766,0.0,-0.0,0.0,0.0
2020-08-06,-0.0017147216516986354,0.0,0.0,-5.768939458865706e-05,0.0,0.0,0.0,0.00046267417418568513,-0.0,-0.0,0.0001483480521818653,0.0,-0.0,0.0,0.0
2020-08-07,0.0012399808861302214,-0.0,-0.0,-0.0004930660176833865,-0.0,-0.0,-0.0,-0.00035714437561901126,-0.0,-0.0,0.0012813614465430946,-0.0,-0.0,-0.0,-0.0
2020-08-10,-0.0007215100179959297,-0.0,-0.0,0.00021889241897085802,-0.0,-0.0,-0.0,0.0003152595564157436,0.0,-0.0,0.0008806900253890082,0.0,-0.0,-0.0,-0.0
2020-08-11,0.0015095528624966689,-0.0,-0.0,-0.0005112189332384578,-0.0,-0.0,-0.0,-0.0005689062639754434,-0.0,-0.0,-0.0011478732666575606,0.0,0.0,-0.0,-0.0
2020-08-12,-0.0016346982847140472,0.0,0.0,0.0014613231637459207,0.0,0.0,0.0,0.0009550085686709608,0.0,-9.221692027529745e-05,-0.003099558695810572,0.0,-0.0,0.0,0.0
2020-08-13,-0.0008771385366215325,-0.0,0.0,-0.0006364517509440602,-0.0,0.0,0.0006498956773542865,-0.005930749122988809,-0.0,-0.00013864506526689788,0.0010384317398471304,-0.0,0.0,-0.0,0.0
2020-08-14,4.4581211430439426e-05,0.0,0.0,-0.0002434427546657786,-0.0,-0.0,-0.00043232384627014454,-0.00025815593607840916,0.0,0.00016632800405654642,-0.00014527855257072156,0.0,-0.0,0.0,-0.0
2020-08-17,0.0001307104855248181,0.0,-0.0032353026467613986,0.00037986021583103353,0.0,0.0,0.0008406143665105483,-0.0004846946573945906,0.0,-0.00019410321077024582,0.000690520889923133,0.0,-0.0,-0.0,0.0
2020-08-18,-0.00041491309909793216,0.0,0.00030998869504810585,-0.00025494774188207964,-0.0,0.0,0.001814297608301296,-0.00013084341949962602,-0.0,0.0010900862279472198,6.69015754779464e-05,0.0,-0.0,-0.0,0.0
2020-08-19,-6.269728845054673e-05,-0.0,0.000501044183767044,8.664591360383163e-05,-0.0,-0.0,0.0,-0.00013118671807174092,-0.0,0.0009158094055252751,0.0004438097906068749,-0.0,0.0,-0.0,-0.0
2020-08-20,-0.0010973483300428571,0.001150234565036296,-1.0296752440683622e-05,-5.774725582640509e-05,0.0,0.0,0.0,0.0005226942350462048,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
2020-08-21,-0.0025124286074218946,-0.00036482855967902826,-0.0021856890797938874,0.0001806179394458565,0.0,-0.0,0.000474778169317595,-7.095554643966762e-05,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
2020-08-24,-0.0005944660447819902,0.00015701543216762052,-0.00014466378245856607,0.0005993867146020754,-0.0,0.0,0.0,-8.290893762771868e-05,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
2020-08-25,0.00041187790873082496,0.0006462801526695953,-0.00011680298987738533,0.00031933734358599824,0.0,0.0,0.0,-0.000261469576126602,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
2020-08-26,-0.000675370078866867,0.001069461730128587,-9.011482281024023e-05,0.0005223409100365617,-0.0,0.0,-0.011573399150353353,0.00034437851375432554,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
2020-08-27,-0.0,0.0012128439565503414,-0.0,-7.80778285085128e-05,-0.0,0.0017492951860851908,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2020-08-28,-0.0,0.0005115414879285551,0.0,0.0008304770134361906,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2020-08-31,0.0,-0.0,0.0,0.0003367210725788691,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2020-09-01,0.0,0.00038427750989519414,0.0,0.001753423670949373,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2020-09-02,-0.0,0.0009544436938368211,-0.0018658417697839443,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
2020-09-03,-0.0,-0.003197436230013671,0.00486825275490257,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-09-04,0.0,-0.000706766489224742,0.001533000958429169,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
2020-09-08,-0.0,-0.0027806929728858842,0.0028925347466854817,0.0017395130542909834,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2020-09-09,0.0,0.0020850949702628544,-0.003257607902842945,-0.0013356269333214994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-10,-0.0,-0.0014209183536713422,0.0016114153968387287,0.00041137575001492913,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2020-09-11,-0.0,-0.00032730942481724195,0.0006016108533634739,-0.00036552521952085484,-0.0,-0.0,-0.0,0.0,0.0,0.00028863895428706427,0.0,-0.0,0.0,-0.0,0.0
2020-09-14,0.0,0.0,-0.0028275978816340768,-0.00034630973738672736,0.0,-0.0015211251862127853,0.0,0.0,0.0,-0.0021126274867700715,0.0,0.0,-0.0,0.0,0.0
2020-09-15,0.0,0.0,-0.0004591489255437645,-0.0006460020461720195,0.0,-0.0011956892602939173,0.0,0.0,0.0,-0.001229297799380576,0.0,0.0,-0.0,0.0,0.0
2020-09-16,-0.0,-0.0,0.0018684418992746953,-1.7712378412626113e-05,-0.0,0.002225967627043669,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-09-17,-0.0,-0.0,0.0002041799618546532,-0.0,-0.0,0.00017889106739419833,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
2020-09-18,-0.0,-0.0,0.0011124978515736942,-0.0,-0.0,0.0007166869001040146,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006235299038683227,0.0,-0.0,-0.0
2020-09-21,0.0,0.0,-0.0013276638611919465,-0.0,0.0,-0.0008577485343961128,0.0,-0.0,-0.0,0.0,0.0,0.0006094981872292617,0.0,0.0,0.0
2020-09-22,0.0,0.0,-0.00047903367806085244,0.0,-0.0,-0.0011575505032825244,0.0,0.0,0.0,-0.0,0.0,-0.0006058921146014024,-0.0,0.0,0.0
2020-09-23,-0.0,-0.0,0.002076101390948761,-0.0,-0.0,0.0017125068889989,-0.0,-0.0,-0.0,-0.0,-0.0,0.0012746755107848936,0.0,-0.0,-0.0
2020-09-24,0.0,0.0,-0.0009163883957148703,0.0,0.0,0.0002899609431175626,0.0,-0.0,0.0,0.0,0.0,-0.0005628163159236234,-0.0,0.0,0.0
2020-09-25,0.0,0.0,-0.0020848123908980792,0.0,0.0,-0.0012782373254538327,0.0,0.0,0.0,0.0,0.0,-0.0005927126605236651,-0.0,0.0,0.0
2020-09-28,0.0,0.0,-0.0006223846463795238,0.0,0.0,-0.0009016138300302724,0.0,0.0,0.0,-0.0,0.0,-0.001291729586090088,-0.0,0.0,0.0
2020-09-29,-0.0,-0.0,0.0,-0.0,0.0,-8.385831958336235e-05,0.0,-0.0,-0.0,-0.0,-0.0,0.00015523580067722373,0.0,0.0,-0.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,-0.00011227244041264923,0.0,0.0,0.0,0.0,0.0,-0.00045376511794558924,-0.0,-0.0,0.0
2020-10-01,0.0,0.0,-0.0003094502417619931,0.0,0.0,-0.0009172530302964239,0.0,-0.0,0.0,-0.0,0.0,-0.0007368920307814409,-0.0,0.0,0.0
2020-10-02,-0.0,-0.0,0.002070450523211187,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.001335743771638324,-0.0,-0.0,-0.0
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010485358121317147,0.0,-0.0,0.0
2020-10-06,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,7.988054350719151e-05,-0.0,0.0,-0.0
