date,long_gross,short_gross,stock_gross,hedge_gross,gross_exposure,net_exposure,turnover,net_SPY_exposure,net_XLK_exposure,net_QQQ_exposure
2020-09-11,0.05,0.15000000000000002,0.2,0.0,0.2,-0.1,0.05,-0.03937583985749041,-0.0711862429251344,0.020623855330813866
2020-09-14,0.0,0.2,0.2,0.0,0.2,-0.2,0.1,0.028354945201352167,-0.11834638392498678,-0.09634884208317541
2020-09-15,0.0,0.2,0.2,0.0,0.2,-0.2,0.0,0.02206940092749378,-0.12082819992497948,-0.09268275075605291
2020-09-16,0.0,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,-0.15000000000000002,0.05,0.04094898926701417,-0.09867106499980675,-0.1048675254151647
2020-09-17,0.0,0.1,0.1,0.0,0.1,-0.1,0.05,0.05152443289368901,-0.043165341384280874,-0.12921331019083432
2020-09-18,0.0,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,-0.15000000000000002,0.05,0.023577588587981972,-0.06363600247739667,-0.12532454852321137
2020-09-21,0.0,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,-0.15000000000000002,0.0,0.02120610188171755,-0.0641627591797689,-0.12377088098960662
2020-09-22,0.0,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,-0.15000000000000002,0.0,0.02745871241636652,-0.06622268999053349,-0.12511312647890788
2020-09-23,0.0,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,-0.15000000000000002,0.0,0.02890550899660555,-0.06989338513415191,-0.12102592903158624
2020-09-24,0.0,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,-0.15000000000000002,0.0,0.021085666718202167,-0.06742610575525929,-0.11960584980136836
2020-09-25,0.0,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,-0.15000000000000002,0.0,0.02174091473968765,-0.06842946928924867,-0.11860504625154612
2020-09-28,0.0,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,-0.15000000000000002,0.0,0.016796791456603337,-0.04669218600230826,-0.13855373986925618
2020-09-29,0.0,0.1,0.1,0.0,0.1,-0.1,0.05,0.008398053898493518,0.016117676192809585,-0.12140401956278056
2020-09-30,0.0,0.1,0.1,0.0,0.1,-0.1,0.0,0.009223582277992075,0.015635641574999304,-0.12131494336958706
2020-10-01,0.0,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,-0.15000000000000002,0.05,0.019053125260215548,-0.050441133466958804,-0.13562050358530686
2020-10-02,0.0,0.1,0.1,0.0,0.1,-0.1,0.05,-0.034432585856613615,-0.061405097749436324,-0.02768149063121895
2020-10-05,0.0,0.05,0.05,0.0,0.05,-0.05,0.05,-0.04397858484879982,0.007746881154689475,-0.018263068933789168
2020-10-06,0.0,0.05,0.05,0.0,0.05,-0.05,0.0,-0.04844051537979545,0.01530530957389549,-0.023599988736589285
2020-10-07,0.0,0.1,0.1,0.0,0.1,-0.1,0.05,-0.042112176923090994,-0.06247829894151875,-0.02078868162429423
2020-10-08,0.0,0.1,0.1,0.0,0.1,-0.1,0.0,-0.03207114653947016,-0.059684104875302416,-0.028505438965150953
2020-10-09,0.0,0.1,0.1,0.0,0.1,-0.1,0.0,-0.03584195691078781,-0.06512698121129375,-0.02069402999392584
2020-10-12,0.05,0.05,0.1,0.0,0.1,0.0,0.1,-0.07536672238945645,0.0219603228038227,0.04869715709562682
2020-10-13,0.05,0.05,0.1,0.0,0.1,0.0,0.0,-0.07438524782713365,0.03395454535141047,0.033616646167667366
2020-10-14,0.05,0.1,0.15000000000000002,0.0,0.15000000000000002,-0.05,0.05,-0.0703364389589733,-0.020995769727904685,0.03120928952384599
2020-10-15,0.05,0.1,0.15000000000000002,0.0,0.15000000000000002,-0.05,0.0,-0.0751261154120308,-0.019944980781160606,0.033566967235114535
2020-10-16,0.05,0.1,0.15000000000000002,0.0,0.15000000000000002,-0.05,0.0,-0.08406891952507159,-0.045168359394034824,0.06382620732021282
2020-10-19,0.0,0.05,0.05,0.0,0.05,-0.05,0.1,0.003971610818575561,-0.04993495900821798,-0.006448941227403484
2020-10-20,0.0,0.05,0.05,0.0,0.05,-0.05,0.0,0.003164877139090517,-0.05194497370459651,-0.004443502373876993
2020-10-21,0.0,0.05,0.05,0.0,0.05,-0.05,0.0,0.0036385276348390783,-0.051504180490482845,-0.0053406418458853315
2020-10-22,0.0,0.05,0.05,0.0,0.05,-0.05,0.0,0.00405635629557949,-0.051158015959581894,-0.006134351759304069
2020-10-23,0.0,0.05,0.05,0.0,0.05,-0.05,0.0,0.001148261696369722,-0.048664346339169134,-0.006955086566590218
2020-10-26,0.0,0.05,0.05,0.0,0.05,-0.05,0.0,0.001997857167772645,-0.04730010361926012,-0.008916196981438617
2020-10-27,0.0,0.05,0.05,0.0,0.05,-0.05,0.0,0.006090326419042491,-0.06097372073108989,0.0010013199748703562
2020-10-28,0.05,0.05,0.1,0.0,0.1,0.0,0.05,-0.05718872759485755,0.004056519214575317,0.03899559333830851
2020-10-29,0.05,0.05,0.1,0.0,0.1,0.0,0.0,-0.05785398711600492,0.0057102053292551955,0.03783488455784439
2020-10-30,0.05,0.05,0.1,0.0,0.1,0.0,0.0,-0.05972368545573409,0.0055727989032623056,0.03886017802052714
2020-11-02,0.05,0.1,0.15000000000000002,0.0,0.15000000000000002,-0.05,0.05,-0.12232384183562661,-0.033196786981356655,0.0944776924373899
2020-11-03,0.05,0.1,0.15000000000000002,0.0,0.15000000000000002,-0.05,0.0,-0.11678242453055729,-0.03561684559875933,0.09352936122373184
2020-11-04,0.05,0.1,0.15000000000000002,0.0,0.15000000000000002,-0.05,0.0,-0.11969637747440444,-0.03499489960822996,0.09467359486466057
2020-11-05,0.15000000000000002,0.1,0.25,0.0,0.25,0.05,0.1,-0.15226924790469737,0.06237033077574675,0.10499375647246362
2020-11-06,0.25,0.05,0.3,0.0,0.3,0.2,0.25,-0.08920108860014869,0.16037621603644187,0.09008017478466071
2020-11-09,0.25,0.05,0.3,0.0,0.3,0.2,0.0,-0.08851331776578816,0.16386133884395165,0.08612669504465256
2020-11-10,0.25,0.05,0.3,0.0,0.3,0.2,0.0,-0.09612902418346347,0.15881609001199024,0.09659006555856278
2020-11-11,0.3,0.05,0.35,0.0,0.35,0.25,0.05,-0.08792138220171855,0.21135311397272705,0.08293874603596382
2020-11-12,0.3,0.05,0.35,0.0,0.35,0.25,0.0,-0.08908388535677739,0.2268959717791008,0.06739768005420486
2020-11-13,0.3,0.05,0.35,0.0,0.35,0.25,0.0,-0.08183496795537881,0.22051677982748613,0.07006109721076731
2020-11-16,0.3,0.05,0.35,0.0,0.35,0.25,0.0,-0.08308420271936778,0.2213487496006119,0.07042072258737339
2020-11-17,0.3,0.05,0.35,0.0,0.35,0.25,0.0,-0.09968220983549898,0.25467131544716787,0.04803386053394747
2020-11-18,0.3,0.05,0.35,0.0,0.35,0.25,0.0,-0.10014069034170213,0.25179046931810495,0.05103765561388411
2020-11-19,0.15000000000000002,0.05,0.2,0.0,0.2,0.10000000000000002,0.15000000000000002,-0.012756576953725642,0.08818121086610131,0.010147571009736862
2020-11-20,0.15000000000000002,0.05,0.2,0.0,0.2,0.10000000000000002,0.0,-0.01509502826572488,0.08989371888791187,0.01105171103625233
2020-11-23,0.15000000000000002,0.05,0.2,0.0,0.2,0.10000000000000002,0.0,-0.015397146441697467,0.09473247473297507,0.00639920921945784
2020-11-24,0.15000000000000002,-0.0,0.15000000000000002,0.0,0.15000000000000002,0.15000000000000002,0.05,-0.027415295273293033,0.1748236541981185,-0.00898626676509381
2020-11-25,0.1,-0.0,0.1,0.0,0.1,0.1,0.05,0.053230631543056794,0.050800379669733824,-0.012965833285812274
2020-11-27,0.1,-0.0,0.1,0.0,0.1,0.1,0.0,0.0543445076766286,0.04896111642250084,-0.0121482483501133
2020-11-30,0.1,-0.0,0.1,0.0,0.1,0.1,0.0,0.041256468521644274,0.060029916787429013,-0.015728211329341397
2020-12-01,0.05,-0.0,0.05,0.0,0.05,0.05,0.15000000000000002,-0.0075667944688626865,0.03160403751639472,0.028955435498530982
2020-12-02,0.05,0.05,0.1,0.0,0.1,0.0,0.05,0.06466679918146138,-0.0728407207442561,0.030160775058175306
2020-12-03,0.05,0.1,0.15000000000000002,0.0,0.15000000000000002,-0.05,0.05,0.0952702439674282,-0.1439321254370438,0.013121293052222933
2020-12-04,0.1,0.1,0.2,0.0,0.2,0.0,0.05,0.10342724280498682,-0.11353310242913721,0.019596627739969005
2020-12-07,0.05,0.05,0.1,0.0,0.1,0.0,0.1,0.06502379365843139,-0.07579154993997735,0.030522579692263543
2020-12-08,0.05,0.05,0.1,0.0,0.1,0.0,0.0,0.06068354730852449,-0.07111694353103266,0.029456256869641036
2020-12-09,0.05,0.05,0.1,0.0,0.1,0.0,0.0,0.060355430702144136,-0.0683451816129606,0.027472541510516472
2020-12-10,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.15000000000000002,0.03130890065181588,0.012189671556254347,0.0011577231929593085
2020-12-11,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.0,0.029919308262791433,0.017282975344024502,-0.0023860295310038793
2020-12-14,0.15000000000000002,0.05,0.2,0.0,0.2,0.1,0.05,0.00292481245641801,0.16821965001763056,-0.07046615452794217
2020-12-15,0.15000000000000002,0.1,0.25,0.0,0.25,0.05,0.15000000000000002,0.02492998622263084,0.08432102784836987,-0.01415863906727289
2020-12-16,0.1,0.15000000000000002,0.25,0.0,0.25,-0.05000000000000002,0.1,0.014972988160880154,0.03203333744793722,-0.0761970725174317
2020-12-17,0.1,0.15000000000000002,0.25,0.0,0.25,-0.05000000000000002,0.0,0.014762836358613368,0.03632747992647378,-0.08210679690645009
2020-12-18,0.1,0.15000000000000002,0.25,0.0,0.25,-0.05000000000000002,0.0,0.020210741840576897,0.03178494515935668,-0.07707713159668214
2020-12-21,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.1,-0.056092201070416355,0.15916855453185877,-0.03251005806725719
2020-12-22,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.0,-0.054529176728378134,0.15823924756585506,-0.030571992948629605
2020-12-23,0.05,0.05,0.1,0.0,0.1,0.0,0.15000000000000002,0.02868773905797612,-0.029056401381453947,-0.008190245113946655
2020-12-24,0.05,0.05,0.1,0.0,0.1,0.0,0.0,0.027497750074797985,-0.026491482252828075,-0.009591464796521919
2020-12-28,0.0,0.05,0.05,0.0,0.05,-0.05,0.05,0.02594118307032302,-0.07389932130790366,-0.0071431019794347935
2020-12-29,0.0,0.05,0.05,0.0,0.05,-0.05,0.0,0.025339143035007818,-0.07338491619147129,-0.008378772629879596
2020-12-30,0.0,0.05,0.05,0.0,0.05,-0.05,0.0,0.026975587297608614,-0.07755113956056055,-0.005944292318192924
2020-12-31,0.0,0.05,0.05,0.0,0.05,-0.05,0.0,0.027721862215206755,-0.07827037067183408,-0.005476412973040333
2021-01-04,0.0,0.05,0.05,0.0,0.05,-0.05,0.0,0.031360953252197156,-0.08407388651941149,-0.0009231023686750063
2021-01-05,0.0,0.05,0.05,0.0,0.05,-0.05,0.0,0.0299731397902895,-0.08399109984807616,-0.00092202202879587
2021-01-06,0.0,0.05,0.05,0.0,0.05,-0.05,0.0,0.028474929833632857,-0.08208180277604812,-0.002129031923384631
2021-01-07,0.0,0.05,0.05,0.0,0.05,-0.05,0.0,0.029744416882450803,-0.08398191334220767,-0.0014123151609735079
2021-01-08,0.0,0.1,0.1,0.0,0.1,-0.1,0.05,-0.01676480292793981,-0.08890029152556196,0.009743216251762561
2021-01-11,0.0,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,-0.15000000000000002,0.05,-0.0017195323430245005,-0.16641664617253024,0.02843584195956981
2021-01-12,0.0,0.1,0.1,0.0,0.1,-0.1,0.05,-0.031146609240194318,-0.09053066644821028,0.03428270007652566
2021-01-13,0.0,0.1,0.1,0.0,0.1,-0.1,0.0,-0.03565854302840488,-0.07623986746125265,0.023169033509302363
2021-01-14,0.05,0.1,0.15000000000000002,0.0,0.15000000000000002,-0.05,0.05,-0.08259527389324962,-0.06382368198866736,0.10242260686450058
2021-01-15,0.05,0.05,0.1,0.0,0.1,0.0,0.05,-0.03922344913342015,-0.05648871611309561,0.09565694330629726
2021-01-19,0.05,0.1,0.15000000000000002,0.0,0.15000000000000002,-0.05,0.05,-0.09156131115773902,-0.053196887403123054,0.09552598834101829
2021-01-20,0.05,0.1,0.15000000000000002,0.0,0.15000000000000002,-0.05,0.0,-0.09040603934379124,-0.05190357713407539,0.09161499402411943
2021-01-21,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.1,-0.09753970690523138,0.034447877514561645,0.09423591454001226
2021-01-22,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.0,-0.10601672630088765,0.05297070974101814,0.08112491494614509
2021-01-25,0.1,0.1,0.2,0.0,0.2,0.0,0.05,-0.07528010665276307,-0.028837076646237875,0.07871320566395418
2021-01-26,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.05,-0.10157014632797412,0.045410193289540664,0.06989958934627997
2021-01-27,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.0,-0.10410406568902095,0.04516145686244228,0.07020924447932668
2021-01-28,0.1,0.1,0.2,0.0,0.2,0.0,0.05,-0.04073030769761157,-0.06907426890637418,0.10878509549300619
2021-01-29,0.1,0.1,0.2,0.0,0.2,0.0,0.0,-0.04016718141823626,-0.07226543840684253,0.11528863962604288
2021-02-01,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.05,-0.08132556596307561,0.02835453757818093,0.09754392122975233
2021-02-02,0.05,0.05,0.1,0.0,0.1,0.0,0.05,-0.026955457410245923,-0.0566989403504473,0.08043087372712422
2021-02-03,0.0,0.05,0.05,0.0,0.05,-0.05,0.05,0.025994884519085232,-0.05675139158706031,-0.012432856843013998
2021-02-04,0.05,0.1,0.15000000000000002,0.0,0.15000000000000002,-0.05,0.1,0.07984678509714267,-0.113971748782404,0.025037769781109886
2021-02-05,0.05,0.1,0.15000000000000002,0.0,0.15000000000000002,-0.05,0.0,0.08217614216739345,-0.11218960220221755,0.023527446735786224
2021-02-08,0.05,0.1,0.15000000000000002,0.0,0.15000000000000002,-0.05,0.0,0.08887291794274049,-0.08828491002471067,-0.0062398399092660935
2021-02-09,0.05,0.15000000000000002,0.2,0.0,0.2,-0.10000000000000002,0.05,0.017982011751054933,-0.11879092621697458,0.05346752880708951
2021-02-10,0.05,0.15000000000000002,0.2,0.0,0.2,-0.10000000000000002,0.0,0.014328331004036486,-0.11634192935580609,0.055097945573462453
2021-02-11,0.05,0.15000000000000002,0.2,0.0,0.2,-0.10000000000000002,0.1,0.1485761760135981,-0.1577064541494132,-0.030675162973882012
2021-02-12,0.05,0.15000000000000002,0.2,0.0,0.2,-0.1,0.1,0.06179804651358953,-0.08272602253512443,-0.037164537045746945
2021-02-16,0.1,0.1,0.2,0.0,0.2,0.0,0.1,0.09512585318168282,0.003060464938504183,-0.08001143686626856
2021-02-17,0.15000000000000002,0.1,0.25,0.0,0.25,0.05,0.05,0.099386771390778,0.04666678842526939,-0.1070462653368153
2021-02-18,0.15000000000000002,0.1,0.25,0.0,0.25,0.05,0.0,0.08914332876914358,0.03913926478655849,-0.09549807398926799
2021-02-19,0.15000000000000002,0.1,0.25,0.0,0.25,0.05,0.0,0.08767872961648121,0.04064679753494649,-0.09472015379952207
2021-02-22,0.15000000000000002,0.1,0.25,0.0,0.25,0.05,0.0,0.08892311280957517,0.039297396398724836,-0.09015542400231201
2021-02-23,0.1,0.1,0.2,0.0,0.2,0.0,0.05,0.08743662262803273,0.001969346287700853,-0.06892493903507324
2021-02-24,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.05,0.05628819309436372,0.05035869096778397,-0.06409799607146902
2021-02-25,0.05,0.05,0.1,0.0,0.1,0.0,0.05,0.01809662239936103,-0.004805902527307601,-0.004827420433210624
2021-02-26,0.05,0.05,0.1,0.0,0.1,0.0,0.0,0.012760348803907834,-0.009160032682809321,-0.009208450986346244
2021-03-01,0.05,0.05,0.1,0.0,0.1,0.0,0.0,0.02760840350100186,-0.01787442663720605,-0.010751212169781607
2021-03-02,0.05,-0.0,0.05,0.0,0.05,0.05,0.05,-0.030574241885033656,0.09435033546025916,-0.01138087587491577
2021-03-03,0.05,-0.0,0.05,0.0,0.05,0.05,0.0,-0.031016209317734023,0.09626563767112746,-0.01312249250453334
2021-03-04,0.05,-0.0,0.05,0.0,0.05,0.05,0.0,-0.029158495901295496,0.09796331033343693,-0.017299583654091462
2021-03-05,0.05,-0.0,0.05,0.0,0.05,0.05,0.0,-0.026097658174395334,0.09776604107556147,-0.019913126466937176
2021-03-08,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.1,-0.08391631249340822,0.08261623789738032,0.0852976089029133
2021-03-09,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.0,-0.11071742330269202,0.07665250044113461,0.11424091499586711
2021-03-10,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.0,-0.10573468086533816,0.07881907268287053,0.10729036605515888
2021-03-11,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.0,-0.10279774092486044,0.07526499504932276,0.10895041896910616
2021-03-12,0.1,-0.0,0.1,0.0,0.1,0.1,0.05,-0.05752580478959243,0.1387913154133581,0.024732692573338398
2021-03-15,0.05,-0.0,0.05,0.0,0.05,0.05,0.05,-0.02772866986671237,0.04109882107558158,0.04305749334943217
2021-03-16,0.05,-0.0,0.05,0.0,0.05,0.05,0.0,-0.02853976554610746,0.04224747437733916,0.04352404293761968
2021-03-17,0.05,-0.0,0.05,0.0,0.05,0.05,0.0,-0.02852527748837725,0.042097028480942246,0.04360591808333753
2021-03-18,0.0,-0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
2021-03-19,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-23,0.0,0.05,0.05,0.0,0.05,-0.05,0.05,-0.04555169300108466,-0.04681899655180821,0.053422237395676024
2021-03-24,0.0,0.05,0.05,0.0,0.05,-0.05,0.0,-0.046368382899669484,-0.044893289221781964,0.05221248442413856
2021-03-25,0.0,0.1,0.1,0.0,0.1,-0.1,0.05,-0.07235107770062874,-0.08434519498989435,0.04468551802390248
2021-03-26,0.0,0.1,0.1,0.0,0.1,-0.1,0.0,-0.07429697323435722,-0.08636774006466685,0.04708472362680187
2021-03-29,0.0,0.1,0.1,0.0,0.1,-0.1,0.0,-0.07857703559904056,-0.11112461629300763,0.0713196195639143
2021-03-30,0.0,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,-0.15000000000000002,0.05,-0.14301395017233617,-0.16378915502669117,0.16010870760408316
2021-03-31,0.05,0.15000000000000002,0.2,0.0,0.2,-0.1,0.05,-0.15820661660378948,-0.10775521144871737,0.183326831434313
2021-04-01,0.1,0.15000000000000002,0.25,0.0,0.25,-0.05,0.05,-0.12221740661560095,-0.040258870564561934,0.15447917016838975
2021-04-05,0.1,0.1,0.2,0.0,0.2,0.0,0.05,-0.07429940487766555,0.010316951208842857,0.09494248893250372
2021-04-06,0.1,0.1,0.2,0.0,0.2,0.0,0.0,-0.10657103724411801,0.03380631519928064,0.09136617158099322
2021-04-07,0.1,0.1,0.2,0.0,0.2,0.0,0.0,-0.10668161732899993,0.0357995221839322,0.0894927112348087
2021-04-08,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.05,-0.08627509043451945,0.09068872591334531,0.08948158614253912
2021-04-09,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.0,-0.0785337744171885,0.06652630940451987,0.10906135240595653
2021-04-12,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.0,-0.08407538140666115,0.0829326698247072,0.09684977076650517
2021-04-13,0.15000000000000002,0.05,0.2,0.0,0.2,0.10000000000000002,0.05,-0.13110551470254717,0.14489315539055495,0.13582663174901533
2021-04-14,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.05,-0.1006339545462414,0.11044489022479181,0.0834907577135557
2021-04-15,0.1,0.05,0.15000000000000002,0.0,0.15000000000000002,0.05,0.0,-0.10373616908792908,0.10530805828712098,0.08889876457877947
2021-04-16,0.05,0.1,0.15000000000000002,0.0,0.15000000000000002,-0.05,0.1,0.013274305596290406,0.010415301964854927,-0.040560024499771447
2021-04-19,0.05,0.1,0.15000000000000002,0.0,0.15000000000000002,-0.05,0.0,0.01428046295314743,0.008504148217001836,-0.03908518196619343
2021-04-20,0.05,0.15000000000000002,0.2,0.0,0.2,-0.10000000000000002,0.15000000000000002,0.0504222795527261,-0.07422301440902641,-0.028836686007677415
2021-04-21,0.05,0.1,0.15000000000000002,0.0,0.15000000000000002,-0.05,0.05,-0.014661225939243606,-0.03672522083024339,0.053940577886718286
