cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count
-0.007346817333239386,-8.17429999295038e-05,0.00203467919604563,-0.04017488363196034,-0.031161022306134933,0.25,0.25,0.8295454545454546,0.7840909090909091,22.0
