cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count
-0.0017211202980460527,-1.8456485045152173e-05,0.0015044786797814324,-0.012267694646117214,-0.012335483280678794,0.29545454545454547,0.4772727272727273,0.8977272727272727,0.6363636363636364,42.0
