fold_id,train_start,train_end,test_start,test_end,retrained,cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count
0.0,2019-01-02,2019-01-17,2019-01-18,2019-01-23,yes,-0.009499385701675744,-0.00010833945049818771,0.0004886821768941326,-0.22169715946415253,-0.009499385701675744,0.011363636363636364,0.06818181818181818,0.07954545454545454,0.07954545454545454,6.0
1.0,2019-01-08,2019-01-23,2019-01-24,2019-01-29,yes,0.005944050852663585,6.805164156070646e-05,0.0011950296631352407,0.056945566842389835,-0.005036174587579878,0.022727272727272728,0.056818181818181816,0.056818181818181816,0.056818181818181816,5.0
2.0,2019-01-14,2019-01-29,2019-01-30,2019-02-04,yes,0.008686514887415564,9.883959215582042e-05,0.0010574416739473661,0.09347049070504114,-0.002881267069669957,0.045454545454545456,0.09090909090909091,0.10227272727272728,0.09090909090909091,8.0
3.0,2019-01-18,2019-02-04,2019-02-05,2019-02-08,yes,-0.021317385688040535,-0.0002434781080628434,0.001649516070209315,-0.14760578115007228,-0.021317385688040535,0.011363636363636364,0.06818181818181818,0.09090909090909091,0.09090909090909091,6.0
4.0,2019-01-24,2019-02-08,2019-02-11,2019-02-14,yes,-0.0028900924817660822,-3.282482413659026e-05,0.0003601338103323871,-0.09114618843005727,-0.004265222246825906,0.056818181818181816,0.11363636363636363,0.125,0.125,10.0
5.0,2019-01-30,2019-02-14,2019-02-15,2019-02-15,yes,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
