date,AAPL,MSFT,NVDA,AVGO,AMD,ADBE,CRM,CSCO,INTC,ORCL,QCOM,TXN
2020-04-01,-0.005307977177207462,0.013385168706409295,-0.023952087125311425,0.0037331475317482835,0.011716782102657683,-0.0059067243538134945,-0.02528076599132712,0.019369960411528515,0.013822668290462518,0.05183652238881374,0.027647366371678327,0.019426617024747878
2020-04-02,-0.004794636058137947,-0.0053964990513957305,0.01614251311921236,0.023380799128511667,-0.007668523658749305,-0.01577183655022636,-0.016886062090093967,0.01951657593755031,0.021803783435750658,0.0030803467134752002,0.006004497713732002,0.0312736049695933
2020-04-03,0.0015222382554300837,0.004778590878632161,-0.030451891629937243,0.006454053627759778,-0.02739571827063068,-0.019236116912906633,0.01726101819748612,-0.004418106123819009,0.013349919494817758,0.0051244281932521524,-0.024460715478866763,-0.002521951613811489
2020-04-06,0.001391762220935025,-0.01738036559581846,-0.009377228954477027,-0.007126224184097793,0.0229339288813996,0.0007280199249316693,0.022922379035726928,-0.01570159111985374,-0.02429509408908588,-0.03578532191482489,0.006704305292838303,0.011669782916965868
2020-04-07,0.0022693275984827666,-0.00357906353179179,-0.03805639104218245,-0.01443619929361972,-0.002284941390693401,-0.031400568370351344,-0.01488255389141887,-0.0057364445287915455,0.011100794497553771,-0.0014783815885515347,0.023054005494809654,-0.028538497057463818
2020-04-08,0.002239812523938088,-0.016598356494754565,-0.004601442259574082,-0.02505498226335589,-0.001279892100160978,0.002767161964826393,0.023736904432260692,0.006874751633762624,-0.01257046997886324,0.009203263698584575,-0.026427160916487683,0.016183035486788896
2020-04-09,0.012058576843685562,0.00207063750599557,-0.01957793166514345,-0.06314902956956556,-0.011332834547398375,0.00566114667436518,0.025400070378950628,-0.007519163938428337,-0.021591322630206244,0.02748212425672099,-0.03660179844417141,-0.02322058696444379
2020-04-13,0.017928933627117043,-0.007658944555683748,0.010407187577202524,0.035446508671611074,0.031905094508713636,-0.006395019490030753,-0.026291546147423864,-0.0010881204210889174,0.007041367300172682,-0.011227922755751785,0.02389269469259647,-0.01693803734204279
2020-04-14,0.008195469692848012,0.0007658583685072121,-0.011913169190341591,-0.012226789144865,0.014493167360366932,0.011620374984174321,-0.01074657614948097,0.002246989785580508,-0.027017618006190146,-0.01917705456366636,0.013175614933668742,-0.01974337272725528
2020-04-15,0.013208620513404561,0.00798420289422047,0.005521373924357698,-0.016152396082467796,0.008295860696774526,-0.00989677264144935,0.0008960171083557209,-0.0075327843902791985,-0.012237207508204676,0.0036292267547650726,-0.0024891146633078155,-0.014900916757392751
2020-04-16,-0.005209371162340479,0.011544330819775794,0.021393664004589766,-0.005630901175054926,0.0037704949094737594,0.0096653718419181,-0.008385551159312327,-0.009071663636871896,0.008192073884918352,-0.0017418686307128662,-0.0034448857638129677,0.010835964421829755
2020-04-17,-0.02286254133849322,-0.001984092546018645,-0.024853261224784276,-0.01533605752510108,-0.01551757534662955,-0.005774682037185388,0.026488312678150702,0.017148061605521146,-0.007665210198645945,0.010545121954721709,-0.028259359063265987,0.012592954365673533
2020-04-20,-0.005207986440951308,-0.007268420678257533,-0.0045739076256290714,-0.006230348313763904,0.017431494890097324,0.01578490263516834,0.015214437889778483,0.016836385021209495,-0.005355344928738499,-0.0008169013325391942,-0.0066713764672004724,-0.0031681079626751443
2020-04-21,0.014081028322629065,0.001852585418326884,-0.011197403902650498,-0.004738638074857755,-0.026255254905450207,-0.0024232464475298227,-0.03757293934592079,-0.007828820851292273,0.006671843066957096,-0.01119396971745825,0.009319109053664947,0.0017986968391901503
2020-04-22,-0.011710554156715958,-0.010416642927291268,0.010696615712250342,0.029341624828645725,0.01493791675262636,-0.014304191210094346,-0.006228653480980593,-0.0077600947114133505,0.018648046191834182,-0.021116230164985306,0.0101541210974606,0.016341514126743655
2020-04-23,0.005404917628198436,-0.006395618955507584,-0.005261445334226907,-0.010461195509526598,0.00020147267130944278,-0.0001775069039054297,-0.011650818654000989,0.006806565644087414,-0.007830177678483407,0.0026468996835284364,-0.00978688743132374,-0.009791244681466246
2020-04-24,0.007572808601996883,-0.006242551346720516,-0.00872530564395247,0.008467562575363193,-0.01685022657543532,0.00619108460497951,-3.480120764687289e-05,0.0012383787248990662,-0.01936753533099935,-0.0016810317474963109,0.014057292359180538,0.014920459225020444
2020-04-27,-0.0049176759515407705,-0.01150027167489438,0.012139171007820148,-0.009662430257709216,-0.0051010679802513705,0.004252545570685835,0.016835445182612957,0.007472281465526716,0.0005619952388319998,0.0009088333206876686,-0.012236132678359173,0.008862024797652518
2020-04-28,-0.0005954191545928869,-0.007576013981457828,0.002309223800894312,-0.00714172010373804,0.012246782734983655,-0.021725378598867882,0.002411154136465206,-0.003057198459838012,0.019411303510125176,0.006875211866248589,0.008499778616285954,0.009600617163520198
2020-04-29,-0.00865618528659682,-0.0014398829399602797,-0.03229886448378863,0.012773799204174562,-0.0838571884336063,0.003244379849287618,0.002636664330304503,-0.018158665045598668,-0.00137378121236046,-0.02671527655641133,0.011732841512461692,0.004678591646020108
2020-04-30,0.024258565607855297,0.011111308742211187,-0.02399958046948128,-0.004261935013078179,-0.02891346715493854,0.012527925360644315,0.012168841237557095,-0.017705238417291075,-0.03203662298686845,-0.014261944451594438,0.0010705879848544645,-0.027937197510381498
2020-05-01,0.011054814824323658,0.0017505810097149174,0.0020097008681581874,-0.0034493139973969175,-0.012284457454232976,0.004984795012431594,-0.001958476625328484,-0.012865736264490571,-0.007555895276948027,-0.002750945060950343,-0.0049497292379064375,-0.023775240449888206
2020-05-04,-0.0006718192340719568,0.007060228049026073,0.008240679670919081,0.008568978690711122,0.03560714807019097,-0.00036828505959683386,0.021391590643464027,-0.0017811126077847891,-0.010897880965715246,-0.015164241338098683,-0.008691656134835357,-0.00476139182155773
2020-05-05,0.0011881056232058273,-0.00504816942229357,-0.012294514882375936,-0.0008340931961739895,-0.02311046248670643,0.005661141979836649,-0.00010336508312720587,-0.009143289822834988,-0.002476607530653801,-0.0075657271626596205,0.014132260296621443,-0.001662548649090401
2020-05-06,-0.0006019852157406261,-0.0032408030727751093,-0.0011141403212196824,0.01343688197864419,-0.012282458251490824,0.0071301060337975765,-0.0026709033637390242,-0.016428764114559968,-0.010311792824314162,-0.015154221140293671,0.014916157888386822,0.0014908459124281567
2020-05-07,-0.004466074459921981,-0.010270760614759587,0.0016573469581809622,-0.0029025954261494274,-0.02054287644513661,-0.004254486581046156,0.024762590961752505,-0.006393652453419099,-0.01624795030150742,0.0009551346635222422,-0.015148793672449899,-0.0021665760014065814
2020-05-08,0.007533881801688715,-0.008932207029521948,0.0031080062935385754,0.0017637690362814692,0.0071627831528855955,-0.013659801527393968,0.020615036768615244,0.028706812945223918,-0.003979554631248255,0.0074026449538294094,0.0050989120938569575,-0.0016469038636836106
2020-05-11,0.007476596444355662,0.0009104136133401483,0.0163128610268543,0.0005184091821636345,0.03214613308224059,-0.0013739543800391253,0.02867689090443898,0.0037022123831271367,-0.005956195167113963,-0.006674857448661404,-0.0075245558879837825,-0.010316859842165276
2020-05-12,0.00872558124098432,-0.0019343081649486164,-0.007812351707754482,0.0035832305825845776,-0.008317137720694406,0.007098940824433717,-0.005000859987342159,0.01525544625207684,-0.0012569537490233658,-0.008123073945050276,-0.0006170624644163472,-0.002111722125802195
2020-05-13,0.003510055552483923,0.00028858299594723864,0.012970991676273205,0.0017798114771208802,-0.016951971684164777,-0.003761662121436816,-0.03163601660682176,-0.013699581546065667,0.006028206225123997,0.003371201438713242,0.011851948492648815,-0.00810936244123366
2020-05-14,-0.006639947675062319,-0.008941763774488045,0.013549686398561009,-0.00499613685064079,0.03033506329030531,-0.0220567345561998,-0.027526321051788167,0.03373889836404565,0.010754805900613666,0.013661721694058531,0.010052016967722305,0.0009439958294444866
2020-05-15,-0.011709805449327034,0.00806880323888558,0.045213380768505014,-0.03185528466076019,-0.014920059155257903,0.020250905377419016,0.019600795241004266,0.005430943381203558,-0.02032794810020897,-0.003633092813441753,-0.05956947975795011,-0.0248431769302608
2020-05-18,0.002268561527591674,-0.012281626877509924,0.0014277246494122618,0.004957034842787873,-0.011375711646845758,-0.01220782311688503,-0.012499233506928584,-0.003578033964633333,0.012590011198311461,-0.014991785481078036,0.028000875585612706,0.03831387544501631
2020-05-19,-0.01166699207571779,-0.013480624285175298,0.004935967070452252,0.017546070747206145,0.0211166905880893,0.010622604087498648,0.024513601954133726,-0.01764992151692128,-0.0004537198475823784,-0.024704991865249513,-0.015402030673768254,-0.010840353920079305
2020-05-20,0.004228015064576186,-0.0059830148575643494,-0.011089983977438784,-0.006214775661159168,-0.012419895915936001,0.00896382726821246,-0.01515698343320919,0.008607964286770338,0.02609975108322263,0.002112984745774843,0.009247670771207674,0.020648401025530096
2020-05-21,0.006680490953909728,0.0034937743573048054,-0.009445299259437429,-0.009909252902838624,-0.01873100154156808,0.011285902834434496,0.005307040702477811,-0.004284142831035762,0.003267033077905473,0.001640685793036268,-0.02262165224091129,-0.021259187483824698
2020-05-22,0.0022150122059558996,-0.0038304719669365905,0.02010632215499882,0.0036543259072953985,0.004164642235726739,0.00371827891575998,0.012226106986056945,0.002159626625149862,0.0005456123229857562,0.004989812384912658,0.0061885843726539385,-0.002363915438203288
2020-05-26,-0.0037646002627601495,-0.005544201673313848,-0.034119295408874505,-0.002861676590218045,-0.030619938240698794,-0.014541347714553902,-0.0007137971786288942,0.0006151721308512864,0.01778156463872547,0.008302866295401336,-0.011967597571330323,0.025529947646868886
2020-05-27,0.00017420728034515335,-0.001890974662273942,-0.03140738393937968,-0.005832163999706066,-0.013105511081184273,-0.006106997512896164,-0.0023676686248726227,0.021004336246538257,0.021430656352167732,0.006869267392055437,0.0058737644214406325,0.012435705441784588
2020-05-28,0.0019557172070273315,-0.0002700255319570068,-0.004503567084323974,-0.013929311637010675,-0.017770385290835106,0.014767994743101892,0.027974406340097815,-0.007433042302872957,-0.027451795002630442,0.009582096326406529,-0.012287442066385537,-0.013875902312912539
2020-05-29,-0.014526020592439069,-0.005533162285585234,0.020885121550286156,0.02220541773884652,0.01730534384311927,-0.002021447537427005,-0.052315749608013565,0.035587110918283885,-0.003729810670325167,-0.009173677776483445,0.02234494954468756,0.009241781551501857
2020-06-01,0.013277791694026772,-0.0021088760325544114,-0.013319592312753918,-0.01582570160981662,-0.006804661631494037,0.00624536337103866,0.007925232540181683,-0.03179214089309752,-0.01610750501282082,-0.010280445307928118,-0.019110936153307046,-0.010652445130948589
2020-06-02,-0.00433130801443133,0.0025214316162003644,-0.009082342756311108,0.017019766497904015,-0.00786570075745903,-0.00521036712747892,-0.018531939737711563,0.0021630774136547643,-0.0035258710672001776,-0.005342566804931669,0.05286595113890126,0.03402103845794284
2020-06-03,-0.0006535390548720547,-0.003042488103452708,-0.012929096582027011,0.018109835951521658,-0.015176662801791656,-0.0036543840974473567,0.0013419598151793543,-0.006334906465818999,-0.0024868965695152385,-0.002011106896075014,-0.014571016480079742,0.03185446790052745
2020-06-04,-0.00029746991925025737,-0.0035120720977003528,0.010112476084063678,-0.001504221558150149,0.009843375926282809,-0.00021589080162652888,-0.010626491457966847,0.006607471379375486,0.031981480833949236,-0.0025361254026931655,0.030568647808474108,0.018979194823068285
2020-06-05,0.004368837449330049,-0.0012557724064546291,-0.012129431273684693,-0.008113346498528469,-0.011065568770115863,-0.002996765241976746,-0.006098292667898627,-0.0047247167963621155,-0.002818633879410698,-0.0022564764136680827,0.004228281833173642,-0.0006468152299033067
2020-06-08,0.00215537816806275,0.0016738657784543557,-0.02398222211159172,-0.021993971127623996,-0.00973295701667558,0.005477287596291312,0.009255721373206478,0.004333426179354889,-0.013295696834334722,0.020844889388545326,0.018277896766876245,0.00045165413621375133
2020-06-09,0.02460518321900484,-0.0007968560605544073,0.012562813326401856,0.006808869270990119,0.04825855439557234,-0.013543520907196935,-0.018322308862627045,-0.010721188700763492,-0.02788921792245392,-0.025991374099432557,-0.018157900859030802,-0.010915000389815263
2020-06-10,0.006058066094909831,0.01999595072552322,0.00920236923022412,0.01601613639927176,-0.0020829678257217182,0.01557431021070989,0.025760661539234102,-0.037494053237457414,-0.010528981344244244,-0.017810838464722686,0.020146883170210027,-0.012736723768597
2020-06-11,0.0018539430274594135,0.0011555610769596186,0.008873519212376849,0.010723578796149894,-0.02219851990574237,0.005345152983304742,0.0017076815447553337,-0.03184644702466429,-0.008958158841306109,-0.01292885444476631,-0.011028937088727542,0.020347682116569794
2020-06-12,-0.002452010378154802,-0.0017981579081620559,0.00229774772024232,0.00622340504451015,0.010037764630629779,0.04583258550297781,0.006520855116340183,0.01929599356644744,-0.010978161650523335,0.0013182217741570107,0.009861897117833258,-0.014161216053908524
2020-06-15,0.0011696812828017288,-0.004806646903802091,0.007331452536206515,-0.0054617021894315335,0.0038491119145711676,-0.029017275013404543,0.009289096634054313,-0.0023153825986483552,0.0003029089541095008,0.02333017657333633,-0.004393393778225202,-0.009673330521694766
2020-06-16,0.006336500396786349,0.005597754306377701,-0.037635455286558615,-0.0037598244087374798,-0.02160989208920972,0.011256217285328187,-0.00905294902658214,0.004413154542709786,-0.011487188338983089,0.010383401571383146,0.017696786613271894,-0.0040261108357169065
2020-06-17,-0.004990853182234471,0.00038304762246501537,0.009365936082112641,0.009847589681382211,-0.00738186106905647,-0.0035352150507981794,0.005327626274378774,-0.0028623776911652988,-0.003916916251515354,-0.053719101856699085,-0.0005801069361199458,0.0016053415769262148
2020-06-18,-0.005617246085625691,0.005711160915538721,-0.010337092896160964,0.013748961124775921,-0.010923593654588797,0.013797633452113666,0.031068135554456297,-0.008852784590744275,-0.007625774530256393,0.042194933209099374,-0.0013902090696258432,-0.001983038012579103
2020-06-19,-0.006486624851877551,-0.004948666863858302,-0.0008259963937016475,-0.03965787892584771,-0.00296969401400475,0.017300644376017582,0.004505113063664152,-0.0013924403354217442,-0.002020785506020783,0.022524175038887817,-0.010829404585670874,0.000836870854619089
2020-06-22,0.010844829215167317,0.011129719166331271,0.009371985799954099,0.01987044933039844,-0.0007728472181104847,0.007854080665412284,0.0068122901284574655,-0.014403349136156653,-0.006220237595771692,0.005994045671488781,-0.009078316249629525,-0.010707340245926834
2020-06-23,0.011353958070301526,-0.002079491017173833,-0.021994064838874797,-0.013802148927017298,-0.024873236036183195,-0.006216937376335426,-0.020234490381268917,0.002541020401896607,-0.009060198545387615,-0.0009596532829003253,-0.006604538149822975,0.005588066885622045
2020-06-24,-0.0005188147559763746,-0.0013398588848387155,0.0015820828606105675,0.015339151007873062,-0.001213205467378721,-0.0005514726893907501,0.0056857570215478465,0.010856378186473805,0.013011162366534053,0.004522150191420387,0.02548377064730746,0.008147965651854279
2020-06-25,0.0010780690180576188,0.0023446916420985803,0.014326657686251264,-0.009793945138073452,-0.015123975545025776,0.0006574418201648561,0.0005168192691048252,-0.00019415133164055708,-0.01860025669441115,-0.007004629871489865,-0.014111247357704044,-0.004914725068453758
2020-06-26,-0.013042017030217238,-0.0012976144505693343,-0.00822154122757451,0.017574291554416484,0.004891800177931067,-0.0015022443701432978,-0.008517129353046177,0.04746110375212747,0.00993109826063866,0.0084759457406041,0.018106195481706645,0.012517971125849582
