cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count
0.039088453488117736,0.0004408262208522332,0.00318819142695267,0.13826842928110586,-0.013507753221899121,0.29545454545454547,0.4090909090909091,0.6931818181818182,0.6022727272727273,36.0
