date,AAPL,MSFT,NVDA,AVGO,AMD,ADBE,CRM,CSCO,INTC,ORCL,QCOM,TXN,XLK
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.028909725302542977
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.030056042449648487
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.030093602900497986
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.027501799618176642
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.028009175722649035
2023-11-21,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,-0.05005420142947722
2023-11-22,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,-0.049732219318599946
2023-11-24,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,-0.04717710073362272
2023-11-27,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07577257006041598
2023-11-28,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07580623045137838
2023-11-29,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07606071072890129
2023-11-30,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,-0.11882983598060508
2023-12-01,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,-0.05,0.0,-0.06824096299009606
2023-12-04,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,-0.05,0.0,-0.07839927342978081
2023-12-05,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,-0.05,0.0,-0.08278554669087038
2023-12-06,-0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,-0.05,0.0,-0.04150074529740495
2023-12-07,-0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,-0.05,0.0,-0.04268456025212937
2023-12-08,-0.05,0.0,0.05,0.0,-0.05,0.0,0.05,0.0,0.0,0.0,-0.05,0.0,0.05471859603201712
2023-12-11,-0.05,0.0,0.05,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.10227653211953322
2023-12-12,-0.05,0.0,0.05,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.1069957283632282
2023-12-13,-0.05,0.0,0.05,0.0,-0.05,0.0,0.0,0.0,0.0,0.05,-0.05,0.0,0.06203771698432887
2023-12-14,-0.05,0.0,0.05,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.10671384987832769
2023-12-15,-0.05,0.0,0.05,0.0,-0.05,-0.05,0.0,0.0,0.0,0.0,-0.05,0.05,0.1411980020722131
2023-12-18,0.0,0.0,0.05,0.0,-0.05,-0.05,0.0,0.05,0.0,0.0,-0.05,0.05,0.06311548291790117
2023-12-19,0.0,0.0,0.05,0.0,0.0,-0.05,0.0,0.05,0.0,0.0,-0.05,0.05,-0.031857496665512325
2023-12-20,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.10816558330570131
2023-12-21,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,-0.148650060569813
2023-12-22,0.0,0.0,0.05,-0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.03844800156870186
2023-12-26,0.0,0.0,0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009883621488126507
2023-12-27,0.0,0.0,0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009833061495395284
2023-12-28,0.0,0.0,0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0076968703839949
2023-12-29,0.0,0.0,0.05,-0.05,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.04099787691452832
2024-01-02,0.0,0.0,0.05,-0.05,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.04262598103052584
2024-01-03,-0.05,0.0,0.0,-0.05,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.05,0.13628102188516086
2024-01-04,-0.05,0.0,0.0,-0.05,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.05,0.13697536134249066
2024-01-05,-0.05,0.0,0.0,-0.05,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.05,0.13622784825681003
2024-01-08,-0.05,0.0,0.0,-0.05,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.1711037285767946
2024-01-09,-0.05,0.0,-0.05,0.0,-0.05,0.0,-0.05,0.0,0.0,0.0,0.0,0.05,0.24727551063153355
2024-01-10,0.0,0.0,-0.05,0.0,-0.05,0.0,-0.05,0.0,0.0,0.0,0.0,0.05,0.20088474922809083
2024-01-11,-0.05,0.0,-0.05,0.0,-0.05,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.28186730203196253
2024-01-12,-0.05,0.0,-0.05,0.0,-0.05,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.2825042621357906
2024-01-16,0.0,0.0,0.0,0.0,-0.05,0.0,-0.05,0.0,0.0,0.05,0.0,0.0,0.1116692153782581
2024-01-17,0.0,0.0,0.0,0.0,-0.05,0.0,-0.05,0.0,0.0,0.05,0.0,0.0,0.10873536590167768
2024-01-18,0.0,0.0,0.0,0.0,-0.05,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.1526127914265883
2024-01-19,0.0,0.0,-0.05,0.0,-0.05,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.2254028397952319
2024-01-22,0.0,0.0,-0.05,0.0,-0.05,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.22939987949500168
2024-01-23,0.0,0.0,-0.05,0.0,-0.05,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.22865494554490867
2024-01-24,0.0,0.0,-0.05,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17046171751886108
2024-01-25,0.0,0.0,-0.05,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17234822777595643
2024-01-26,0.0,0.0,-0.05,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17218138610665074
2024-01-29,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.05,0.0,0.0,-0.05,0.05801625201939716
2024-01-30,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.1427105471898882
2024-01-31,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.140053404274051
2024-02-01,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.13846742276125767
