fold_id,train_start,train_end,test_start,test_end,retrained,cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
0.0,2019-01-02,2019-03-26,2019-03-27,2019-04-23,yes,-0.01420350640826662,-1.0734392536767931e-05,0.00045381727670437195,-0.02365355637123658,-0.02197190780031899,0.07348484848484849,0.23333333333333334
1.0,2019-01-30,2019-04-23,2019-04-24,2019-05-21,yes,0.04237506618514031,3.1690794667346165e-05,0.0007070492584173957,0.04482119780208862,-0.010335517629532442,0.07348484848484849,0.25
2.0,2019-02-27,2019-05-21,2019-05-22,2019-06-18,yes,-0.025979199049749435,-1.9809051204762984e-05,0.0005141647289806106,-0.03852666293161854,-0.035595322382910854,0.06212121212121212,0.22121212121212122
3.0,2019-03-27,2019-06-18,2019-06-19,2019-06-28,yes,-0.019516298637090923,-3.72058757224342e-05,0.000493250694646177,-0.07542995098896525,-0.025978077860875692,0.06628787878787878,0.2537878787878788
