date,AAPL,MSFT,NVDA,AVGO,AMD,JPM,BAC,GS,MS,C,XOM,CVX,COP,SLB,EOG,LLY,JNJ,MRK,ABBV,UNH,CAT,HON,UNP,UPS,LMT,XLK,XLF,XLE,XLV,XLI,SPY
2024-05-14,9501297336.73,5962156213.84,27001633399.32,2677476244.7400002,4879752342.08,1720491775.47,1061443695.21,1104582143.13,617751844.04,527922208.71000004,1773032379.79,803991483.5300001,675110646.32,408559305.44000006,302570323.02000004,1462427323.56,1171318947.6599998,784674824.5,639679546.22,1515452675.2,559976821.1,483313241.53000003,332492823.24,531875959.15999997,264191691.54,1023217116.9,1281590121.0400002,1140203629.4,892986306.66,638795155.2,30032529761.499996
2024-05-15,13338612356.76,9093931983.36,39267570170.0,4698510580.52,6873268185.700001,1666836337.14,1324768808.9099998,1030818160.6099999,696461766.28,605973221.9200001,2161453354.06,1238964284.8500001,693773219.8000001,335174973.24,330165876.69,2388165755.82,821188876.83,952114405.56,861624501.76,1542851743.3999999,688297469.0,548311369.42,436186703.82,319900426.04,372957427.92,1522843463.79,1523452979.82,1821149675.0,1232923167.4,1058407694.22,31429333593.899998
2024-05-16,10020613276.8,7237383068.58,30432702423.600002,4007012075.5800004,12446129505.76,1714819665.0,1273046686.3999999,959501363.52,431897280.62,748989013.26,1855577315.25,1032077211.24,599277139.63,369166717.62,334561712.16,1772265867.1200001,1170834159.88,722207226.56,752800408.85,1904990597.86,988876433.9200001,530331760.62,374561273.40000004,343980938.56,525447085.81,1280707570.09,1518167193.12,1150559363.7,984352598.6800001,893330301.24,26309832254.550003
2024-05-17,7832072564.46,6391835320.5,33155492472.85,2534697766.9,10831983016.039999,1896118253.1799998,1002972842.5699999,774436744.4000001,470056855.0,538896101.6400001,1806834266.76,894201870.1000001,522586713.84,268899295.14000005,304069345.5,1284971380.0,953063175.7599999,1027839147.03,857316457.6600001,1394037392.66,714019233.04,466974772.06,515557492.78,291920902.0,315695721.59999996,806258303.34,1265609391.97,1376629327.4399998,1034534454.09,716125718.93,31228864902.200005
2024-05-20,8462848101.12,6316728168.059999,30057550122.6,3611862485.12,7577921448.47,3368252552.28,1100646379.2,1010826712.36,560290176.09,744036295.12,1370340282.29,788575168.78,339769686.41,331614528.7,251100932.08,1712541330.18,1169203950.04,636400113.13,495345182.64,1280696651.64,815273732.75,410934662.84000003,269363662.38,265748487.74,343396748.92,668816076.28,1495768151.4599998,948586718.86,567940438.0,544671929.72,19986696258.74
2024-05-21,8114753891.65,8978406384.4,30975172710.000004,2143715719.2000003,4926011206.94,2745000349.92,1259413576.2,1299499157.6200001,845424268.26,724270269.0600001,1706094061.9499998,764724427.28,331933042.9,334314712.27,284950464.8,3474192955.1700006,829280680.4000001,817777747.3599999,593799525.51,1320334462.3999999,660828837.3,353324293.52,697122795.6,399924486.28000003,260655257.97,658812791.34,1408515558.96,1054266110.04,592088591.25,752130746.64,17729236609.920002
2024-05-22,6587059097.400001,7738163035.839999,47767538101.5,2887072773.3600006,7663793162.240001,1867908463.54,1702189772.64,1260364189.22,522756179.88,563816960.34,2062923172.0,985498559.78,527952957.15,548165551.92,455829573.0,1411879498.23,1011999405.0,576546336.0,1101072138.76,1198282309.7,748919828.28,408115125.6,616535054.45,516155434.19000006,257720013.09,1266070716.6599998,1619924699.16,1604311221.2,1000834423.68,989426958.54,25363360002.33
2024-05-23,9512744977.92,7332741619.0,86271862080.52,4319842699.9800005,14645306406.470001,1588588494.84,1526457524.39,1032802963.5,553364118.44,726631124.34,1813350173.46,1053913777.42,442032815.25,405891599.04,418420290.23,2444487628.4,1112255730.6000001,850603814.09,897679048.54,1530515037.3300002,964004160.0,521662860.65999997,498718473.90000004,616642401.6999999,404783205.0,1002262101.8399999,2140476947.84,1228264303.4399998,746912801.02,1124141246.83,30016426748.4
2024-05-24,6892384349.48,5092615631.92,45216208882.240005,2353429814.4,9103814935.16,1476185922.2,879780663.4000001,889844042.92,351391599.42,598630623.36,1384961865.88,706102408.75,334291240.5,314428716.96000004,459899783.90999997,1431707423.38,1377953389.62,770072627.34,579522500.96,1284368676.63,918900023.4000001,471391608.73,534338518.35,414920776.26,240084705.25,635311677.51,976729172.64,869524889.25,570267210.24,940461080.7199999,21480702282.24
2024-05-28,9908652014.550001,6753268661.04,72480188329.74,3232117809.7000003,11386854804.560001,1377898620.0,1021240115.52,883493647.92,545020518.9,524549961.55,1605235348.52,1101647814.3999999,454816675.03999996,483156445.86,478228112.25,2004946140.14,1509540689.78,1293830420.94,858557966.4,1467014842.24,784351951.86,481479805.8,507504251.78999996,455887702.02000004,503291835.20000005,949023463.4,1275117354.3999999,1333614939.54,1194788488.3000002,1048038543.18,19168636530.29
