date,long_gross,short_gross,stock_gross,hedge_gross,gross_exposure,net_exposure,turnover,net_XLK_exposure,portfolio_vol_scale
2022-11-25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-11-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-11-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-11-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-01,0.049461970416602455,0.05,0.05,0.049461970416602455,0.09946197041660246,-0.0005380295833975479,0.09946197041660246,0.0,1.0
2022-12-02,0.05,0.05266928446817683,0.1,0.0026692844681768246,0.10266928446817683,-0.0026692844681768246,0.10213125488477928,0.0,1.0
2022-12-05,0.05,0.052567963323056986,0.1,0.0025679633230569834,0.10256796332305698,-0.0025679633230569834,0.0001013211451198412,0.0,1.0
2022-12-06,0.05,0.0534507130722222,0.1,0.0034507130722221946,0.1034507130722222,-0.0034507130722221946,0.0008827497491652112,0.0,1.0
2022-12-07,0.05,0.052925649865081616,0.1,0.002925649865081613,0.10292564986508163,-0.002925649865081613,0.0005250632071405817,0.0,1.0
2022-12-08,0.05,0.05384905776777687,0.1,0.003849057767776866,0.10384905776777686,-0.003849057767776866,0.000923407902695253,0.0,1.0
2022-12-09,0.05,0.0531360236489404,0.1,0.003136023648940396,0.1031360236489404,-0.003136023648940396,0.0007130341188364697,0.0,1.0
2022-12-12,0.049713529894971825,0.05,0.05,0.049713529894971825,0.09971352989497183,-0.0002864701050281776,0.10284955354391223,0.0,1.0
2022-12-13,0.049771805978358924,0.05,0.05,0.049771805978358924,0.09977180597835893,-0.00022819402164107883,5.8276083387098776e-05,0.0,1.0
2022-12-14,0.10326023629518302,0.1,0.1,0.10326023629518302,0.20326023629518303,0.0032602362951830166,0.1034884303168241,0.0,1.0
2022-12-15,0.1028978972419701,0.1,0.1,0.1028978972419701,0.2028978972419701,0.0028978972419700932,0.00036233905321292337,0.0,1.0
2022-12-16,0.15523084710414586,0.15000000000000002,0.15000000000000002,0.15523084710414586,0.3052308471041459,0.0052308471041458415,0.10233294986217577,0.0,1.0
2022-12-19,0.15592664777853596,0.15000000000000002,0.2,0.10592664777853596,0.30592664777853595,0.005926647778535951,0.09930419932560991,0.0,1.0
2022-12-20,0.15475984525553876,0.15000000000000002,0.2,0.10475984525553877,0.3047598452555388,0.004759845255538769,0.0011668025229971818,0.0,1.0
2022-12-21,0.10249949865275683,0.1,0.15000000000000002,0.052499498652756826,0.20249949865275685,0.0024994986527568236,0.10226034660278195,0.0,1.0
2022-12-22,0.10225086990466824,0.1,0.1,0.10225086990466824,0.20225086990466823,0.0022508699046682318,0.09975137125191141,0.0,1.0
2022-12-23,0.10189435009896455,0.1,0.1,0.10189435009896455,0.20189435009896456,0.0018943500989645479,0.0003565198057036839,0.0,1.0
