cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
-0.006994442781954158,-2.100956218579706e-05,0.0007214736939744939,-0.029120344042009944,-0.01612187700126233,0.051515151515151514,0.15151515151515152
