date,long_gross,short_gross,stock_gross,hedge_gross,gross_exposure,net_exposure,turnover,net_XLK_exposure,portfolio_vol_scale
2025-01-28,0.05,0.13472113007248393,0.1,0.08472113007248391,0.18472113007248392,-0.08472113007248391,0.18472113007248392,0.0,1.0
2025-01-29,0.05,0.13632312250306258,0.1,0.08632312250306258,0.1863231225030626,-0.08632312250306258,0.0016019924305786665,0.0,1.0
2025-01-30,0.015450776250050327,0.05,0.05,0.015450776250050327,0.06545077625005033,-0.034549223749949676,0.15177389875311292,0.0,1.0
2025-01-31,0.014118135963080822,0.05,0.05,0.014118135963080822,0.06411813596308083,-0.03588186403691918,0.001332640286969505,0.0,1.0
2025-02-03,0.014764978288899114,0.05,0.05,0.014764978288899114,0.06476497828889911,-0.03523502171110089,0.0006468423258182924,0.0,1.0
2025-02-04,0.016594743841666176,0.05,0.05,0.016594743841666176,0.06659474384166618,-0.033405256158333826,0.0018297655527670618,0.0,1.0
2025-02-05,0.10760557781201284,0.05,0.05,0.10760557781201284,0.15760557781201284,0.05760557781201284,0.19101083397034668,0.0,1.0
2025-02-06,0.11127301473934328,0.05,0.05,0.11127301473934328,0.1612730147393433,0.06127301473934328,0.0036674369273304447,0.0,1.0
2025-02-07,0.1315444615510854,0.05,0.1,0.08154446155108541,0.18154446155108542,0.08154446155108541,0.07972855318825788,0.0,1.0
2025-02-10,0.12983094310773957,0.05,0.1,0.07983094310773958,0.1798309431077396,0.07983094310773958,0.0017135184433458295,0.0,1.0
2025-02-11,0.12837948517693637,0.05,0.1,0.07837948517693638,0.1783794851769364,0.07837948517693638,0.0014514579308032016,0.0,1.0
2025-02-12,0.05,0.03294844312076005,0.05,0.03294844312076005,0.08294844312076005,0.017051556879239954,0.16132792829769643,0.0,1.0
2025-02-13,0.05,0.03294980896551844,0.05,0.03294980896551844,0.08294980896551844,0.017050191034481563,1.3658447583914102e-06,0.0,1.0
2025-02-14,0.05,0.03268162229086346,0.05,0.03268162229086346,0.08268162229086345,0.017318377709136544,0.0002681866746549813,0.0,1.0
2025-02-18,0.05,0.03220183820043205,0.05,0.03220183820043205,0.08220183820043206,0.017798161799567953,0.00047978409043140935,0.0,1.0
