fold_id,train_start,train_end,test_start,test_end,retrained,cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
0.0,2019-01-02,2019-01-22,2019-01-23,2019-01-29,yes,-0.017322375657301325,-5.25725366964377e-05,0.0008701573922777852,-0.06041727297037623,-0.027064712923603573,0.09696969696969697,0.3393939393939394
1.0,2019-01-09,2019-01-29,2019-01-30,2019-02-05,yes,-0.008994050215446636,-2.7148773926588053e-05,0.0006771508984969257,-0.0400926499349706,-0.015845977182847415,0.06666666666666667,0.21818181818181817
2.0,2019-01-16,2019-02-05,2019-02-06,2019-02-12,yes,0.009377721264581362,2.8434158470611683e-05,0.0005465318490596954,0.052026535177286504,-0.009376786704234918,0.07272727272727272,0.25757575757575757
3.0,2019-01-23,2019-02-12,2019-02-13,2019-02-19,yes,0.01198464694280199,3.635749476083139e-05,0.0007163069586844205,0.05075686382777306,-0.009402794400453773,0.1484848484848485,0.15757575757575756
4.0,2019-01-30,2019-02-19,2019-02-20,2019-02-26,yes,0.004329941570543561,1.3381157961526881e-05,0.0007605162737265656,0.017594834487838867,-0.01056695575182387,0.10303030303030303,0.2636363636363636
5.0,2019-02-06,2019-02-26,2019-02-27,2019-02-28,yes,-0.002336058324369672,-1.767393808604228e-05,0.00029775214827354197,-0.059357886042203815,-0.00531925851424786,0.05303030303030303,0.18181818181818182
