mode,cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count,gross_pnl_sum,transaction_cost_sum,net_pnl_sum,active_observations,active_hit_rate
trend,-0.009783272012677369,-0.00016357538355224482,0.0007387856558163275,-3.5147930830874725,-0.012518386566089501,0.2,0.035026265984355535,0.07567187371661974,0.55,2.101575959061332,-0.008787272979199437,0.0010272500339352521,-0.00981452301313469,33,0.36363636363636365
mean_reversion,0.0006114091554489942,1.0527610310807354e-05,0.0008324390327291582,0.20076020720132212,-0.003952477416582445,0.43333333333333335,0.028632256799744515,0.12775715986841316,0.9,1.717935407984671,0.0015255306315736298,0.0008938740129251894,0.0006316566186484413,54,0.48148148148148145
flat,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
