date,AAPL,MSFT,NVDA,AVGO,AMD,ADBE,CRM,CSCO,INTC,ORCL,QCOM,TXN,XLK
2023-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.06333241591371985
2023-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2023-02-27,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05293355063949145
2023-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.05247971181712829
2023-03-02,0.0,0.0,0.0,0.0,0.0,0.05,-0.05,0.0,0.0,0.0,0.0,0.0,-0.007165131507083609
2023-03-03,0.0,0.0,0.0,0.0,0.0,0.05,-0.05,0.0,0.0,0.0,0.0,0.0,-0.004231388932616584
2023-03-06,-0.05,0.0,0.0,0.0,0.0,0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.04005825728017772
2023-03-07,-0.05,0.0,0.0,0.0,0.0,0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.03913198603506601
2023-03-08,-0.05,0.0,0.0,0.0,0.0,0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.03891983051710293
2023-03-09,-0.05,0.0,0.0,0.0,0.0,0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.040138204350080614
2023-03-10,-0.05,0.0,0.0,0.0,0.0,0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.04093834929768486
2023-03-13,-0.05,0.0,0.0,0.0,0.0,0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.04255472774869473
2023-03-14,-0.05,0.0,0.0,0.0,0.0,0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.04326156482444875
2023-03-15,-0.05,0.0,0.0,0.0,0.0,0.05,-0.05,0.0,0.0,-0.05,0.0,0.0,0.06890978836342779
2023-03-16,-0.05,0.0,0.0,0.0,0.0,0.05,-0.05,0.0,0.0,-0.05,0.0,0.0,0.06556586794084948
2023-03-17,-0.05,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,-0.05,0.0,0.0,0.12049870559409931
2023-03-20,-0.05,-0.05,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,-0.05,0.0,0.0,0.17850000165723556
2023-03-21,-0.05,-0.05,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,-0.05,0.0,0.0,0.1784550953873993
2023-03-22,-0.05,-0.05,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,-0.05,0.0,0.0,0.1791006635351171
2023-03-23,-0.05,-0.05,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.1529175924434288
2023-03-24,-0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10241715559129164
2023-03-27,-0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10229357354212246
2023-03-28,-0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10212869521547138
2023-03-29,-0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10191055790870174
2023-03-30,-0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.04159133163638779
2023-03-31,-0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.04091644530370226
2023-04-03,-0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.04138828238346986
2023-04-04,-0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.03994425211316115
2023-04-05,-0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.04312707769297906
2023-04-06,-0.05,-0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-0.05106973753596521
2023-04-10,-0.05,-0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-0.05033224089209917
2023-04-11,0.0,-0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-0.09577915750575303
2023-04-12,0.0,-0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-0.09404387656793556
2023-04-13,0.0,-0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-0.09565329301956828
2023-04-14,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-0.15021657449636522
2023-04-17,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-0.1519489081257464
2023-04-18,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0925589668540708
2023-04-19,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09147639898119292
2023-04-20,-0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04260998341681385
2023-04-21,-0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043390078573221774
2023-04-24,-0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04325205761381539
2023-04-25,-0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04375691032200466
2023-04-26,-0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04399310794839225
2023-04-27,-0.05,-0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.020451621071602914
2023-04-28,-0.05,-0.05,0.05,0.05,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.05,0.008551708613841198
2023-05-01,-0.05,-0.05,0.05,0.05,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.05,0.017528258358759617
2023-05-02,-0.05,-0.05,0.05,0.05,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.05,0.01007773072179427
2023-05-03,-0.05,-0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.05477861233947553
2023-05-04,-0.05,-0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,-0.10991193891961801
2023-05-05,0.0,-0.05,0.05,0.05,0.0,-0.05,0.0,0.0,0.0,0.0,0.05,0.05,-0.09004039495303787
2023-05-08,-0.05,-0.05,0.05,0.05,0.0,-0.05,0.0,0.0,0.0,0.0,0.05,0.05,-0.040654100378519034
2023-05-09,-0.05,-0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.013952744096355274
2023-05-10,-0.05,-0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,-0.08065588073844152
2023-05-11,-0.05,-0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,-0.08191798127595801
2023-05-12,-0.05,-0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,-0.0811862396779732
2023-05-15,-0.05,-0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,-0.08140803718418932
2023-05-16,-0.05,-0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,-0.08350297600341096
2023-05-17,-0.05,-0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.05,0.05,-0.02969038324579605
2023-05-18,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.05,0.05,-0.13749759184796884
2023-05-19,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.05,0.05,-0.13829622806340158
