cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
-0.0041060996932643645,-5.617664167267166e-07,0.0003511355480719676,-0.0015998562942752203,-0.03495089962679854,0.07742424242424242,0.2640909090909091
