cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
-0.017322375657301325,-5.25725366964377e-05,0.0008701573922777852,-0.06041727297037623,-0.027064712923603573,0.09696969696969697,0.3393939393939394
