cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
-0.003937519122064415,-1.1855675468010952e-05,0.00044718625769142725,-0.02651171690564728,-0.007751440920876318,0.02727272727272727,0.09090909090909091
