date,AAPL,MSFT,NVDA,AVGO,AMD,ADBE,CRM,CSCO,INTC,ORCL,QCOM,TXN
2020-04-01,-0.005280987625612292,0.012715843863560672,-0.026012352377275984,-0.001530067679359759,0.009123020076414218,-0.007821490400791546,-0.027893608752440624,0.01962160685836942,0.013505755575800887,0.05218979850817401,0.02555794005779633,0.017019783475808736
2020-04-02,-0.005769846950004796,-0.005968117014570114,0.017124282577287313,0.034631563001242455,-0.00673683235744198,-0.015368848493754854,-0.017228322442402126,0.018162924837071527,0.018778323029373295,0.0005718780626044126,0.009823416326716551,0.03173639085951259
2020-04-03,0.0015727810153199889,0.004377221848396387,-0.03147002724769401,0.007267345045704544,-0.028888393033337213,-0.02028042622887935,0.01588098991384453,-0.004370223513018086,0.012207266990725676,0.0047870134199303,-0.024461750391539208,-0.0041936891845731905
2020-04-06,0.0026653693847324966,-0.01654765081193342,-0.010690493714418076,-0.017530652170749325,0.021777240418826935,0.00021079751127629776,0.02264568677149735,-0.014144282007927542,-0.021362840793144044,-0.03329028351923151,0.0026950159383632294,0.010157756971182139
2020-04-07,-0.0019504022552924057,-0.00395611713918871,-0.02855185537877527,0.01435877367906043,0.008790868091629515,-0.024403394987016717,-0.007337136110770042,-0.010851786539300062,0.007752439430262985,-0.007295694128205294,0.035817062104405606,-0.015362944337583015
2020-04-08,-0.0003358886859709115,-0.019869611841216425,-0.00646639890045466,0.0009167536767483928,-0.004901116093018708,-0.000926334704228076,0.018370802425537666,0.003696251730101043,-0.022962632389695363,0.0027888378484764408,-0.017313046357040077,0.012232087862972134
2020-04-09,0.007970031753331707,-0.002334780573461074,-0.01871753385169135,-0.026429181482031695,-0.010745953647548438,0.004053500394240561,0.023750324111621254,-0.012609993246822852,-0.03398111344489778,0.018831268253886525,-0.022732808262484694,-0.02206592355155509
2020-04-13,0.01796876155784188,-0.0022404836579750145,0.01985711563669091,0.020486084048033083,0.047173356001032174,0.0033225528595760816,-0.014324344116600057,-0.0006452291366155339,0.022945679833725245,-0.006980347036339843,0.023562195936148847,-0.0008365437593362117
2020-04-14,0.008709534740617558,0.003964253229785192,-0.003766321396908842,-0.016631384272525102,0.028764582185654655,0.018805942406637813,-0.002720366081179801,0.0015990622206839972,-0.016236525569219284,-0.017691687281621665,0.016302873037529718,-0.007928178267594503
2020-04-15,0.013087681186250514,0.010037346873278329,0.012425038970568226,-0.013278560665515853,0.021776697967605785,-0.003183405002814329,0.008066991085214014,-0.00924703530690666,-0.006618745078916764,0.0027244001074399893,0.0035413950860396885,-0.004747705120264949
