cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count,forecast_target_corr,inverted_forecast_target_corr,effective_forecast_target_corr,forecast_q1_mean_pnl,forecast_q2_mean_pnl,forecast_q3_mean_pnl,forecast_q4_mean_pnl,forecast_q5_mean_pnl
0.01308663467880189,7.405528404697613e-05,0.0006004375570966939,0.12333552951793511,-0.0027237283980714455,0.09659090909090909,0.13636363636363635,0.17045454545454544,0.16477272727272727,24.0,0.09082336572645548,-0.09082336572645548,-0.09082336572645548,3.3288655510945277e-06,2.9197786915694934e-05,2.1646256579158174e-05,2.681997655180907e-05,4.6788780993104084e-05
