fold_id,train_start,train_end,test_start,test_end,retrained,cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count,forecast_target_corr,inverted_forecast_target_corr,effective_forecast_target_corr,forecast_q1_mean_pnl,forecast_q2_mean_pnl,forecast_q3_mean_pnl,forecast_q4_mean_pnl,forecast_q5_mean_pnl
0.0,2019-01-02,2019-03-26,2019-03-27,2019-04-23,yes,-0.012836721738245016,-2.9125292246838918e-05,0.0006897553929278655,-0.04222553755354956,-0.025053936553532274,0.07727272727272727,0.1431818181818182,0.16818181818181818,0.16363636363636364,63.0,0.07661771473411028,-0.07661771473411028,-0.07661771473411028,-3.294639451827359e-05,-8.61048724640053e-06,3.251837030373491e-06,3.0075334279665518e-05,-4.420333766657742e-05
1.0,2019-01-30,2019-04-23,2019-04-24,2019-05-21,yes,-0.003885582437542001,-8.291589170619031e-06,0.0010557017995204481,-0.007854101579049576,-0.02213989090097246,0.08181818181818182,0.12954545454545455,0.19318181818181818,0.16590909090909092,57.0,-0.05997424851669265,0.05997424851669265,0.05997424851669265,1.1816908519020259e-05,-4.0760903236465246e-05,1.9999414473876003e-05,-2.6508916973643034e-05,1.2312964594627433e-05
2.0,2019-02-27,2019-05-21,2019-05-22,2019-06-18,yes,-0.013507495959336757,-3.053615904024987e-05,0.0008625756894242453,-0.035401135708603426,-0.02106589350721144,0.06363636363636363,0.14545454545454545,0.16363636363636364,0.1431818181818182,64.0,0.062103405349727345,-0.062103405349727345,-0.062103405349727345,1.167499355188841e-05,-3.45960692212037e-06,5.244053007454085e-06,-6.378759044270023e-05,-5.012657289090589e-06
3.0,2019-03-27,2019-06-18,2019-06-19,2019-06-28,yes,0.01308663467880189,7.405528404697613e-05,0.0006004375570966939,0.12333552951793511,-0.0027237283980714455,0.09659090909090909,0.13636363636363635,0.17045454545454544,0.16477272727272727,24.0,0.09082336572645548,-0.09082336572645548,-0.09082336572645548,3.3288655510945277e-06,2.9197786915694934e-05,2.1646256579158174e-05,2.681997655180907e-05,4.6788780993104084e-05
