mode,cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count,gross_pnl_sum,transaction_cost_sum,net_pnl_sum,active_observations,active_hit_rate
mean_reversion,0.013645141174821296,1.3375095403593808e-05,0.00041953946141704224,0.5060860222323033,-0.006903014182073397,0.1480392156862745,0.009596627279207327,0.022766497777005113,0.2735294117647059,9.788559824791474,0.018281776176418782,0.0046391788647530945,0.013642597311665684,279,0.5412186379928315
inverse_trend,0.01185964077039836,1.1690058183341296e-05,0.0005120098150842525,0.36244211560562145,-0.012578092675061714,0.06666666666666667,0.01034357123156917,0.015365851050868806,0.11274509803921569,10.550442656200552,0.01707329540309168,0.005149436056083557,0.011923859347008122,115,0.591304347826087
flat,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
