timestamp,AAPL,MSFT,NVDA
2019-01-02 10:05:00-05:00,-0.0007557771216012526,0.0004145670999989587,-0.002170105241546809
2019-01-02 10:10:00-05:00,-0.0016025162294804208,0.0015423824505288713,-0.002261133566662737
2019-01-02 10:15:00-05:00,0.0006139312911406958,0.0006008232695155489,-0.0011176220530695028
2019-01-02 10:20:00-05:00,0.00019171848558175228,-0.0016880825341229766,0.00392558930590967
2019-01-02 10:25:00-05:00,-0.0010675474861509577,-0.0002819862017672636,0.0020607443379993366
2019-01-02 10:30:00-05:00,0.0008488163360428338,-1.1341491545624298e-05,0.0013862358862821043
2019-01-02 10:35:00-05:00,-0.0002645195190641319,0.0003574108683867079,0.0005927723196827439
2019-01-02 10:40:00-05:00,0.00024404929554642813,0.000399515591039882,0.0028580539590811298
2019-01-02 10:45:00-05:00,0.002179323894680252,-8.097508147946733e-05,0.0012075759046754819
2019-01-02 10:50:00-05:00,-0.00015755693751511924,-0.0005110402642083622,0.006250827175611514
2019-01-02 10:55:00-05:00,0.0011674426389465488,0.00044911715999183376,0.0009481192522193837
2019-01-02 11:00:00-05:00,-0.0007794441515950458,0.0002355025546800334,0.0011727263746529435
2019-01-02 11:05:00-05:00,0.001488594921754144,-0.0012714196338729686,0.0031050276532723063
2019-01-02 11:10:00-05:00,0.000573719307337333,7.568605167169572e-05,-8.051746171237146e-05
2019-01-02 11:15:00-05:00,0.00015167678424878343,0.0005064929062643148,-0.003309706580938379
2019-01-02 11:20:00-05:00,0.00138474565498613,0.00018877976166744074,-0.0022444083688745644
2019-01-02 11:25:00-05:00,0.00105649284915541,0.0008211756253473137,-0.0018950059057676123
2019-01-02 11:30:00-05:00,-0.0006780206727238307,-0.00043150612027097104,0.0033764945147864668
2019-01-02 11:35:00-05:00,0.0003229322098838863,0.00023425866511118525,0.0009507527374295441
2019-01-02 11:40:00-05:00,0.0004054954959902997,0.00022346510231725184,0.00025876164766439275
2019-01-02 11:45:00-05:00,0.0003331057743755773,-0.0010781161958269372,0.00030804225740891245
2019-01-02 11:50:00-05:00,0.000616347853075869,7.225173191682149e-05,0.0018206614512275387
2019-01-02 11:55:00-05:00,-0.0004480107750974862,0.000963563777983862,0.0006882914004410906
2019-01-02 12:00:00-05:00,8.445879568583095e-05,0.0003084396564119339,-0.0012856545440743435
2019-01-02 12:05:00-05:00,-2.3603175994887796e-05,-0.00013823070362762983,0.0007557914268543831
2019-01-02 12:10:00-05:00,0.00010619649553751621,0.0005987406522896047,-0.0011070335999974934
2019-01-02 12:15:00-05:00,0.00044587262301551455,-4.633209647748041e-05,-0.000808453653438412
2019-01-02 12:20:00-05:00,-0.0007887109734971795,0.00042071515039467566,-0.0015703039795257343
2019-01-02 12:25:00-05:00,0.000986241121076118,-0.00034102216493750383,-0.0003200997618938886
2019-01-02 12:30:00-05:00,-0.0003332523991808325,-0.0010685292730409958,-0.001722768891175744
2019-01-02 12:35:00-05:00,0.00020455134436280788,-0.00048286402463376774,0.0005361185255994606
2019-01-02 12:40:00-05:00,-0.0003006310825580359,0.00028975852571115884,-0.00019192075059762913
2019-01-02 12:45:00-05:00,0.0003272944107054026,0.00028372735029755735,-0.0019568016705489412
2019-01-02 12:50:00-05:00,-0.0009079258341058634,0.00024644446570339014,0.0006207967543748287
2019-01-02 12:55:00-05:00,-0.0008102339874619033,0.00039193602493156014,0.0005208139988594751
2019-01-02 13:00:00-05:00,-0.00040375029818884723,-0.00011132810663434627,0.0012453371739679447
2019-01-02 13:05:00-05:00,0.00010877421511555467,0.00022129777327417838,0.001308986875799166
2019-01-02 13:10:00-05:00,0.00019476276637214632,0.00028122305393978204,-0.0009040520819265892
2019-01-02 13:15:00-05:00,-0.00030179457879555215,-0.0005719738601091199,8.257940724743678e-05
2019-01-02 13:20:00-05:00,0.0003351186695116484,-0.00018912472799783914,-0.0006963083946372242
2019-01-02 13:25:00-05:00,-0.0006945853844390693,0.00023162312197017246,-0.0020849603944471935
2019-01-02 13:30:00-05:00,0.000668304062356781,-0.000405327056820776,0.0004769563423675516
2019-01-02 13:35:00-05:00,0.0005590135817896934,-0.0009682212425254893,-5.88183016858243e-06
2019-01-02 13:40:00-05:00,-0.0007516141334555227,0.00022752156863568894,-0.0021548951504173674
2019-01-02 13:45:00-05:00,-0.0007569499946256063,0.000562182492993049,-0.002189419315551294
2019-01-02 13:50:00-05:00,8.945020739967256e-06,-0.00035664091000748546,0.0006234219539634793
2019-01-02 13:55:00-05:00,0.0009415422607941536,6.850751230987099e-05,0.0001164359033323465
2019-01-02 14:00:00-05:00,-0.00027732217484024047,0.0006149254199220024,0.0019791548645745633
2019-01-02 14:05:00-05:00,-9.177351111808152e-05,-0.00020136597526025667,0.0008629234230498303
2019-01-02 14:10:00-05:00,0.00034730248826209164,0.0002842676932574505,0.0007691084948006277
2019-01-02 14:15:00-05:00,-0.00043676186237936207,-0.00010400518443951802,-0.0004923934413603958
2019-01-02 14:20:00-05:00,0.0007076506460230933,-3.0584935163468314e-05,-0.00020478416558122967
2019-01-02 14:25:00-05:00,-0.00029576937399724526,-0.0007857268443443142,0.0009332126489985586
2019-01-02 14:30:00-05:00,0.0004859367603761791,-0.00032515514756217487,-0.0007234230092179955
2019-01-02 14:35:00-05:00,0.00029867926839392887,0.0003673838576905926,0.0029996152417052554
2019-01-02 14:40:00-05:00,-0.001204344097410487,0.00027243701432828774,-0.002126839265339421
2019-01-02 14:45:00-05:00,0.00036181467895333194,0.00026369073473924624,-0.000407822913295431
2019-01-02 14:50:00-05:00,-0.00068161191011191,0.0007179589327003597,-0.0004440470255491708
2019-01-02 14:55:00-05:00,0.00046954499994820943,-0.0007613732376575109,-0.0004774838964597913
2019-01-02 15:00:00-05:00,0.0001487585909863481,-0.0004900001207006821,-7.856620879924349e-05
2019-01-02 15:05:00-05:00,-0.000988399170644883,0.00031604176527528464,0.0011333797490583283
2019-01-02 15:10:00-05:00,-3.784455856057885e-05,0.00010336414080885426,0.00016928782363148306
2019-01-02 15:15:00-05:00,-0.0008751903194030396,0.0002608817870442656,-0.0005351835572881597
2019-01-02 15:20:00-05:00,0.0004896826361428053,-5.680465507319288e-05,0.0002515039874972356
2019-01-02 15:25:00-05:00,0.0008577006939500902,-0.0001674409740884742,-0.0016486585832782498
2019-01-02 15:30:00-05:00,0.0005000025446337418,-0.0008107971705151092,0.00032227565807184605
2019-01-03 10:05:00-05:00,-0.0013290477073960361,-0.0005044673429463091,-0.0013001203259387743
2019-01-03 10:10:00-05:00,0.004643906357054441,-0.001254686347292506,0.0008636283036836463
2019-01-03 10:15:00-05:00,-0.0023905267810801073,0.0018659898578899062,0.001644986182673066
2019-01-03 10:20:00-05:00,0.0008192553937851258,-0.002363411220093003,0.0008890861670141024
2019-01-03 10:25:00-05:00,-0.0013286186749124963,0.0010564287443843344,-0.0031413024325018437
2019-01-03 10:30:00-05:00,0.0004944961548236932,3.0209275654905865e-05,0.0006904714209367329
2019-01-03 10:35:00-05:00,-0.001115308798629905,0.000423158135932944,-0.00105860236203467
2019-01-03 10:40:00-05:00,-0.0004526317707096855,0.00165053223312149,0.0007386323048717332
2019-01-03 10:45:00-05:00,-0.0030240727029726033,-0.0008785310697962741,0.003827503504879123
2019-01-03 10:50:00-05:00,0.0015265715717820787,-0.002083379598174494,0.0011440796318216533
2019-01-03 10:55:00-05:00,0.0003701531343228131,-0.0007244888418421786,0.001679689518825066
2019-01-03 11:00:00-05:00,0.0005067756282018409,0.0007460035273369431,0.0010610442334459463
2019-01-03 11:05:00-05:00,-0.0008326967563172644,0.0008926706131960665,-0.002435757092307554
2019-01-03 11:10:00-05:00,0.0022476032313366525,0.0002607517782362125,-0.003191505720052509
2019-01-03 11:15:00-05:00,-0.001081745814341997,2.8670263915229685e-05,0.0008226660386663788
2019-01-03 11:20:00-05:00,-0.0012772964900062572,-0.0006518503509600181,0.0034927451955404486
2019-01-03 11:25:00-05:00,0.0026403671764426446,0.000297372452505165,-0.0029280876453840277
2019-01-03 11:30:00-05:00,0.0012744502199541381,-0.0004142960608458056,0.0024514598958763818
2019-01-03 11:35:00-05:00,-0.0013594786030364562,0.0007161932681222284,-0.0003334932281749783
2019-01-03 11:40:00-05:00,-0.000988126128766349,0.0005928374679768323,-0.0008722442133344875
2019-01-03 11:45:00-05:00,-0.0003605829844492089,0.001283303050512891,-0.0026544533666996275
2019-01-03 11:50:00-05:00,0.003941682998828121,-0.00023668414844939628,0.0008234839585684846
2019-01-03 11:55:00-05:00,-0.0009995025393543847,8.576205415479921e-06,-0.0007499313490056886
2019-01-03 12:00:00-05:00,-0.000688739424737302,-0.0003120138509030008,-0.0010895416184181351
2019-01-03 12:05:00-05:00,0.0015351128796215504,-0.000539440215680568,-0.000611007360517181
2019-01-03 12:10:00-05:00,0.0021472002034000235,-0.00027386897553184717,-0.0009521674441412484
2019-01-03 12:15:00-05:00,0.0010904266225290654,-8.188092140797281e-07,0.0002526852607418989
2019-01-03 12:20:00-05:00,-0.0004283496577182598,0.00040284748310670266,0.0017743156875032768
2019-01-03 12:25:00-05:00,0.000223414785585007,0.0005421294258340325,-0.0008780233824462758
2019-01-03 12:30:00-05:00,0.000542158742564263,-9.137255139429106e-05,0.0020273931429325054
2019-01-03 12:35:00-05:00,-0.0018640331853626802,0.0005214480768957188,0.0011234015879482868
2019-01-03 12:40:00-05:00,0.0001532624387181763,0.0003898030982744721,-0.0015759800331660023
2019-01-03 12:45:00-05:00,-0.0009226885314375984,-0.00023480476061942267,-0.0007900743387608197
2019-01-03 12:50:00-05:00,0.0008309916437419533,0.0003773605295018681,0.001207860714825905
2019-01-03 12:55:00-05:00,9.815453610333255e-05,0.0001659420958998589,-0.0008602360487471889
2019-01-03 13:00:00-05:00,-0.00046945940637268494,0.0006520075240749326,8.340975326496538e-05
2019-01-03 13:05:00-05:00,0.0021773657723049102,-0.00041043078163679894,0.0009215199388985787
2019-01-03 13:10:00-05:00,0.0011504527096886444,-0.0006010970460797801,-0.002722637396264534
2019-01-03 13:15:00-05:00,5.675443934235276e-05,-0.00043608857902762235,-5.1946334257022106e-05
2019-01-03 13:20:00-05:00,-0.0018261311395164868,-0.00033153512251915627,0.004179773479613929
2019-01-03 13:25:00-05:00,-5.8473137891741286e-05,-0.00019516341858399466,-0.0037349921294303583
2019-01-03 13:30:00-05:00,-0.00015920720826493944,0.0015242618578043244,0.0003073295052689742
2019-01-03 13:35:00-05:00,-0.0011867007367445282,0.0005930079652693666,0.0010771822681178355
2019-01-03 13:40:00-05:00,0.0013743826760578648,-0.002009822211510794,0.0008241126355630697
2019-01-03 13:45:00-05:00,-0.0004664621130682693,6.023511357599394e-05,0.000433962123720033
