cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
3.256386775940534e-05,2.686569490623579e-07,0.00021035044150344762,0.0012771874741130725,-0.001816825597897198,0.030303030303030304,0.06060606060606061
