cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count
0.0456728250164411,0.00010271665266388268,0.0015581415852018471,0.06592254108318174,-0.020564160352690153,0.20909090909090908,0.65,0.5340909090909091,0.39545454545454545,286.0
