cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
-0.002992191724666804,-8.942622924431496e-06,0.0005253028617892541,-0.01702374682287412,-0.011587659190625876,0.021212121212121213,0.07272727272727272
