cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
-0.005225130163436731,-4.6916351534451826e-05,0.0011950114660451655,-0.039260168515135085,-0.016844115679430338,0.12727272727272726,0.3090909090909091
