cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
-0.002336058324369672,-1.767393808604228e-05,0.00029775214827354197,-0.059357886042203815,-0.00531925851424786,0.05303030303030303,0.18181818181818182
