cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count
-0.021317385688040535,-0.0002434781080628434,0.001649516070209315,-0.14760578115007228,-0.021317385688040535,0.011363636363636364,0.06818181818181818,0.09090909090909091,0.09090909090909091,6.0
