timestamp_utc,symbol,trading_date,action,path,rows,error,venue,start_time,end_time
2026-04-29T03:12:59.044897+00:00,AAPL,2021-03-10,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-03-10/part.parquet,979236,,utp_cta,09:30:00,16:00:00
2026-04-29T03:13:05.408682+00:00,AAPL,2021-03-11,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-03-11/part.parquet,747269,,utp_cta,09:30:00,16:00:00
2026-04-29T03:13:11.793650+00:00,AAPL,2021-03-12,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-03-12/part.parquet,720457,,utp_cta,09:30:00,16:00:00
2026-04-29T03:13:17.712721+00:00,AAPL,2021-03-15,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-03-15/part.parquet,674473,,utp_cta,09:30:00,16:00:00
2026-04-29T03:13:24.720013+00:00,AAPL,2021-03-16,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-03-16/part.parquet,802373,,utp_cta,09:30:00,16:00:00
2026-04-29T03:13:32.328825+00:00,AAPL,2021-03-17,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-03-17/part.parquet,866903,,utp_cta,09:30:00,16:00:00
2026-04-29T03:13:40.336120+00:00,AAPL,2021-03-18,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-03-18/part.parquet,928328,,utp_cta,09:30:00,16:00:00
2026-04-29T03:13:47.631466+00:00,AAPL,2021-03-19,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-03-19/part.parquet,842332,,utp_cta,09:30:00,16:00:00
2026-04-29T03:13:57.743903+00:00,AAPL,2021-03-22,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-03-22/part.parquet,698312,,utp_cta,09:30:00,16:00:00
2026-04-29T03:14:03.123486+00:00,AAPL,2021-03-23,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-03-23/part.parquet,622111,,utp_cta,09:30:00,16:00:00
2026-04-29T03:14:08.698143+00:00,AAPL,2021-03-24,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-03-24/part.parquet,628290,,utp_cta,09:30:00,16:00:00
2026-04-29T03:14:15.177135+00:00,AAPL,2021-03-25,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-03-25/part.parquet,766532,,utp_cta,09:30:00,16:00:00
2026-04-29T03:14:21.374679+00:00,AAPL,2021-03-26,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-03-26/part.parquet,693270,,utp_cta,09:30:00,16:00:00
2026-04-29T03:14:28.672936+00:00,AAPL,2021-03-29,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-03-29/part.parquet,564843,,utp_cta,09:30:00,16:00:00
2026-04-29T03:14:34.104444+00:00,AAPL,2021-03-30,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-03-30/part.parquet,645838,,utp_cta,09:30:00,16:00:00
2026-04-29T03:14:40.570243+00:00,AAPL,2021-03-31,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-03-31/part.parquet,714778,,utp_cta,09:30:00,16:00:00
2026-04-29T03:14:45.544188+00:00,AAPL,2021-04-01,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-01/part.parquet,504606,,utp_cta,09:30:00,16:00:00
2026-04-29T03:14:46.339914+00:00,AAPL,2021-04-02,skipped,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-02/part.parquet,0,no_data,utp_cta,09:30:00,16:00:00
2026-04-29T03:14:51.305773+00:00,AAPL,2021-04-05,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-05/part.parquet,613196,,utp_cta,09:30:00,16:00:00
2026-04-29T03:14:55.895111+00:00,AAPL,2021-04-06,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-06/part.parquet,541956,,utp_cta,09:30:00,16:00:00
2026-04-29T03:15:00.300993+00:00,AAPL,2021-04-07,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-07/part.parquet,533921,,utp_cta,09:30:00,16:00:00
2026-04-29T03:15:05.821451+00:00,AAPL,2021-04-08,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-08/part.parquet,607962,,utp_cta,09:30:00,16:00:00
2026-04-29T03:15:11.815233+00:00,AAPL,2021-04-09,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-09/part.parquet,670468,,utp_cta,09:30:00,16:00:00
2026-04-29T03:15:16.648489+00:00,AAPL,2021-04-12,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-12/part.parquet,586409,,utp_cta,09:30:00,16:00:00
2026-04-29T03:15:21.836537+00:00,AAPL,2021-04-13,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-13/part.parquet,612868,,utp_cta,09:30:00,16:00:00
2026-04-29T03:15:27.017894+00:00,AAPL,2021-04-14,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-14/part.parquet,639092,,utp_cta,09:30:00,16:00:00
2026-04-29T03:15:31.780326+00:00,AAPL,2021-04-15,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-15/part.parquet,581493,,utp_cta,09:30:00,16:00:00
2026-04-29T03:15:36.865555+00:00,AAPL,2021-04-16,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-16/part.parquet,515792,,utp_cta,09:30:00,16:00:00
2026-04-29T03:15:42.199888+00:00,AAPL,2021-04-19,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-19/part.parquet,599155,,utp_cta,09:30:00,16:00:00
2026-04-29T03:15:48.412328+00:00,AAPL,2021-04-20,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-20/part.parquet,720215,,utp_cta,09:30:00,16:00:00
2026-04-29T03:15:52.953968+00:00,AAPL,2021-04-21,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-21/part.parquet,488022,,utp_cta,09:30:00,16:00:00
2026-04-29T03:15:58.376608+00:00,AAPL,2021-04-22,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-22/part.parquet,595866,,utp_cta,09:30:00,16:00:00
2026-04-29T03:16:03.134539+00:00,AAPL,2021-04-23,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-23/part.parquet,502446,,utp_cta,09:30:00,16:00:00
2026-04-29T03:16:07.920068+00:00,AAPL,2021-04-26,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-26/part.parquet,458822,,utp_cta,09:30:00,16:00:00
2026-04-29T03:16:12.321345+00:00,AAPL,2021-04-27,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-27/part.parquet,452731,,utp_cta,09:30:00,16:00:00
2026-04-29T03:16:18.398062+00:00,AAPL,2021-04-28,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-28/part.parquet,628355,,utp_cta,09:30:00,16:00:00
2026-04-29T03:16:27.163890+00:00,AAPL,2021-04-29,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-29/part.parquet,999985,,utp_cta,09:30:00,16:00:00
2026-04-29T03:16:33.065219+00:00,AAPL,2021-04-30,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-04-30/part.parquet,666651,,utp_cta,09:30:00,16:00:00
2026-04-29T03:16:39.167295+00:00,AAPL,2021-05-03,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-03/part.parquet,556743,,utp_cta,09:30:00,16:00:00
2026-04-29T03:16:48.368441+00:00,AAPL,2021-05-04,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-04/part.parquet,1144421,,utp_cta,09:30:00,16:00:00
2026-04-29T03:16:53.943817+00:00,AAPL,2021-05-05,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-05/part.parquet,623662,,utp_cta,09:30:00,16:00:00
2026-04-29T03:16:59.278972+00:00,AAPL,2021-05-06,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-06/part.parquet,581860,,utp_cta,09:30:00,16:00:00
2026-04-29T03:17:03.956991+00:00,AAPL,2021-05-07,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-07/part.parquet,513466,,utp_cta,09:30:00,16:00:00
2026-04-29T03:17:09.685723+00:00,AAPL,2021-05-10,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-10/part.parquet,648566,,utp_cta,09:30:00,16:00:00
2026-04-29T03:17:17.230930+00:00,AAPL,2021-05-11,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-11/part.parquet,855935,,utp_cta,09:30:00,16:00:00
2026-04-29T03:17:25.304576+00:00,AAPL,2021-05-12,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-12/part.parquet,840799,,utp_cta,09:30:00,16:00:00
2026-04-29T03:17:32.261249+00:00,AAPL,2021-05-13,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-13/part.parquet,750616,,utp_cta,09:30:00,16:00:00
2026-04-29T03:17:37.793780+00:00,AAPL,2021-05-14,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-14/part.parquet,512417,,utp_cta,09:30:00,16:00:00
2026-04-29T03:17:42.358415+00:00,AAPL,2021-05-17,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-17/part.parquet,485133,,utp_cta,09:30:00,16:00:00
2026-04-29T03:17:46.828060+00:00,AAPL,2021-05-18,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-18/part.parquet,471833,,utp_cta,09:30:00,16:00:00
2026-04-29T03:17:52.638226+00:00,AAPL,2021-05-19,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-19/part.parquet,641628,,utp_cta,09:30:00,16:00:00
2026-04-29T03:17:57.102860+00:00,AAPL,2021-05-20,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-20/part.parquet,477041,,utp_cta,09:30:00,16:00:00
2026-04-29T03:18:02.191429+00:00,AAPL,2021-05-21,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-21/part.parquet,509272,,utp_cta,09:30:00,16:00:00
2026-04-29T03:18:06.288975+00:00,AAPL,2021-05-24,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-24/part.parquet,425586,,utp_cta,09:30:00,16:00:00
2026-04-29T03:18:10.704492+00:00,AAPL,2021-05-25,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-25/part.parquet,449339,,utp_cta,09:30:00,16:00:00
2026-04-29T03:18:14.832015+00:00,AAPL,2021-05-26,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-26/part.parquet,401535,,utp_cta,09:30:00,16:00:00
2026-04-29T03:18:19.704041+00:00,AAPL,2021-05-27,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-27/part.parquet,524588,,utp_cta,09:30:00,16:00:00
2026-04-29T03:18:24.443880+00:00,AAPL,2021-05-28,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-28/part.parquet,502642,,utp_cta,09:30:00,16:00:00
2026-04-29T03:18:25.216895+00:00,AAPL,2021-05-31,skipped,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-05-31/part.parquet,0,no_data,utp_cta,09:30:00,16:00:00
2026-04-29T03:18:29.675389+00:00,AAPL,2021-06-01,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-01/part.parquet,475567,,utp_cta,09:30:00,16:00:00
2026-04-29T03:18:33.654093+00:00,AAPL,2021-06-02,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-02/part.parquet,443028,,utp_cta,09:30:00,16:00:00
2026-04-29T03:18:38.368410+00:00,AAPL,2021-06-03,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-03/part.parquet,536283,,utp_cta,09:30:00,16:00:00
2026-04-29T03:18:42.368570+00:00,AAPL,2021-06-04,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-04/part.parquet,447709,,utp_cta,09:30:00,16:00:00
2026-04-29T03:18:46.765668+00:00,AAPL,2021-06-07,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-07/part.parquet,481326,,utp_cta,09:30:00,16:00:00
2026-04-29T03:18:51.126669+00:00,AAPL,2021-06-08,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-08/part.parquet,512235,,utp_cta,09:30:00,16:00:00
2026-04-29T03:18:54.660409+00:00,AAPL,2021-06-09,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-09/part.parquet,368961,,utp_cta,09:30:00,16:00:00
2026-04-29T03:18:59.144100+00:00,AAPL,2021-06-10,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-10/part.parquet,478284,,utp_cta,09:30:00,16:00:00
2026-04-29T03:19:02.429487+00:00,AAPL,2021-06-11,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-11/part.parquet,340365,,utp_cta,09:30:00,16:00:00
2026-04-29T03:19:07.220759+00:00,AAPL,2021-06-14,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-14/part.parquet,544295,,utp_cta,09:30:00,16:00:00
2026-04-29T03:19:10.737425+00:00,AAPL,2021-06-15,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-15/part.parquet,399377,,utp_cta,09:30:00,16:00:00
2026-04-29T03:19:15.732263+00:00,AAPL,2021-06-16,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-16/part.parquet,604261,,utp_cta,09:30:00,16:00:00
2026-04-29T03:19:20.879562+00:00,AAPL,2021-06-17,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-17/part.parquet,637026,,utp_cta,09:30:00,16:00:00
2026-04-29T03:19:25.352777+00:00,AAPL,2021-06-18,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-18/part.parquet,533677,,utp_cta,09:30:00,16:00:00
2026-04-29T03:19:29.430637+00:00,AAPL,2021-06-21,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-21/part.parquet,489571,,utp_cta,09:30:00,16:00:00
2026-04-29T03:19:33.732836+00:00,AAPL,2021-06-22,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-22/part.parquet,459307,,utp_cta,09:30:00,16:00:00
2026-04-29T03:19:37.535193+00:00,AAPL,2021-06-23,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-23/part.parquet,403590,,utp_cta,09:30:00,16:00:00
2026-04-29T03:19:41.630010+00:00,AAPL,2021-06-24,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-24/part.parquet,426657,,utp_cta,09:30:00,16:00:00
2026-04-29T03:19:45.153642+00:00,AAPL,2021-06-25,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-25/part.parquet,340858,,utp_cta,09:30:00,16:00:00
2026-04-29T03:19:49.820702+00:00,AAPL,2021-06-28,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-28/part.parquet,437899,,utp_cta,09:30:00,16:00:00
2026-04-29T03:19:54.038092+00:00,AAPL,2021-06-29,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-29/part.parquet,430949,,utp_cta,09:30:00,16:00:00
2026-04-29T03:19:57.911731+00:00,AAPL,2021-06-30,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-06-30/part.parquet,406015,,utp_cta,09:30:00,16:00:00
2026-04-29T03:20:01.625251+00:00,AAPL,2021-07-01,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-01/part.parquet,374664,,utp_cta,09:30:00,16:00:00
2026-04-29T03:20:06.172898+00:00,AAPL,2021-07-02,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-02/part.parquet,500395,,utp_cta,09:30:00,16:00:00
2026-04-29T03:20:06.748526+00:00,AAPL,2021-07-05,skipped,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-05/part.parquet,0,no_data,utp_cta,09:30:00,16:00:00
2026-04-29T03:20:12.617230+00:00,AAPL,2021-07-06,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-06/part.parquet,707488,,utp_cta,09:30:00,16:00:00
2026-04-29T03:20:18.652538+00:00,AAPL,2021-07-07,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-07/part.parquet,705695,,utp_cta,09:30:00,16:00:00
2026-04-29T03:20:24.750164+00:00,AAPL,2021-07-08,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-08/part.parquet,725639,,utp_cta,09:30:00,16:00:00
2026-04-29T03:20:30.026668+00:00,AAPL,2021-07-09,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-09/part.parquet,615196,,utp_cta,09:30:00,16:00:00
2026-04-29T03:20:34.590092+00:00,AAPL,2021-07-12,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-12/part.parquet,489426,,utp_cta,09:30:00,16:00:00
2026-04-29T03:20:40.837890+00:00,AAPL,2021-07-13,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-13/part.parquet,673621,,utp_cta,09:30:00,16:00:00
2026-04-29T03:20:47.236951+00:00,AAPL,2021-07-14,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-14/part.parquet,759229,,utp_cta,09:30:00,16:00:00
2026-04-29T03:20:53.244367+00:00,AAPL,2021-07-15,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-15/part.parquet,673825,,utp_cta,09:30:00,16:00:00
2026-04-29T03:20:58.375132+00:00,AAPL,2021-07-16,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-16/part.parquet,593070,,utp_cta,09:30:00,16:00:00
2026-04-29T03:21:05.989331+00:00,AAPL,2021-07-19,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-19/part.parquet,895580,,utp_cta,09:30:00,16:00:00
2026-04-29T03:21:11.618206+00:00,AAPL,2021-07-20,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-20/part.parquet,592277,,utp_cta,09:30:00,16:00:00
2026-04-29T03:21:15.989654+00:00,AAPL,2021-07-21,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-21/part.parquet,456156,,utp_cta,09:30:00,16:00:00
2026-04-29T03:21:20.401808+00:00,AAPL,2021-07-22,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-22/part.parquet,465148,,utp_cta,09:30:00,16:00:00
2026-04-29T03:21:24.480381+00:00,AAPL,2021-07-23,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-23/part.parquet,441929,,utp_cta,09:30:00,16:00:00
2026-04-29T03:21:28.580035+00:00,AAPL,2021-07-26,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-26/part.parquet,468048,,utp_cta,09:30:00,16:00:00
2026-04-29T03:21:34.521446+00:00,AAPL,2021-07-27,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-27/part.parquet,682591,,utp_cta,09:30:00,16:00:00
2026-04-29T03:21:41.418475+00:00,AAPL,2021-07-28,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-28/part.parquet,787799,,utp_cta,09:30:00,16:00:00
2026-04-29T03:21:45.564396+00:00,AAPL,2021-07-29,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-29/part.parquet,392981,,utp_cta,09:30:00,16:00:00
2026-04-29T03:21:49.737079+00:00,AAPL,2021-07-30,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-07-30/part.parquet,448793,,utp_cta,09:30:00,16:00:00
2026-04-29T03:21:53.787303+00:00,AAPL,2021-08-02,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-02/part.parquet,441930,,utp_cta,09:30:00,16:00:00
2026-04-29T03:21:57.974237+00:00,AAPL,2021-08-03,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-03/part.parquet,450001,,utp_cta,09:30:00,16:00:00
2026-04-29T03:22:01.656152+00:00,AAPL,2021-08-04,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-04/part.parquet,389716,,utp_cta,09:30:00,16:00:00
2026-04-29T03:22:05.394787+00:00,AAPL,2021-08-05,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-05/part.parquet,345698,,utp_cta,09:30:00,16:00:00
2026-04-29T03:22:08.908158+00:00,AAPL,2021-08-06,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-06/part.parquet,360373,,utp_cta,09:30:00,16:00:00
2026-04-29T03:22:12.646640+00:00,AAPL,2021-08-09,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-09/part.parquet,339867,,utp_cta,09:30:00,16:00:00
2026-04-29T03:22:16.996756+00:00,AAPL,2021-08-10,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-10/part.parquet,419560,,utp_cta,09:30:00,16:00:00
2026-04-29T03:22:20.541255+00:00,AAPL,2021-08-11,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-11/part.parquet,351426,,utp_cta,09:30:00,16:00:00
2026-04-29T03:22:27.343814+00:00,AAPL,2021-08-12,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-12/part.parquet,500575,,utp_cta,09:30:00,16:00:00
2026-04-29T03:22:31.320985+00:00,AAPL,2021-08-13,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-13/part.parquet,392667,,utp_cta,09:30:00,16:00:00
2026-04-29T03:22:37.656332+00:00,AAPL,2021-08-16,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-16/part.parquet,687119,,utp_cta,09:30:00,16:00:00
2026-04-29T03:22:43.108047+00:00,AAPL,2021-08-17,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-17/part.parquet,602416,,utp_cta,09:30:00,16:00:00
2026-04-29T03:22:48.691143+00:00,AAPL,2021-08-18,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-18/part.parquet,625689,,utp_cta,09:30:00,16:00:00
2026-04-29T03:22:54.155802+00:00,AAPL,2021-08-19,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-19/part.parquet,609778,,utp_cta,09:30:00,16:00:00
2026-04-29T03:22:57.823287+00:00,AAPL,2021-08-20,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-20/part.parquet,396801,,utp_cta,09:30:00,16:00:00
2026-04-29T03:23:01.967949+00:00,AAPL,2021-08-23,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-23/part.parquet,414293,,utp_cta,09:30:00,16:00:00
2026-04-29T03:23:05.375646+00:00,AAPL,2021-08-24,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-24/part.parquet,356469,,utp_cta,09:30:00,16:00:00
2026-04-29T03:23:09.682833+00:00,AAPL,2021-08-25,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-25/part.parquet,448044,,utp_cta,09:30:00,16:00:00
2026-04-29T03:23:13.247671+00:00,AAPL,2021-08-26,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-26/part.parquet,369352,,utp_cta,09:30:00,16:00:00
2026-04-29T03:23:16.882333+00:00,AAPL,2021-08-27,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-27/part.parquet,391792,,utp_cta,09:30:00,16:00:00
2026-04-29T03:23:22.836006+00:00,AAPL,2021-08-30,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-30/part.parquet,644717,,utp_cta,09:30:00,16:00:00
2026-04-29T03:23:28.907647+00:00,AAPL,2021-08-31,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2021-08-31/part.parquet,511310,,utp_cta,09:30:00,16:00:00
