cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count
-0.0028900924817660822,-3.282482413659026e-05,0.0003601338103323871,-0.09114618843005727,-0.004265222246825906,0.056818181818181816,0.11363636363636363,0.125,0.125,10.0
