date,AAPL,MSFT,NVDA,AVGO,AMD,ADBE,CRM,CSCO,INTC,ORCL,QCOM,TXN,XLK
2020-07-01,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03721860120725845
2020-07-02,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03710767108548605
2020-07-06,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.00021368890858191464
2020-07-07,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.00042398869566851426
2020-07-08,0.0,0.0,0.0,0.0,0.0,-0.05,-0.05,0.05,0.0,0.0,0.0,0.0,0.039349085941607916
2020-07-09,0.0,0.0,0.0,0.0,0.0,-0.05,-0.05,0.05,0.0,0.0,0.0,0.0,0.03961182925564348
2020-07-10,0.0,-0.05,0.0,0.0,0.0,-0.05,-0.05,0.05,0.0,0.0,0.0,0.0,0.0755475990783101
2020-07-13,0.0,-0.05,0.0,0.0,0.0,-0.05,-0.05,0.05,0.0,0.0,0.0,0.0,0.07678136092997433
2020-07-14,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0019401357534192618
2020-07-15,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.002242133771850381
2020-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.03602416022892472
2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.03544853916455651
2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-07-23,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04238007419890352
2020-07-24,0.05,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008358146076545631
2020-07-27,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,-0.07577617742049221
2020-07-28,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03541338554913929
2020-07-29,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03642353045323268
2020-07-30,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036544278608773406
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.043891783904733146
2020-08-03,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.08205708244047802
2020-08-04,-0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,-0.05,0.0,0.00813008629396981
2020-08-05,-0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,-0.05,0.0,0.007946264940381203
